Well Name,Depth,GR,AC,DEN,CNL,LLS
JY3,2284.311,115.483,77.325,2.639,24.798,25.253
JY3,2284.436,115.146,77.226,2.637,25.209,23.299
JY3,2284.561,116.155,77.135,2.637,25.432,23.177
JY3,2284.686,117.966,76.803,2.637,25.467,24.34
JY3,2284.811,119.426,76.348,2.633,25.291,25.132
JY3,2284.936,120.233,76.059,2.625,24.72,24.707
JY3,2285.061,120.799,75.85,2.619,23.923,23.257
JY3,2285.186,121.182,75.516,2.623,23.469,22.057
JY3,2285.311,120.695,75.137,2.636,23.396,22.162
JY3,2285.436,118.876,74.6,2.647,23.085,24.607
JY3,2285.561,116.66,73.726,2.65,22.183,29.03
JY3,2285.686,114.875,72.674,2.646,20.966,34.817
JY3,2285.811,113.882,71.727,2.647,20.062,41.116
JY3,2285.936,113.886,70.834,2.658,19.7,47.023
JY3,2286.061,115.928,70.421,2.674,19.906,51.316
JY3,2286.186,120.7,71.107,2.683,20.385,52.886
JY3,2286.311,126.878,72.338,2.679,20.878,51.945
JY3,2286.436,132.165,73.496,2.666,21.534,49.225
JY3,2286.561,135.716,74.85,2.654,22.567,45.792
JY3,2286.686,138.152,76.22,2.649,23.657,42.414
JY3,2286.811,139.662,76.96,2.655,24.131,39.368
JY3,2286.936,139.645,77.41,2.665,23.879,35.932
JY3,2287.061,137.454,78.02,2.667,23.288,31.823
JY3,2287.186,133.385,78.724,2.661,23.007,27.665
JY3,2287.311,128.749,79.307,2.652,23.364,24.203
JY3,2287.436,124.599,79.853,2.647,24.486,21.939
JY3,2287.561,122.298,80.434,2.651,25.849,21.274
JY3,2287.686,122.517,80.895,2.66,26.741,22.224
JY3,2287.811,124.979,81.159,2.668,27.046,24.761
JY3,2287.936,127.477,81.093,2.67,27.049,28.025
JY3,2288.061,128.072,80.445,2.668,26.908,30.878
JY3,2288.186,126.011,79.546,2.661,26.938,31.885
JY3,2288.311,122.795,80.298,2.645,27.325,30.652
JY3,2288.436,119.605,82.394,2.618,27.746,27.909
JY3,2288.561,117.348,83.101,2.585,27.83,25.209
JY3,2288.686,116.361,82.919,2.559,27.694,23.553
JY3,2288.811,116.867,82.975,2.556,27.465,23.284
JY3,2288.936,119.106,81.541,2.58,26.909,24.154
JY3,2289.061,122.91,79.265,2.619,25.795,25.101
JY3,2289.186,127.291,78.388,2.655,24.505,25.017
JY3,2289.311,129.211,78.216,2.679,23.673,23.743
JY3,2289.436,126.565,77.222,2.693,23.434,22.355
JY3,2289.561,119.754,75.572,2.697,23.749,22.253
JY3,2289.686,112.92,73.928,2.694,24.186,24.356
JY3,2289.811,108.507,72.591,2.684,24.426,28.74
JY3,2289.936,106.986,71.962,2.674,24.692,34.188
JY3,2290.061,107.282,71.93,2.667,25.194,38.053
JY3,2290.186,109.01,72.068,2.663,25.729,39.086
JY3,2290.311,110.983,72.309,2.659,26.024,38.108
JY3,2290.436,111.577,72.649,2.657,26.021,37.01
JY3,2290.561,110.303,72.801,2.657,25.902,36.317
JY3,2290.686,107.995,72.747,2.658,25.783,35.85
JY3,2290.811,105.534,72.632,2.66,25.519,35.472
JY3,2290.936,103.649,72.398,2.663,25.128,35.126
JY3,2291.061,103.007,72.191,2.668,24.86,34.774
JY3,2291.186,103.51,72.182,2.673,24.79,34.389
JY3,2291.311,104.396,72.399,2.678,24.652,33.88
JY3,2291.436,105.033,72.616,2.682,24.247,33.261
JY3,2291.561,105.651,72.688,2.685,23.912,32.708
JY3,2291.686,106.416,72.633,2.691,24.32,32.517
JY3,2291.811,106.818,72.55,2.697,25.275,32.707
JY3,2291.936,106.455,72.454,2.7,25.866,33.215
JY3,2292.061,105.805,72.413,2.698,25.405,33.91
JY3,2292.186,106.069,72.472,2.693,24.581,34.557
JY3,2292.311,107.724,72.566,2.689,24.348,34.892
JY3,2292.436,109.586,72.621,2.687,25.014,34.841
JY3,2292.561,110.497,72.812,2.682,25.59,34.558
JY3,2292.686,110.27,73.187,2.672,25.184,34.13
JY3,2292.811,109.682,73.634,2.664,24.607,33.576
JY3,2292.936,109.015,74.063,2.665,24.985,33.036
JY3,2293.061,108.397,73.771,2.679,26.325,32.814
JY3,2293.186,108.5,72.819,2.695,27.086,32.854
JY3,2293.311,109.836,72.226,2.704,26.535,32.868
JY3,2293.436,111.835,72.294,2.704,25.646,32.484
JY3,2293.561,113.044,72.592,2.703,25.422,31.594
JY3,2293.686,112.763,73.498,2.703,25.792,30.372
JY3,2293.811,111.5,74.7,2.7,26.03,29.422
JY3,2293.936,110.233,75.255,2.695,25.725,29.096
JY3,2294.061,109.834,75.128,2.692,24.999,29.297
JY3,2294.186,111.003,74.845,2.695,24.612,29.433
JY3,2294.311,113.607,74.543,2.698,24.893,29.183
JY3,2294.436,116.308,74.32,2.699,25.722,28.598
JY3,2294.561,116.974,74.074,2.696,26.793,28.09
JY3,2294.686,114.95,73.817,2.69,28.048,28.059
JY3,2294.811,111.235,74.286,2.682,29.103,28.899
JY3,2294.936,108.169,74.964,2.672,29.373,30.231
JY3,2295.061,107.323,74.949,2.661,28.842,31.475
JY3,2295.186,109.206,74.868,2.653,28.038,32.132
JY3,2295.311,111.96,75.057,2.654,27.285,32.433
JY3,2295.436,113.287,74.638,2.667,26.651,32.877
JY3,2295.561,112.222,74.106,2.689,26.3,32.994
JY3,2295.686,110.109,74.253,2.711,26.259,31.427
JY3,2295.811,108.438,74.481,2.729,26.148,27.619
JY3,2295.936,107.645,74.393,2.744,25.525,23.462
JY3,2296.061,107.635,74.357,2.753,24.659,20.771
JY3,2296.186,108.725,74.442,2.751,24.263,20.689
JY3,2296.311,110.605,74.42,2.742,24.719,23.018
JY3,2296.436,112.521,74.355,2.734,25.905,27.081
JY3,2296.561,113.831,74.272,2.729,27.182,30.718
JY3,2296.686,114.497,74.035,2.723,27.757,31.974
JY3,2296.811,114.523,73.9,2.714,27.188,30.783
JY3,2296.936,114.119,74.018,2.706,25.99,28.989
JY3,2297.061,113.387,74.08,2.703,25.18,27.877
JY3,2297.186,112.098,74.22,2.704,25.171,27.658
JY3,2297.311,110.487,74.444,2.701,25.42,28.094
JY3,2297.436,109.406,74.333,2.696,25.368,28.899
JY3,2297.561,109.755,74.173,2.693,25.295,29.736
JY3,2297.686,111.335,74.513,2.699,25.716,30.102
JY3,2297.811,113.296,75.015,2.709,26.505,29.795
JY3,2297.936,114.198,75.438,2.716,27.31,28.999
JY3,2298.061,113.36,76.03,2.717,27.965,28.201
JY3,2298.186,111.195,76.495,2.716,28.194,27.574
JY3,2298.311,109.338,76.187,2.722,27.75,27.114
JY3,2298.436,109.038,75.446,2.732,27.08,26.78
JY3,2298.561,110.722,74.847,2.739,26.773,26.586
JY3,2298.686,114.034,74.614,2.736,26.966,26.553
JY3,2298.811,117.995,74.835,2.733,27.399,26.504
JY3,2298.936,121.232,75.561,2.737,27.945,26.092
JY3,2299.061,122.505,76.147,2.74,28.563,25.306
JY3,2299.186,121.406,76.15,2.724,29.101,24.481
JY3,2299.311,117.76,75.981,2.673,30.022,23.804
JY3,2299.436,112.94,76.004,2.602,31.89,23.223
JY3,2299.561,108.31,77.258,2.531,34.061,22.743
JY3,2299.686,104.209,81.478,2.48,34.411,22.4
JY3,2299.811,99.241,85.423,2.455,32.789,22.266
JY3,2299.936,92.148,85.079,2.46,30.256,22.989
JY3,2300.061,83.109,80.668,2.501,25.121,26.356
JY3,2300.186,73.703,73.786,2.563,17.611,35.635
JY3,2300.311,65.022,64.688,2.628,11.713,65.326
JY3,2300.436,57.553,56.996,2.678,8.679,144.705
JY3,2300.561,51.579,53.338,2.712,7.382,278.336
JY3,2300.686,47.827,52.969,2.733,6.964,439.396
JY3,2300.811,46.415,53.36,2.741,6.687,575.91
JY3,2300.936,46.898,53.632,2.734,6.369,666.936
JY3,2301.061,48.803,53.746,2.719,6.049,714.399
JY3,2301.186,51.832,53.959,2.707,5.737,736.688
JY3,2301.311,56.212,54.337,2.697,5.478,738.947
JY3,2301.436,61.704,54.529,2.687,5.306,727.571
JY3,2301.561,67.273,54.401,2.677,5.163,704.867
JY3,2301.686,72.33,54.353,2.666,5.141,653.149
JY3,2301.811,76.991,55.028,2.652,5.632,543.823
JY3,2301.936,81.658,57.755,2.625,6.998,386.975
JY3,2302.061,86.701,64.076,2.578,9.586,226.351
JY3,2302.186,92.442,71.385,2.524,13.317,114.461
JY3,2302.311,98.466,76.994,2.489,17.745,57.571
JY3,2302.436,102.798,80.89,2.498,22.349,37.997
JY3,2302.561,103.13,81.701,2.545,26.193,30.709
JY3,2302.686,98.631,77.799,2.607,27.443,28.87
JY3,2302.811,90.477,71.797,2.653,25.089,31.48
JY3,2302.936,83,66.951,2.674,21.819,37.066
JY3,2303.061,79.959,63.657,2.681,19.104,44.11
JY3,2303.186,83.631,63.189,2.682,17.485,49.779
JY3,2303.311,91.741,65.577,2.678,17.206,51.624
JY3,2303.436,100.21,69.356,2.673,18.699,48.59
JY3,2303.561,104.1,72.138,2.679,21.602,43.163
JY3,2303.686,102.13,72.562,2.693,24.072,39.145
JY3,2303.811,94.875,70.291,2.705,23.829,40.109
JY3,2303.936,84.939,66.485,2.706,21.375,48.314
JY3,2304.061,74.684,62.412,2.698,18.12,64.95
JY3,2304.186,68.17,60.036,2.682,15.259,87.165
JY3,2304.311,68.698,60.114,2.67,13.606,102.974
JY3,2304.436,76.587,61.975,2.664,13.476,103.126
JY3,2304.561,88.087,64.636,2.666,15.113,87.051
JY3,2304.686,97.786,67.451,2.668,18.128,67.069
JY3,2304.811,102.858,69.536,2.671,21.511,52.2
JY3,2304.936,103.164,69.829,2.677,23.426,45.51
JY3,2305.061,100.554,68.814,2.686,23.778,44.585
JY3,2305.186,96.73,67.55,2.692,23.237,47.113
JY3,2305.311,93.814,66.659,2.69,22.414,50.405
JY3,2305.436,92.768,66.086,2.683,21.563,53.139
JY3,2305.561,93.497,65.972,2.677,21.18,54.483
JY3,2305.686,94.912,66.455,2.679,21.558,54.128
JY3,2305.811,96.695,67.421,2.684,22.503,52.181
JY3,2305.936,98.833,68.652,2.684,23.392,49.334
JY3,2306.061,100.677,69.599,2.678,23.945,46.748
JY3,2306.186,101.848,69.932,2.673,24.379,44.926
JY3,2306.311,103.118,70.131,2.676,24.826,43.854
JY3,2306.436,105.498,70.463,2.679,24.907,43.119
JY3,2306.561,108.883,70.717,2.675,24.364,42.336
JY3,2306.686,111.342,71.037,2.663,23.656,41.327
JY3,2306.811,111.628,71.368,2.654,23.338,40.336
JY3,2306.936,110.233,71.254,2.655,23.536,39.801
JY3,2307.061,108.921,70.802,2.663,23.842,39.959
JY3,2307.186,107.786,70.368,2.673,23.927,40.632
JY3,2307.311,105.494,70.173,2.682,23.67,41.414
JY3,2307.436,102.076,70.285,2.689,23.224,42.037
JY3,2307.561,98.938,70.467,2.691,22.866,42.632
JY3,2307.686,97.258,70.37,2.685,23,43.232
JY3,2307.811,96.513,70.228,2.677,23.5,43.277
JY3,2307.936,96.521,70.041,2.673,23.955,42.296
JY3,2308.061,97.654,69.627,2.676,24.08,40.636
JY3,2308.186,99.493,69.392,2.682,24.12,39.084
JY3,2308.311,101.114,69.614,2.684,24.525,38.09
JY3,2308.436,102.188,69.974,2.682,25.166,37.79
JY3,2308.561,103.048,70.418,2.681,25.595,38.121
JY3,2308.686,103.535,71.036,2.684,25.809,38.71
JY3,2308.811,103.144,71.498,2.687,26.014,38.868
JY3,2308.936,101.987,71.652,2.683,26.206,38.525
JY3,2309.061,100.865,71.697,2.674,26.259,38.116
JY3,2309.186,100.495,71.766,2.67,26.141,37.881
JY3,2309.311,100.985,71.815,2.674,26.106,37.678
JY3,2309.436,101.708,71.87,2.68,26.23,37.392
JY3,2309.561,102.257,71.927,2.68,26.368,37.049
JY3,2309.686,103.26,71.997,2.673,26.508,36.687
JY3,2309.811,105.036,72.241,2.665,26.557,36.328
JY3,2309.936,106.189,72.646,2.66,26.449,35.933
JY3,2310.061,105.031,73.109,2.661,26.565,35.356
JY3,2310.186,102.24,73.572,2.663,27.315,34.475
JY3,2310.311,99.696,73.91,2.659,28.214,33.396
JY3,2310.436,98.382,73.964,2.65,28.241,32.399
JY3,2310.561,97.681,73.803,2.642,27.416,31.562
JY3,2310.686,97.286,73.446,2.638,26.569,30.754
JY3,2310.811,97.049,72.998,2.638,26.294,30.01
JY3,2310.936,97.037,72.673,2.64,26.127,29.592
JY3,2311.061,98.01,72.409,2.645,25.895,29.675
JY3,2311.186,100.433,72.094,2.651,25.924,30.316
JY3,2311.311,102.587,71.843,2.659,26.219,31.402
JY3,2311.436,101.9,71.62,2.669,26.518,32.643
JY3,2311.561,98.221,71.301,2.679,26.598,33.448
JY3,2311.686,94.592,70.991,2.684,26.902,33.56
JY3,2311.811,94.24,70.739,2.681,28.094,33.086
JY3,2311.936,96.965,70.489,2.674,29.759,32.467
JY3,2312.061,100.533,70.44,2.673,30.874,31.944
JY3,2312.186,102.477,70.656,2.681,30.613,31.661
JY3,2312.311,102.727,71.184,2.69,29.732,31.528
JY3,2312.436,102.262,72.439,2.692,29.013,31.406
JY3,2312.561,101.935,73.897,2.687,28.674,31.27
JY3,2312.686,101.795,74.55,2.682,28.475,31.181
JY3,2312.811,101.852,74.574,2.679,28.176,31.15
JY3,2312.936,102.241,74.183,2.681,27.845,31.233
JY3,2313.061,102.696,73.148,2.69,27.692,31.515
JY3,2313.186,103.05,71.974,2.7,27.622,32.013
JY3,2313.311,103.748,71.373,2.704,27.568,32.612
JY3,2313.436,104.707,71.317,2.699,27.644,33.229
JY3,2313.561,104.813,71.635,2.69,27.98,33.827
JY3,2313.686,103.488,71.563,2.68,28.379,34.377
JY3,2313.811,101.438,70.68,2.669,28.608,34.884
JY3,2313.936,99.932,69.45,2.665,28.68,35.439
JY3,2314.061,99.245,68.538,2.672,28.62,36.057
JY3,2314.186,99.231,68.302,2.692,28.216,36.569
JY3,2314.311,99.852,69.334,2.715,27.702,36.673
JY3,2314.436,100.798,71.101,2.731,27.647,36.326
JY3,2314.561,101.469,72.397,2.732,28.249,35.64
JY3,2314.686,101.371,72.785,2.716,28.623,34.889
JY3,2314.811,100.84,72.627,2.709,28.19,34.284
JY3,2314.936,100.76,72.004,2.699,27.483,34.015
JY3,2315.061,101.584,71.672,2.697,27.351,34.071
JY3,2315.186,102.766,72.139,2.699,27.451,34.254
JY3,2315.311,103.478,72.909,2.699,27.022,34.229
JY3,2315.436,103.912,73.348,2.689,26.496,33.826
JY3,2315.561,104.754,73.559,2.672,26.774,33.071
JY3,2315.686,106.286,73.726,2.653,27.877,32.113
JY3,2315.811,108.666,74.171,2.631,28.355,31.205
JY3,2315.936,116.904,74.739,2.613,27.523,30.642
JY3,2316.061,129.404,74.918,2.608,26.407,30.697
JY3,2316.186,137.163,74.985,2.621,25.367,31.303
JY3,2316.311,139.367,75.142,2.647,24.008,32.24
JY3,2316.436,140.637,74.638,2.683,22.478,33.284
JY3,2316.561,141.293,73.222,2.72,21.254,34.32
JY3,2316.686,142.623,71.689,2.759,20.432,34.873
JY3,2316.811,146.513,71.015,2.775,19.78,34.476
JY3,2316.936,153.319,71.021,2.771,19.315,33.345
JY3,2317.061,160.206,71.575,2.76,19.331,32.293
JY3,2317.186,163.669,72.999,2.752,19.687,31.729
JY3,2317.311,163.856,74.653,2.749,20.199,31.511
JY3,2317.436,164.418,75.338,2.744,20.77,31.318
JY3,2317.561,167.066,75.543,2.731,21.209,30.112
JY3,2317.686,170.271,75.699,2.715,21.331,26.231
JY3,2317.811,171.424,75.792,2.703,21.061,19.82
JY3,2317.936,170.437,76.069,2.7,20.619,13.45
JY3,2318.061,168.299,76.499,2.7,20.372,9.664
JY3,2318.186,165.626,76.796,2.694,20.267,8.493
JY3,2318.311,161.836,76.95,2.685,20.133,8.95
JY3,2318.436,156.112,76.47,2.682,20.074,10.66
JY3,2318.561,150.118,75.105,2.693,20.326,13.213
JY3,2318.686,146.43,73.72,2.711,20.864,17.183
JY3,2318.811,146.565,73.256,2.72,21.361,23.909
JY3,2318.936,148.289,73.22,2.715,21.764,31.603
JY3,2319.061,149.773,73.594,2.703,22.219,36.593
JY3,2319.186,151.206,74.597,2.698,22.583,36.414
JY3,2319.311,153.333,75.393,2.699,22.62,33.622
JY3,2319.436,155.348,75.43,2.702,22.43,31.49
JY3,2319.561,156.269,75.273,2.701,22.384,30.916
JY3,2319.686,156.948,75.241,2.698,22.494,30.157
JY3,2319.811,158.331,75.377,2.698,22.739,26.737
JY3,2319.936,159.646,75.6,2.701,22.987,20.697
JY3,2320.061,159.916,75.736,2.702,23.062,14.259
JY3,2320.186,159.275,75.786,2.696,22.977,10.487
JY3,2320.311,159.126,75.883,2.689,22.87,10.181
JY3,2320.436,159.811,75.925,2.685,22.713,13.905
JY3,2320.561,160.301,75.697,2.686,22.446,21.423
JY3,2320.686,159.58,75.308,2.691,22.13,29.478
JY3,2320.811,157.252,74.953,2.697,21.878,34.577
JY3,2320.936,153.892,74.718,2.7,21.697,35.804
JY3,2321.061,150.548,74.543,2.701,21.505,35.277
JY3,2321.186,148.28,74.403,2.702,21.269,34.413
JY3,2321.311,147.653,74.34,2.702,21.031,33.369
JY3,2321.436,148.355,74.349,2.7,20.991,32.422
JY3,2321.561,149.71,74.346,2.7,21.522,32.024
JY3,2321.686,150.919,74.367,2.704,22.27,32.284
JY3,2321.811,151.482,74.52,2.712,22.572,33.017
JY3,2321.936,151.301,74.692,2.719,22.402,33.494
JY3,2322.061,150.989,74.754,2.721,22.639,33.196
JY3,2322.186,150.942,74.822,2.722,23.513,32.287
JY3,2322.311,151.126,74.96,2.724,23.992,31.593
JY3,2322.436,151.203,75.069,2.723,23.451,31.689
JY3,2322.561,150.955,75.123,2.713,22.448,32.776
JY3,2322.686,150.187,75.105,2.7,21.928,34.469
JY3,2322.811,148.879,74.932,2.695,21.92,36.06
JY3,2322.936,147.534,74.566,2.702,22.067,36.807
JY3,2323.061,146.539,74.188,2.709,22.27,36.802
JY3,2323.186,145.528,73.933,2.708,22.602,36.524
JY3,2323.311,144.276,73.85,2.699,22.804,36.217
JY3,2323.436,143.37,73.963,2.691,22.713,35.865
JY3,2323.561,143.342,74.272,2.688,22.538,35.489
JY3,2323.686,144.265,74.603,2.689,22.549,35.15
JY3,2323.811,145.782,74.824,2.69,22.481,34.888
JY3,2323.936,147.82,74.944,2.688,22.117,34.705
JY3,2324.061,150.231,75.008,2.688,21.805,34.572
JY3,2324.186,152.756,74.992,2.693,21.891,34.521
JY3,2324.311,155.056,74.836,2.705,22.374,34.656
JY3,2324.436,156.59,74.662,2.717,22.833,34.765
JY3,2324.561,156.881,74.608,2.724,23.125,33.735
JY3,2324.686,155.513,74.645,2.723,23.25,29.872
JY3,2324.811,153.344,74.698,2.72,23.146,24.033
JY3,2324.936,151.567,74.808,2.721,22.943,18.509
JY3,2325.061,151.035,74.875,2.725,22.843,15.797
JY3,2325.186,150.836,74.738,2.727,22.857,16.246
JY3,2325.311,149.964,74.524,2.725,22.706,20.168
JY3,2325.436,148.909,74.535,2.719,22.222,26.889
JY3,2325.561,149.095,74.716,2.712,21.936,33.057
JY3,2325.686,150.859,74.924,2.706,22.228,33.956
JY3,2325.811,152.706,75.175,2.706,22.856,27.714
JY3,2325.936,153.216,75.439,2.711,23.241,18.056
JY3,2326.061,151.914,75.636,2.714,23.036,10.122
JY3,2326.186,150.404,75.763,2.711,22.576,6.498
JY3,2326.311,150.57,75.686,2.705,22.17,7.009
JY3,2326.436,153.02,75.393,2.7,21.899,12.813
JY3,2326.561,155.217,75.226,2.696,21.665,22.897
JY3,2326.686,155.275,75.246,2.69,21.508,33.315
JY3,2326.811,153.518,75.474,2.686,21.706,37.49
JY3,2326.936,152.344,76.115,2.685,22.132,34.092
JY3,2327.061,153.34,77.033,2.688,22.368,25.601
JY3,2327.186,156.317,77.701,2.692,22.138,16.97
JY3,2327.311,159.276,77.975,2.694,21.833,10.91
JY3,2327.436,160.05,77.876,2.693,21.82,8.563
JY3,2327.561,158.892,77.487,2.693,22.145,9.44
JY3,2327.686,158.148,76.948,2.7,22.564,13.291
JY3,2327.811,159.321,76.56,2.712,22.772,19.664
JY3,2327.936,160.448,76.502,2.721,22.637,25.655
JY3,2328.061,159.641,76.601,2.723,22.268,29.015
JY3,2328.186,157.478,76.648,2.72,22.052,29.56
JY3,2328.311,156.401,76.569,2.72,22.059,29.291
JY3,2328.436,156.602,76.313,2.722,21.965,27.724
JY3,2328.561,156.558,76.047,2.724,21.495,23.071
