Well Name,Depth,GR,AC,DEN,CNL
JY2,2481.875,164.162,82.774,2.678,20.858
JY2,2482,163.193,81.463,2.688,21.414
JY2,2482.125,160.44,79.939,2.699,21.786
JY2,2482.25,158.597,79.108,2.706,21.588
JY2,2482.375,160.278,79.243,2.708,20.975
JY2,2482.5,165.082,80.109,2.705,20.506
JY2,2482.625,171.054,81.655,2.701,20.536
JY2,2482.75,175.681,83.327,2.697,20.873
JY2,2482.875,177.758,84.585,2.694,21.242
JY2,2483,178.515,85.286,2.692,21.593
JY2,2483.125,180.809,85.553,2.692,21.899
JY2,2483.25,184.061,85.481,2.695,22.01
JY2,2483.375,184.515,84.785,2.703,21.908
JY2,2483.5,180.196,83.514,2.712,21.805
JY2,2483.625,173.324,82.52,2.721,21.838
JY2,2483.75,168.972,82.143,2.726,21.892
JY2,2483.875,169.225,82.124,2.721,21.781
JY2,2484,173.045,82.797,2.708,21.525
JY2,2484.125,176.978,83.837,2.695,21.364
JY2,2484.25,178.303,84.353,2.688,21.464
JY2,2484.375,176.093,84.251,2.686,21.752
JY2,2484.5,172.307,83.974,2.685,22.151
JY2,2484.625,168.882,83.431,2.679,22.673
JY2,2484.75,166.801,82.668,2.67,23.037
JY2,2484.875,165.549,82.212,2.665,22.937
JY2,2485,165.032,82.386,2.664,22.542
JY2,2485.125,165.661,83.01,2.669,22.359
JY2,2485.25,167.524,83.743,2.674,22.618
JY2,2485.375,169.957,84.468,2.678,23.248
JY2,2486,168.35,83.092,2.697,22.361
JY2,2486.125,166.672,82.522,2.702,21.892
JY2,2486.25,165.645,82.048,2.706,21.756
JY2,2486.375,165.036,81.374,2.712,21.905
JY2,2486.5,164.509,80.324,2.72,22.009
JY2,2486.625,163.609,79.252,2.728,21.743
JY2,2486.75,162.112,78.557,2.733,21.289
JY2,2486.875,160.978,78.369,2.734,21.009
JY2,2487,161.726,78.836,2.731,20.849
JY2,2487.125,164.369,80.097,2.724,20.76
JY2,2487.25,166.7,81.452,2.715,20.942
JY2,2487.375,167.555,82.11,2.71,21.446
JY2,2487.5,167.431,82.199,2.712,21.81
JY2,2487.625,166.344,82.243,2.719,21.503
JY2,2487.75,162.676,82.102,2.731,21.005
JY2,2487.875,156.495,81.492,2.748,21.113
JY2,2488,151.396,80.85,2.762,21.674
JY2,2488.25,152.508,81.19,2.746,21.989
JY2,2488.375,156.343,81.672,2.721,22.091
JY2,2488.5,160.187,82.426,2.702,22.771
JY2,2488.625,162.963,83.26,2.695,23.613
JY2,2488.875,163.789,83.309,2.702,23.647
JY2,2489,163.866,83.071,2.703,23.144
JY2,2489.125,165.259,82.96,2.7,22.747
JY2,2489.25,167.71,83.162,2.695,22.545
JY2,2489.375,169.753,83.475,2.693,22.485
JY2,2489.5,170.635,83.555,2.694,22.367
JY2,2489.625,170.735,83.657,2.699,22.009
JY2,2489.75,170.315,84.131,2.706,21.62
JY2,2489.875,168.983,84.741,2.713,21.5
JY2,2490,167.151,85.262,2.713,21.678
JY2,2490.125,165.896,85.712,2.709,21.9
JY2,2490.25,165.229,85.972,2.704,21.999
JY2,2490.375,164.552,85.957,2.7,22.066
JY2,2490.5,164.439,85.914,2.696,22.066
JY2,2490.625,165.71,86.14,2.695,21.849
JY2,2490.75,167.473,86.629,2.696,21.441
JY2,2490.875,168.095,87.008,2.698,21.037
JY2,2491,167.447,86.885,2.697,20.7
JY2,2491.125,167.243,86.547,2.691,20.328
JY2,2491.25,168.705,86.437,2.683,19.943
JY2,2491.375,171.584,86.471,2.676,19.713
JY2,2491.5,174.401,86.638,2.671,19.738
JY2,2491.625,176.552,87.144,2.669,20.131
JY2,2491.75,178.37,87.57,2.668,20.99
JY2,2491.875,179.495,87.547,2.667,22.091
JY2,2492.375,172.384,87.426,2.654,22.723
JY2,2492.5,174.151,87.853,2.66,21.924
JY2,2492.625,174.754,88.146,2.665,21.174
JY2,2492.75,173.823,88.314,2.666,20.969
JY2,2492.875,173.501,88.088,2.664,21.245
JY2,2493,174.654,87.433,2.661,21.617
JY2,2493.125,176.131,86.671,2.663,21.867
JY2,2493.25,176.55,85.955,2.669,22.052
JY2,2493.375,176.335,85.415,2.675,22.091
