Well Name,Depth,GR,AC,DEN,CNL
JY57-2HF,2968,109.842,219.472,2.294,23.936
JY57-2HF,2968.125,121.951,218.672,2.326,23.575
JY57-2HF,2968.25,137.001,218.518,2.381,25.257
JY57-2HF,2968.375,149.929,218.853,2.445,27.957
JY57-2HF,2968.5,158.74,219.299,2.493,30.445
JY57-2HF,2968.625,164.019,219.501,2.519,31.621
JY57-2HF,2968.75,164.978,219.359,2.531,31.296
JY57-2HF,2968.875,163.346,219.103,2.541,29.675
JY57-2HF,2969,163.28,219.105,2.555,27.833
JY57-2HF,2969.125,168.081,219.663,2.569,26.751
JY57-2HF,2969.25,175.561,220.68,2.584,26.715
JY57-2HF,2969.375,182.142,221.71,2.596,27.143
JY57-2HF,2969.5,185.7,222.15,2.609,27.693
JY57-2HF,2969.625,187.102,221.693,2.622,28.215
JY57-2HF,2969.75,187.101,220.44,2.636,28.587
JY57-2HF,2969.875,187.171,218.831,2.65,28.688
JY57-2HF,2970,187.613,217.587,2.664,28.486
JY57-2HF,2970.125,187.607,217.21,2.676,28.12
JY57-2HF,2970.25,187.473,217.936,2.685,27.719
JY57-2HF,2970.375,187.609,219.349,2.691,27.38
JY57-2HF,2970.5,187.731,220.895,2.692,27.072
JY57-2HF,2970.625,187.599,221.887,2.691,26.701
JY57-2HF,2970.75,187.382,222.066,2.688,26.22
JY57-2HF,2970.875,187.496,221.533,2.686,25.693
JY57-2HF,2971,187.942,220.979,2.686,25.3
JY57-2HF,2971.125,188.536,221.059,2.687,25.188
JY57-2HF,2971.25,188.214,222.273,2.688,25.393
JY57-2HF,2971.375,186.241,224.233,2.688,25.809
JY57-2HF,2971.5,183.535,226.223,2.687,26.157
JY57-2HF,2971.625,182.712,227.193,2.687,26.238
JY57-2HF,2971.75,183.748,226.715,2.688,26.01
JY57-2HF,2971.875,184.384,224.829,2.691,25.647
JY57-2HF,2972,183.948,222.309,2.696,25.268
JY57-2HF,2972.125,183.959,220.223,2.702,24.842
JY57-2HF,2972.25,185.053,219.447,2.707,24.288
JY57-2HF,2972.375,186.192,220.207,2.706,23.59
JY57-2HF,2972.5,186.694,221.969,2.698,22.88
JY57-2HF,2972.625,187.344,223.906,2.683,22.325
JY57-2HF,2972.75,188.44,225.13,2.666,22.133
JY57-2HF,2972.875,188.907,225.285,2.65,22.281
JY57-2HF,2973,188.559,224.358,2.645,22.621
JY57-2HF,2973.125,188.703,223.077,2.65,22.866
JY57-2HF,2973.25,191.088,222.118,2.665,22.832
JY57-2HF,2973.375,195.327,222.153,2.685,22.475
JY57-2HF,2973.5,198.538,223.224,2.703,21.96
JY57-2HF,2973.625,198.113,225.139,2.717,21.534
JY57-2HF,2973.75,194.546,227.308,2.723,21.378
JY57-2HF,2973.875,190.179,229.089,2.723,21.437
JY57-2HF,2974,186.488,229.864,2.721,21.494
JY57-2HF,2974.125,182.18,229.391,2.719,21.249
JY57-2HF,2974.25,176.968,227.847,2.719,20.553
JY57-2HF,2974.375,172.124,225.525,2.721,19.451
JY57-2HF,2974.5,168.249,222.904,2.722,18.21
JY57-2HF,2974.625,165.27,220.187,2.723,17.227
JY57-2HF,2974.75,164.096,217.406,2.725,16.753
JY57-2HF,2974.875,165.201,214.56,2.726,16.838
JY57-2HF,2975,167.65,211.803,2.73,17.268
JY57-2HF,2975.125,169.885,209.651,2.732,17.879
JY57-2HF,2975.25,171.838,208.59,2.733,18.576
JY57-2HF,2975.375,173.465,209.06,2.727,19.396
JY57-2HF,2975.5,174.917,211.05,2.715,20.483
JY57-2HF,2975.625,176.622,214.133,2.696,21.887
JY57-2HF,2975.75,178.519,217.845,2.673,23.46
JY57-2HF,2975.875,179.182,221.567,2.652,24.777
JY57-2HF,2976,178.864,224.926,2.639,25.381
JY57-2HF,2976.125,181.085,227.546,2.638,24.991
JY57-2HF,2976.25,186.931,229.304,2.649,23.564
JY57-2HF,2976.375,192.915,230.134,2.67,21.611
JY57-2HF,2976.5,195.301,230.144,2.695,19.688
JY57-2HF,2976.625,195.49,229.763,2.717,18.398
JY57-2HF,2976.75,196.782,229.302,2.733,17.889
JY57-2HF,2976.875,200.035,229.008,2.742,18.081
JY57-2HF,2977,202.729,228.929,2.747,18.619
JY57-2HF,2977.125,202.807,229.01,2.75,19.243
JY57-2HF,2977.25,201.118,229.133,2.754,19.825
JY57-2HF,2977.375,199.021,229.259,2.759,20.348
JY57-2HF,2977.5,198.765,229.42,2.762,20.818
JY57-2HF,2977.625,201.005,229.616,2.762,21.177
JY57-2HF,2977.75,204.388,229.779,2.759,21.332
JY57-2HF,2977.875,206.502,229.762,2.752,21.163
JY57-2HF,2978,206.706,229.474,2.746,20.593
JY57-2HF,2978.125,204.908,228.848,2.741,19.743
