Well Name,Depth,GR,AC,DEN,CNL
JY8-2HF,2346.125,69.38,182.048,2.159,32.513
JY8-2HF,2346.25,67.474,182.381,2.168,32.055
JY8-2HF,2346.375,65.862,182.842,2.179,32.506
JY8-2HF,2346.5,65.291,183.408,2.186,31.959
JY8-2HF,2346.625,65.123,184.048,2.185,31.654
JY8-2HF,2346.75,65.247,184.728,2.178,31.427
JY8-2HF,2346.875,65.225,185.415,2.168,31.602
JY8-2HF,2347,65.969,186.078,2.159,32.399
JY8-2HF,2347.125,67.598,186.69,2.155,31.855
JY8-2HF,2347.25,68.894,187.23,2.162,31.712
JY8-2HF,2347.375,69.773,187.682,2.178,30.417
JY8-2HF,2347.5,70.604,188.034,2.204,29.042
JY8-2HF,2347.625,71.839,188.281,2.234,28.468
JY8-2HF,2347.75,73.052,188.419,2.262,28.591
JY8-2HF,2347.875,73.727,188.452,2.278,28.843
JY8-2HF,2348,73.823,188.388,2.285,29.806
JY8-2HF,2348.125,73.442,188.239,2.292,30.135
JY8-2HF,2348.25,73.15,188.027,2.305,30.264
JY8-2HF,2348.375,72.684,187.776,2.328,30.941
JY8-2HF,2348.5,72.019,187.517,2.361,30.816
JY8-2HF,2348.625,72.201,187.284,2.386,30.829
JY8-2HF,2348.75,73.326,187.109,2.399,31.025
JY8-2HF,2348.875,74.567,187.019,2.398,30.611
JY8-2HF,2349,75.384,187.036,2.389,29.9
JY8-2HF,2349.125,76.163,187.167,2.377,30.343
JY8-2HF,2349.25,76.727,187.409,2.371,29.96
JY8-2HF,2349.375,76.69,187.746,2.37,29.893
JY8-2HF,2349.5,76.404,188.155,2.373,30.165
JY8-2HF,2349.625,76.026,188.604,2.38,30.641
JY8-2HF,2349.75,76.386,189.063,2.387,31.241
JY8-2HF,2349.875,77.391,189.501,2.391,32.238
JY8-2HF,2350,77.67,189.897,2.389,31.605
JY8-2HF,2350.125,77.03,190.231,2.385,30.906
JY8-2HF,2350.25,75.859,190.495,2.387,30.772
JY8-2HF,2350.375,73.845,190.684,2.404,31.053
JY8-2HF,2350.5,71.087,190.798,2.441,31.052
JY8-2HF,2350.625,68.428,190.84,2.482,31.056
JY8-2HF,2350.75,66.712,190.818,2.502,29.234
JY8-2HF,2350.875,66.159,190.748,2.498,28.684
JY8-2HF,2351,66.439,190.653,2.474,29.17
JY8-2HF,2351.125,67.861,190.568,2.442,29.791
JY8-2HF,2351.25,69.691,190.538,2.414,30.248
JY8-2HF,2351.375,70.825,190.618,2.398,29.18
JY8-2HF,2351.5,71.567,190.866,2.379,28.541
JY8-2HF,2351.625,72.108,191.336,2.359,27.726
JY8-2HF,2351.75,72.173,192.068,2.343,27.003
JY8-2HF,2351.875,71.486,193.078,2.337,27.056
JY8-2HF,2352,71.448,194.352,2.348,27.035
JY8-2HF,2352.125,72.5,195.842,2.365,28.128
JY8-2HF,2352.25,73.297,197.468,2.38,29.434
JY8-2HF,2352.375,73.448,199.127,2.387,30.542
JY8-2HF,2352.5,73.069,200.703,2.383,31.327
JY8-2HF,2352.625,73.025,202.08,2.368,31.997
JY8-2HF,2352.75,73.07,203.162,2.342,31.653
JY8-2HF,2352.875,72.302,203.879,2.303,33.512
JY8-2HF,2353,71.128,204.199,2.252,34.96
JY8-2HF,2353.125,70.224,204.125,2.192,36.243
JY8-2HF,2353.25,69.026,203.694,2.132,38.246
JY8-2HF,2353.375,66.058,202.967,2.088,37.304
JY8-2HF,2353.5,61.767,202.013,2.074,36.306
JY8-2HF,2353.625,58.203,200.903,2.082,35.303
JY8-2HF,2353.75,56.676,199.695,2.105,34.74
JY8-2HF,2353.875,56.959,198.428,2.13,34.806
JY8-2HF,2354,57.799,197.123,2.148,35.266
JY8-2HF,2354.125,60.051,195.787,2.145,35.87
JY8-2HF,2354.25,63.538,194.418,2.119,37.011
JY8-2HF,2354.375,65.959,193.013,2.079,39.72
JY8-2HF,2354.5,66.746,191.576,2.031,42.709
JY8-2HF,2354.625,65.973,190.124,1.989,44.296
JY8-2HF,2354.75,64.943,188.685,1.966,44.691
JY8-2HF,2354.875,64.433,187.3,1.974,41.716
JY8-2HF,2355,64.507,186.012,2.005,38.382
JY8-2HF,2355.125,65.74,184.862,2.049,36.042
JY8-2HF,2355.25,67.669,183.881,2.097,34.506
JY8-2HF,2355.375,68.982,183.085,2.14,32.499
JY8-2HF,2355.5,69.971,182.471,2.17,33.44
JY8-2HF,2355.625,70.88,182.021,2.19,32.695
JY8-2HF,2355.75,70.909,181.704,2.203,32.308
JY8-2HF,2355.875,70.388,181.483,2.209,32.305
JY8-2HF,2356,69.758,181.321,2.209,32.345
JY8-2HF,2356.125,69.23,181.188,2.204,32.791
JY8-2HF,2356.25,69.567,181.066,2.192,32.945
JY8-2HF,2356.375,70.839,180.948,2.179,33.073
JY8-2HF,2356.5,72.01,180.841,2.17,32.85
JY8-2HF,2356.625,72.484,180.765,2.172,32.238
JY8-2HF,2356.75,71.236,180.747,2.188,31.47
JY8-2HF,2356.875,69.765,180.823,2.216,30.896
JY8-2HF,2357,69.312,181.026,2.241,30.845
JY8-2HF,2357.125,69.028,181.392,2.252,30.799
JY8-2HF,2357.25,69.333,181.949,2.25,30.948
JY8-2HF,2357.375,69.896,182.715,2.239,31.36
JY8-2HF,2357.5,71.225,183.696,2.229,31.58
JY8-2HF,2357.625,72.591,184.88,2.233,32.03
JY8-2HF,2357.75,72.783,186.238,2.243,32.335
JY8-2HF,2357.875,72.555,187.72,2.252,32.164
JY8-2HF,2358,72.082,189.261,2.255,31.699
JY8-2HF,2358.125,71.044,190.779,2.25,31.369
JY8-2HF,2358.25,67.853,192.182,2.241,31.181
JY8-2HF,2358.375,62.279,193.379,2.238,32.047
JY8-2HF,2358.5,56.687,194.28,2.239,32.338
JY8-2HF,2358.625,52.911,194.811,2.236,32.804
JY8-2HF,2358.75,50.915,194.914,2.222,33.768
JY8-2HF,2358.875,50.941,194.559,2.192,34.361
JY8-2HF,2359,53.628,193.74,2.146,35.023
JY8-2HF,2359.125,57.939,192.481,2.098,35.235
