Well Name,Depth,GR,AC,DEN,CNL,LLS
JY5,2939.375,123.986,64.31,2.705,15.436,59.92
JY5,2939.5,120.961,64.15,2.699,15.373,58.01
JY5,2939.625,118.46,64.049,2.7,15.501,55.618
JY5,2939.75,118.168,63.924,2.705,15.981,53.251
JY5,2939.875,119.897,63.72,2.712,16.567,51.369
JY5,2940,122.169,63.572,2.717,16.834,50.15
JY5,2940.125,123.947,63.549,2.716,16.676,49.587
JY5,2940.25,125.466,63.603,2.709,16.172,49.42
JY5,2940.375,126.491,63.714,2.7,15.69,49.274
JY5,2940.5,126.323,63.892,2.695,15.587,49.04
JY5,2940.625,125.469,64.01,2.696,15.896,48.771
JY5,2940.75,125.361,63.987,2.699,16.261,48.54
JY5,2940.875,126.246,63.92,2.702,16.458,48.426
JY5,2941,127.117,63.992,2.703,16.768,48.528
JY5,2941.125,126.788,64.222,2.702,17.403,48.921
JY5,2941.25,125.917,64.59,2.702,17.932,49.626
JY5,2941.375,126.712,65.03,2.703,17.636,50.466
JY5,2941.5,130.187,65.371,2.704,16.693,51.305
JY5,2941.625,134.663,65.349,2.705,15.897,52.046
JY5,2941.75,136.08,65.014,2.707,15.927,52.625
JY5,2941.875,133.82,64.503,2.707,16.381,52.99
JY5,2942,130.449,63.971,2.701,16.588,53.147
JY5,2942.125,129.029,63.573,2.69,16.371,53.178
JY5,2942.25,128.893,63.441,2.678,16.4,53.075
JY5,2942.375,128.872,63.571,2.67,16.951,52.813
JY5,2942.5,130.129,63.86,2.667,17.251,52.495
JY5,2942.625,133.505,64.232,2.671,16.79,52.244
JY5,2942.75,136.874,64.591,2.68,16.077,52.03
JY5,2942.875,137.019,64.901,2.691,16.02,51.73
JY5,2943,134.047,65.212,2.699,16.688,51.132
JY5,2943.125,130.53,65.539,2.699,17.565,50.143
JY5,2943.25,129.211,65.786,2.696,18.116,48.857
JY5,2943.375,130.758,65.799,2.698,18.355,47.579
JY5,2943.5,133.588,65.575,2.707,18.503,46.574
JY5,2943.625,134.359,65.142,2.715,18.637,45.926
JY5,2943.75,131.96,64.603,2.716,18.565,45.591
JY5,2943.875,128.995,64.173,2.71,18.072,45.426
JY5,2944,127.696,64.068,2.703,17.433,45.271
JY5,2944.125,127.479,64.261,2.702,17.109,44.983
JY5,2944.25,126.984,64.539,2.707,17.07,44.581
JY5,2944.375,126.803,64.72,2.708,16.913,44.147
JY5,2944.5,128.137,64.749,2.702,16.666,43.751
JY5,2944.625,130.439,64.665,2.696,16.85,43.402
JY5,2944.75,131.75,64.614,2.696,17.641,43.109
JY5,2944.875,130.457,64.773,2.7,18.525,42.961
JY5,2945,128.267,65.143,2.698,18.966,43.121
JY5,2945.125,126.924,65.515,2.69,19.183,43.72
JY5,2945.25,126.778,65.739,2.682,19.557,44.617
JY5,2945.375,126.62,65.803,2.679,19.846,45.564
JY5,2945.5,126.248,65.748,2.682,19.793,46.121
JY5,2945.625,126.498,65.702,2.688,19.722,46.019
JY5,2945.75,126.625,65.922,2.696,19.952,45.216
JY5,2945.875,126.096,66.531,2.703,20.11,44.108
JY5,2946,126.729,67.376,2.704,19.645,43.059
JY5,2946.125,129.505,68.231,2.701,18.965,42.305
JY5,2946.25,132.437,68.892,2.7,18.817,41.831
JY5,2946.375,132.014,69.214,2.699,19.072,41.542
JY5,2946.5,127.969,69.06,2.696,19.352,41.311
JY5,2946.625,123.446,68.511,2.692,19.727,41.113
JY5,2946.75,121.68,67.695,2.688,20.373,41.037
JY5,2946.875,123.959,66.936,2.686,20.916,41.148
JY5,2947,128.993,66.481,2.686,20.823,41.406
JY5,2947.125,133.914,66.382,2.685,20.247,41.8
JY5,2947.25,136.355,66.515,2.68,19.551,42.263
JY5,2947.375,135.873,66.751,2.672,19.136,42.676
JY5,2947.5,133.832,66.942,2.666,19.332,42.927
JY5,2947.625,131.095,66.987,2.666,20.376,42.994
JY5,2947.75,128.51,66.96,2.671,21.612,42.896
JY5,2947.875,127.297,66.972,2.677,22.086,42.639
JY5,2948,128.767,66.952,2.682,21.322,42.286
JY5,2948.125,131.712,66.778,2.684,20.363,41.902
JY5,2948.25,133.816,66.437,2.686,20.103,41.648
JY5,2948.375,133.364,66.064,2.688,20.813,41.67
JY5,2948.5,131.605,65.718,2.688,21.86,42.019
JY5,2948.625,129.755,65.384,2.685,22.614,42.569
JY5,2948.75,128.093,64.997,2.682,22.612,43.133
JY5,2948.875,126.633,64.403,2.682,22.014,43.588
JY5,2949,125.776,63.478,2.683,21.285,43.963
JY5,2949.125,125.769,62.347,2.682,21.085,44.46
JY5,2949.25,126.232,61.349,2.678,21.375,45.344
JY5,2949.375,126.239,60.776,2.674,21.599,46.547
JY5,2949.5,125.48,60.69,2.672,21.46,47.834
JY5,2949.625,123.884,61.024,2.668,21.146,48.934
JY5,2949.75,121.144,61.489,2.662,20.754,49.705
JY5,2949.875,117.961,61.857,2.659,20.064,50.096
JY5,2950,115.582,61.983,2.661,19.09,50.305
JY5,2950.125,115.5,61.976,2.669,18.447,50.62
JY5,2950.25,117.381,62.022,2.676,18.367,51.095
JY5,2950.375,119.853,62.273,2.681,18.472,51.577
JY5,2950.5,121.408,62.699,2.685,18.119,52
JY5,2950.625,121.517,63.15,2.692,17.359,52.358
JY5,2950.75,120.278,63.423,2.7,16.727,52.592
JY5,2950.875,119.271,63.474,2.706,16.655,52.717
JY5,2951,119.905,63.385,2.709,17.187,52.874
JY5,2951.125,122.624,63.305,2.711,18.156,53.111
JY5,2951.25,125.835,63.309,2.71,18.855,53.361
JY5,2951.375,128.089,63.45,2.704,18.869,53.581
JY5,2951.5,128.303,63.685,2.695,18.444,53.791
JY5,2951.625,127.128,63.924,2.688,18.149,53.98
JY5,2951.75,126.022,64.068,2.69,18.061,54.135
JY5,2951.875,126.415,64.08,2.703,17.82,54.326
JY5,2952,127.744,63.923,2.719,17.445,54.656
JY5,2952.125,128.922,63.649,2.726,17.219,55.156
JY5,2952.25,129.307,63.407,2.722,17.19,55.741
JY5,2952.375,128.947,63.34,2.713,17.318,56.233
JY5,2952.5,127.659,63.442,2.707,17.787,56.441
JY5,2952.625,125.634,63.662,2.703,18.533,56.314
JY5,2952.75,124.318,63.933,2.703,19.097,55.914
JY5,2952.875,125.78,64.151,2.705,18.879,55.433
JY5,2953,128.999,64.272,2.708,18.179,54.997
JY5,2953.125,131.905,64.317,2.71,17.616,54.707
JY5,2953.25,132.355,64.315,2.715,17.505,54.532
JY5,2953.375,131.344,64.262,2.721,17.543,54.359
JY5,2953.5,131.008,64.182,2.725,17.442,54.003
JY5,2953.625,131.801,64.147,2.725,17.181,53.387
JY5,2953.75,132.387,64.245,2.723,17.029,52.522
JY5,2953.875,131.281,64.458,2.719,17.108,51.59
JY5,2954,128.761,64.685,2.716,17.259,50.805
JY5,2954.125,126.203,64.826,2.715,17.374,50.428
JY5,2954.25,124.541,64.859,2.714,17.292,50.477
JY5,2954.375,124.469,64.791,2.713,16.957,50.805
JY5,2954.5,126.43,64.65,2.71,16.4,51.171
JY5,2954.625,129.146,64.501,2.707,15.874,51.459
JY5,2954.75,130.668,64.358,2.703,15.573,51.718
JY5,2954.875,130.271,64.185,2.7,15.484,52.116
JY5,2955,128.636,63.952,2.698,15.59,52.828
JY5,2955.125,126.42,63.664,2.699,15.93,54.004
JY5,2955.25,123.409,63.387,2.703,16.451,55.505
JY5,2955.375,120.477,63.177,2.705,16.893,56.979
JY5,2955.5,119.234,63.085,2.705,17.086,58.071
JY5,2955.625,119.839,63.133,2.703,16.932,58.653
JY5,2955.75,120.174,63.299,2.702,16.525,58.743
JY5,2955.875,119.34,63.49,2.705,15.968,58.439
JY5,2956,117.98,63.58,2.711,15.375,58.1
JY5,2956.125,117.299,63.503,2.716,14.905,58.011
JY5,2956.25,117.938,63.271,2.718,14.778,58.335
JY5,2956.375,119.409,63.012,2.721,15.347,58.98
JY5,2956.5,120.376,62.843,2.725,16.308,59.839
JY5,2956.625,120.251,62.833,2.728,16.853,60.704
JY5,2956.75,119.43,62.944,2.726,16.446,61.391
JY5,2956.875,118.471,63.102,2.723,15.786,61.67
JY5,2957,117.126,63.231,2.721,15.701,61.381
JY5,2957.125,115.689,63.342,2.722,16.027,60.627
JY5,2957.25,115.467,63.519,2.719,16.184,59.687
JY5,2957.375,116.711,63.809,2.709,15.925,58.868
JY5,2957.5,117.904,64.187,2.699,15.712,58.325
JY5,2957.625,118.79,64.603,2.694,15.813,58.305
JY5,2957.75,120.12,64.969,2.699,16.016,58.851
JY5,2957.875,121.975,65.146,2.707,16.058,59.822
JY5,2958,123.289,64.939,2.716,15.975,60.889
JY5,2958.125,122.284,64.343,2.721,16.062,61.835
JY5,2958.25,119.405,63.456,2.724,16.525,62.497
JY5,2958.375,116.883,62.475,2.725,17.435,62.745
JY5,2958.5,116.71,61.537,2.724,18.471,62.616
JY5,2958.625,117.933,60.781,2.721,19.182,62.126
JY5,2958.75,118.304,60.306,2.718,19.402,61.255
JY5,2958.875,117.363,60.118,2.714,19.476,59.987
JY5,2959,116.598,60.235,2.711,19.689,58.403
JY5,2959.125,116.628,60.606,2.71,20.164,56.716
JY5,2959.25,116.351,61.182,2.71,20.605,55.034
JY5,2959.375,115.908,61.821,2.708,20.714,53.452
JY5,2959.5,116.857,62.338,2.704,20.478,52.019
JY5,2959.625,119.063,62.591,2.701,20.338,50.778
JY5,2959.75,120.72,62.499,2.699,20.611,49.774
JY5,2959.875,120.813,62.126,2.695,21.081,49.033
JY5,2960,119.942,61.605,2.692,21.318,48.669
JY5,2960.125,118.265,61.168,2.693,21.038,48.774
JY5,2960.25,115.985,60.947,2.699,20.289,49.281
JY5,2960.375,113.661,60.978,2.705,19.385,50.002
JY5,2960.5,111.872,61.148,2.705,18.967,50.703
JY5,2960.625,110.979,61.412,2.698,19.161,51.274
JY5,2960.75,111.457,61.799,2.687,19.606,51.601
JY5,2960.875,113.654,62.274,2.68,19.916,51.665
JY5,2961,116.3,62.821,2.68,20.17,51.484
JY5,2961.125,118.498,63.416,2.687,20.519,51.095
JY5,2961.25,119.792,63.873,2.697,20.821,50.508
JY5,2961.375,120.353,63.958,2.706,21.109,49.735
JY5,2961.5,120.404,63.783,2.71,21.892,48.973
JY5,2961.625,120.268,63.667,2.709,22.995,48.433
JY5,2961.75,119.635,63.764,2.704,23.396,48.268
JY5,2961.875,117.846,63.981,2.696,22.597,48.467
JY5,2962,115.406,64.209,2.691,21.202,48.97
JY5,2962.125,113.489,64.284,2.694,19.694,49.731
JY5,2962.25,112.204,64.115,2.704,18.469,50.58
JY5,2962.375,110.482,63.794,2.712,17.883,51.311
JY5,2962.5,108.869,63.607,2.713,18.004,51.648
JY5,2962.625,109.757,63.725,2.708,18.508,51.513
JY5,2962.75,113.175,64.166,2.706,19.266,50.933
JY5,2962.875,116.854,64.796,2.708,20.309,50.137
JY5,2963,118.03,65.395,2.712,20.993,49.416
JY5,2963.125,117.56,65.725,2.713,20.912,48.991
JY5,2963.25,117.291,65.597,2.711,20.525,48.873
JY5,2963.375,117.887,65.013,2.709,20.687,48.893
JY5,2963.5,119.153,64.106,2.71,21.261,48.875
JY5,2963.625,120.882,63.178,2.715,21.641,48.753
JY5,2963.75,122.087,62.45,2.721,21.743,48.564
JY5,2963.875,121.576,62.225,2.722,21.484,48.338
JY5,2964,119.057,62.551,2.713,20.725,48.085
JY5,2964.125,116.466,63.323,2.699,20.193,47.838
JY5,2964.25,114.718,64.247,2.686,20.564,47.612
JY5,2964.375,113.425,64.986,2.682,21.548,47.316
JY5,2964.5,112.065,65.224,2.689,21.983,46.85
JY5,2964.625,111.071,64.876,2.703,21.465,46.253
JY5,2964.75,111.23,64.24,2.718,20.86,45.64
JY5,2964.875,112.216,63.649,2.729,20.672,45.081
JY5,2965,113.794,63.259,2.735,20.79,44.626
JY5,2965.125,115.746,62.956,2.734,20.999,44.313
JY5,2965.25,117.697,62.581,2.728,21.292,44.11
JY5,2965.375,119.228,62.349,2.724,21.742,43.861
JY5,2965.5,119.989,62.692,2.722,22.214,43.468
JY5,2965.625,119.717,63.82,2.723,22.602,42.943
JY5,2965.75,119.042,65.227,2.723,22.821,42.444
JY5,2965.875,119.516,66.438,2.719,22.643,42.127
JY5,2966,121.788,66.946,2.713,21.829,42.045
JY5,2966.125,123.953,66.552,2.706,20.674,42.092
JY5,2966.25,124.116,65.496,2.7,19.618,42.213
JY5,2966.375,123.126,64.681,2.697,18.693,42.421
JY5,2966.5,123.557,64.556,2.699,17.644,42.713
JY5,2966.625,126.043,64.992,2.705,16.496,43.121
JY5,2966.75,128.63,65.452,2.709,15.639,43.758
JY5,2966.875,128.72,65.614,2.708,15.191,44.716
JY5,2967,126.309,65.238,2.704,14.885,46.033
JY5,2967.125,121.969,64.509,2.7,14.257,47.595
JY5,2967.25,117.103,63.744,2.696,13.381,49.331
JY5,2967.375,113.218,63.256,2.695,12.725,51.04
JY5,2967.5,112.175,63.104,2.698,12.693,52.448
JY5,2967.625,113.746,63.334,2.699,13.106,53.329
JY5,2967.75,115.806,63.894,2.697,13.656,53.581
JY5,2967.875,116.594,64.64,2.692,14.102,53.274
JY5,2968,117.364,65.551,2.69,14.402,52.559
JY5,2968.125,119.016,66.65,2.692,14.601,51.838
JY5,2968.25,120.164,67.816,2.694,14.795,51.426
JY5,2968.375,119.246,68.77,2.694,14.931,51.658
JY5,2968.5,117.13,69.299,2.696,14.793,52.625
JY5,2968.625,116.62,69.291,2.701,14.433,54.168
JY5,2968.75,118.473,68.678,2.706,14.193,55.793
JY5,2968.875,121.466,67.669,2.71,14.471,56.993
JY5,2969,123.614,66.461,2.713,15.131,57.562
JY5,2969.125,123.837,65.32,2.717,15.907,57.603
JY5,2969.25,122.014,64.385,2.717,16.576,57.502
JY5,2969.375,119.279,63.747,2.713,17.025,57.686
JY5,2969.5,117.363,63.562,2.708,17.03,58.51
JY5,2969.625,116.372,63.986,2.702,16.681,59.916
JY5,2969.75,115.163,65.037,2.699,16.401,61.631
JY5,2969.875,113.898,66.177,2.697,16.555,63.248
JY5,2970,113.96,66.843,2.698,16.929,64.595
JY5,2970.125,115.566,66.594,2.702,17.211,65.721
JY5,2970.25,117.105,65.595,2.707,17.403,66.881
JY5,2970.375,117.336,64.023,2.713,17.551,68.111
JY5,2970.5,116.245,62.214,2.716,17.53,69.1
JY5,2970.625,113.675,60.668,2.716,17.15,69.518
JY5,2970.75,110.713,59.609,2.713,16.56,69.32
JY5,2970.875,108.908,58.803,2.709,16.117,69.038
JY5,2971,108.353,58.105,2.705,16.319,69.319
JY5,2971.125,107.988,57.831,2.698,17.284,70.588
JY5,2971.25,108.053,58.288,2.691,18.639,72.518
JY5,2971.375,110.286,59.319,2.688,19.696,74.315
JY5,2971.5,114.624,60.578,2.691,20.452,75.006
JY5,2971.625,118.568,61.737,2.699,21.089,74.335
JY5,2971.75,121.048,62.611,2.704,21.506,72.633
JY5,2971.875,123.368,62.934,2.703,21.42,70.539
JY5,2972,126.149,62.759,2.698,20.765,68.644
JY5,2972.125,128.058,62.341,2.695,19.967,67.205
JY5,2972.25,128.402,62.049,2.698,19.131,66.365
JY5,2972.375,129.075,62.014,2.705,18.349,65.968
JY5,2972.5,131.862,62.278,2.709,17.834,65.612
JY5,2972.625,135.659,62.824,2.709,17.7,64.705
JY5,2972.75,138.19,63.552,2.711,17.83,63.118
JY5,2972.875,139.477,64.314,2.715,17.982,61.029
JY5,2973,140.334,64.97,2.721,17.867,58.865
JY5,2973.125,140.981,65.507,2.727,17.551,56.901
JY5,2973.25,141.338,66.018,2.733,17.275,55.279
JY5,2973.375,141.41,66.652,2.733,17.164,53.784
JY5,2973.5,140.942,67.481,2.725,17.193,52.203
JY5,2973.625,139.441,68.409,2.711,17.429,50.591
JY5,2973.75,137.175,69.177,2.7,18,49.263
JY5,2973.875,135.361,69.574,2.697,18.587,48.44
JY5,2974,134.475,69.522,2.703,18.611,48.121
JY5,2974.125,133.898,69.106,2.713,18.22,48.143
JY5,2974.25,133.458,68.44,2.724,18.198,48.412
JY5,2974.375,132.579,67.811,2.734,18.892,48.79
JY5,2974.5,130.691,67.406,2.74,19.769,49.132
JY5,2974.625,128.775,67.245,2.74,20.088,49.36
JY5,2974.75,128.478,67.164,2.737,19.732,49.521
JY5,2974.875,129.591,67.064,2.731,19.604,49.597
JY5,2975,130.212,66.927,2.723,20.173,49.496
JY5,2975.125,128.874,66.816,2.711,21.146,49.323
JY5,2975.25,127.612,66.798,2.7,21.567,49.188
JY5,2975.375,127.594,66.969,2.696,21.137,48.962
JY5,2975.5,127.545,67.371,2.698,20.398,48.395
JY5,2975.625,126.386,67.914,2.705,19.854,47.403
JY5,2975.75,125.324,68.293,2.71,19.709,46.254
JY5,2975.875,126.465,68.362,2.712,20.091,45.274
JY5,2976,128.94,68.126,2.712,20.945,44.719
JY5,2976.125,130.582,67.68,2.71,21.89,44.611
JY5,2976.25,131.591,67.192,2.709,22.051,44.802
JY5,2976.375,133.083,66.983,2.708,21.35,45.041
JY5,2976.5,134.392,67.083,2.71,20.532,45.032
JY5,2976.625,133.935,67.26,2.713,20.221,44.645
JY5,2976.75,131.635,67.328,2.716,20.298,44.002
JY5,2976.875,129.298,67.364,2.715,20.312,43.412
JY5,2977,127.966,67.485,2.712,20.301,43.01
JY5,2977.125,127.421,67.832,2.71,20.509,42.834
JY5,2977.25,127.55,68.411,2.707,20.838,42.868
JY5,2977.375,128.202,69.016,2.704,21.079,43.046
JY5,2977.5,129.208,69.256,2.707,21.115,43.196
JY5,2977.625,130.487,69.021,2.716,21.108,43.255
JY5,2977.75,131.508,68.43,2.725,21.391,43.275
JY5,2977.875,131.182,67.782,2.727,21.883,43.399
JY5,2978,129.406,67.27,2.722,21.723,43.766
JY5,2978.125,127.019,67.07,2.714,20.85,44.54
JY5,2978.25,124.902,67.083,2.704,20.316,45.608
JY5,2978.375,123.137,67.13,2.695,20.481,46.773
JY5,2978.5,121.445,67.112,2.688,20.784,47.723
JY5,2978.625,120.555,67.094,2.687,20.562,48.262
JY5,2978.75,121.5,67.138,2.69,20.272,48.267
JY5,2978.875,124.645,67.256,2.694,20.542,47.778
JY5,2979,128.582,67.394,2.696,21.267,46.953
JY5,2979.125,131.433,67.45,2.698,21.713,45.904
JY5,2979.25,132.09,67.359,2.702,21.426,44.787
JY5,2979.375,131.42,67.139,2.708,21.093,43.783
JY5,2979.5,130.348,66.792,2.712,21.345,43.179
JY5,2979.625,129.617,66.421,2.714,21.749,43.131
JY5,2979.75,129.553,66.169,2.714,21.241,43.598
JY5,2979.875,130.032,66.085,2.71,20.031,44.315
JY5,2980,129.977,66.039,2.703,19.146,44.916
JY5,2980.125,128.508,66,2.698,18.657,45.165
JY5,2980.25,125.806,65.98,2.699,18.334,44.953
JY5,2980.375,123.976,65.898,2.704,18.419,44.496
JY5,2980.5,124.581,65.688,2.711,19.199,44.097
JY5,2980.625,127.942,65.416,2.718,20.438,43.945
JY5,2980.75,131.201,65.157,2.719,21.553,43.938
JY5,2980.875,131.755,64.94,2.714,22.457,43.887
JY5,2981,129.97,64.803,2.705,23.108,43.67
JY5,2981.125,129.423,64.828,2.697,23.021,43.264
JY5,2981.25,131.015,65.117,2.695,21.898,42.682
JY5,2981.375,132.378,65.556,2.696,20.316,42.055
JY5,2981.5,131.264,66.036,2.698,19.488,41.476
JY5,2981.625,128.85,66.541,2.698,19.671,40.958
JY5,2981.75,128.338,66.988,2.695,20.453,40.453
JY5,2981.875,130.142,67.168,2.691,21.217,39.972
JY5,2982,132.525,67.056,2.686,21.66,39.625
JY5,2982.125,132.701,66.922,2.685,21.632,39.46
JY5,2982.25,130.688,66.973,2.689,20.917,39.411
JY5,2982.375,128.71,67.196,2.699,19.673,39.314
JY5,2982.5,128.436,67.503,2.71,18.774,39.094
JY5,2982.625,129.745,67.798,2.719,18.658,38.735
JY5,2982.75,131.891,67.965,2.723,19.141,38.334
JY5,2982.875,133.569,67.935,2.727,19.335,38.039
JY5,2983,134.332,67.76,2.731,18.771,38.05
JY5,2983.125,133.67,67.668,2.732,18.009,38.364
JY5,2983.25,132.329,67.787,2.727,17.704,38.9
JY5,2983.375,130.89,68.051,2.721,17.955,39.422
JY5,2983.5,129.47,68.322,2.717,18.424,39.675
JY5,2983.625,128.721,68.534,2.713,18.729,39.509
JY5,2983.75,129.124,68.61,2.708,18.75,39.078
JY5,2983.875,130.431,68.483,2.704,18.529,38.692
JY5,2984,132.25,68.159,2.706,18.212,38.668
JY5,2984.125,133.909,67.821,2.71,18.037,39.116
JY5,2984.25,134.782,67.623,2.714,17.91,39.878
JY5,2984.375,135.039,67.63,2.717,17.683,40.552
JY5,2984.5,135.252,67.725,2.721,17.547,40.846
JY5,2984.625,135.77,67.769,2.723,17.921,40.814
JY5,2984.75,135.682,67.579,2.723,18.756,40.832
JY5,2984.875,133.48,67.156,2.719,19.109,41.318
JY5,2985,130.151,66.673,2.715,18.555,42.554
JY5,2985.125,127.528,66.437,2.711,17.613,44.459
JY5,2985.25,126.416,66.554,2.706,16.946,46.477
JY5,2985.375,125.73,67.011,2.7,16.674,47.875
JY5,2985.5,124.819,67.625,2.698,16.697,48.192
JY5,2985.625,124.58,68.172,2.701,16.729,47.64
JY5,2985.75,125.208,68.432,2.703,16.62,46.781
JY5,2985.875,125.566,68.369,2.7,16.425,46.251
JY5,2986,124.517,68.036,2.693,16.365,46.255
JY5,2986.125,122.274,67.532,2.69,16.546,46.701
JY5,2986.25,120.658,67.066,2.699,16.918,47.136
JY5,2986.375,121.195,66.777,2.713,17.402,47.204
JY5,2986.5,123.904,66.674,2.724,17.906,46.77
JY5,2986.625,126.654,66.646,2.727,18.294,46.096
JY5,2986.75,127.617,66.632,2.725,18.569,45.482
JY5,2986.875,127.179,66.58,2.718,18.686,45.191
JY5,2987,126.694,66.488,2.709,18.604,45.231
JY5,2987.125,126.024,66.425,2.701,18.603,45.418
JY5,2987.25,123.757,66.387,2.696,18.771,45.427
JY5,2987.375,120.933,66.216,2.692,18.597,45.197
JY5,2987.5,119.806,65.722,2.688,17.796,44.981
JY5,2987.625,120.287,64.979,2.687,16.816,45.141
JY5,2987.75,119.284,64.172,2.692,16.353,45.839
JY5,2987.875,116.331,63.565,2.7,16.503,46.995
JY5,2988,114.508,63.272,2.705,17.009,48.167
JY5,2988.125,115.444,63.316,2.706,17.616,48.914
JY5,2988.25,117.376,63.586,2.704,18.124,48.876
JY5,2988.375,117.753,63.881,2.701,18.125,48.206
JY5,2988.5,116.364,64.052,2.697,17.698,47.369
JY5,2988.625,113.555,64.123,2.694,17.295,47.066
JY5,2988.75,111.593,64.222,2.701,17.1,47.518
JY5,2988.875,112.845,64.47,2.716,16.926,48.471
JY5,2989,116.771,64.897,2.728,16.833,49.213
JY5,2989.125,119.749,65.451,2.727,17.143,49.36
JY5,2989.25,120.59,65.939,2.71,17.761,48.869
JY5,2989.375,119.677,66.106,2.688,17.708,48.299
JY5,2989.5,117.981,65.816,2.672,16.598,48.281
JY5,2989.625,115.849,65.131,2.665,14.998,49.478
JY5,2989.75,114.558,64.351,2.669,13.87,51.769
JY5,2989.875,114.823,63.796,2.679,13.687,54.579
JY5,2990,115.646,63.768,2.693,14.403,56.751
JY5,2990.125,117.144,64.307,2.704,15.321,57.463
JY5,2990.25,120.439,65.329,2.711,15.913,56.208
JY5,2990.375,124.498,66.482,2.714,16.287,53.56
JY5,2990.5,126.555,67.411,2.718,16.997,50.534
JY5,2990.625,125.939,67.741,2.72,18.007,48.257
JY5,2990.75,123.959,67.388,2.717,18.746,47.263
JY5,2990.875,122.573,66.425,2.71,18.918,47.614
JY5,2991,121.44,65.126,2.703,18.437,49.124
