Well Name,Depth,GR,AC,DEN,CNL,Facies
JY5,2987.625,120.287,64.979,2.687,16.816,2
JY5,2989.375,119.677,66.106,2.688,17.708,2
JY5,2989.5,117.981,65.816,2.672,16.598,2
JY5,2989.625,115.849,65.131,2.665,14.998,2
JY5,2989.75,114.558,64.351,2.669,13.87,2
JY5,2989.875,114.823,63.796,2.679,13.687,2
JY5,2992.125,118.913,65.827,2.689,18.254,2
JY5,2992.25,118.487,64.926,2.688,18.171,2
JY5,2992.875,120.381,64.187,2.689,18.169,2
JY5,2999.25,130.614,66.786,2.685,18.385,2
JY5,2999.375,132.404,67.041,2.685,19.735,2
JY5,2999.5,134.079,67.169,2.689,20.116,2
JY5,3001,109.74,62.331,2.69,17.966,2
JY5,3002.125,108.092,64.015,2.69,17.7,2
JY5,3002.25,104.948,64.094,2.689,17.566,2
JY5,3004.25,115.587,64.831,2.688,16.605,2
JY5,3004.375,114.894,64.515,2.683,16.243,2
JY5,3004.5,114.26,64.21,2.686,15.931,2
JY5,3006.375,107.727,62.808,2.691,15.198,2
JY5,3006.5,107.476,62.338,2.688,15.327,2
JY5,3006.625,105.592,61.75,2.69,15.428,2
JY5,3007.125,102.497,60.282,2.689,13.357,2
JY5,3007.25,102.332,60.46,2.681,13.166,2
JY5,3007.375,101.661,60.58,2.679,13.024,2
JY5,3007.5,100.726,60.556,2.679,12.764,2
JY5,3007.625,99.914,60.434,2.678,12.631,2
JY5,3007.75,99.282,60.311,2.67,12.868,2
JY5,3007.875,98.958,60.211,2.658,13.162,2
JY5,3008,99.414,60.183,2.65,13.158,2
JY5,3008.125,101.208,60.255,2.653,12.885,2
JY5,3008.25,103.96,60.412,2.661,12.726,2
JY5,3008.375,107.128,60.735,2.669,12.863,2
JY5,3008.5,110.189,61.283,2.674,13.309,2
JY5,3008.625,112.815,61.966,2.677,13.879,2
JY5,3008.75,114.168,62.532,2.678,14.424,2
JY5,3008.875,113.822,62.842,2.677,14.754,2
JY5,3009,112.472,62.848,2.673,14.754,2
JY5,3009.125,110.159,62.651,2.667,14.417,2
JY5,3009.25,107.371,62.466,2.667,13.994,2
JY5,3009.375,105.326,62.481,2.672,13.66,2
JY5,3009.5,104.98,62.729,2.679,13.326,2
JY5,3009.625,106.321,63.161,2.681,12.836,2
JY5,3009.75,108.763,63.681,2.677,12.418,2
JY5,3009.875,111.101,64.126,2.67,12.555,2
JY5,3010,112.067,64.41,2.664,13.169,2
JY5,3010.125,111.524,64.478,2.662,13.797,2
JY5,3010.25,111.267,64.359,2.664,13.922,2
JY5,3010.375,112.387,64.131,2.666,13.667,2
JY5,3010.5,114.119,63.948,2.667,13.4,2
JY5,3010.625,115.357,63.867,2.669,13.464,2
JY5,3010.75,116.254,63.911,2.67,13.787,2
JY5,3010.875,117.392,64.094,2.674,14.093,2
JY5,3011,118.528,64.361,2.682,14.355,2
JY5,3011.125,118.808,64.588,2.689,14.855,2
JY5,3014.375,115.808,64.785,2.688,18.273,2
JY5,3014.5,116.522,65.72,2.679,18.368,2
JY5,3014.625,116.084,66.229,2.666,18.658,2
JY5,3014.75,115.076,66.551,2.651,18.743,2
JY5,3014.875,115.035,67.089,2.643,18.833,2
JY5,3015,116.093,68.032,2.649,19.346,2
JY5,3015.125,117.468,69.141,2.666,19.89,2
JY5,3015.25,118.136,70.112,2.681,19.533,2
JY5,3015.375,117.172,70.595,2.689,18.426,2
JY5,3015.5,115.348,70.568,2.689,17.607,2
JY5,3015.625,114.408,70.209,2.686,17.097,2
JY5,3015.75,114.906,69.622,2.683,16.532,2
JY5,3015.875,115.428,68.671,2.684,16.141,2
JY5,3016,114.941,67.21,2.689,16.339,2
JY5,3016.625,104.143,61.605,2.692,17.816,2
JY5,3016.75,101.502,62.722,2.685,19.121,2
JY5,3016.875,99.809,63.514,2.679,20.321,2
JY5,3017,100.611,63.571,2.677,20.558,2
JY5,3017.125,104.488,63.137,2.677,19.634,2
JY5,3017.25,109.408,62.693,2.678,18.487,2
JY5,3017.375,112.817,62.628,2.682,17.803,2
JY5,3017.5,113.108,63.028,2.689,17.852,2
JY5,3017.875,111.418,64.768,2.684,19.993,2
JY5,3018,113.279,65.46,2.674,20.251,2
JY5,3018.125,113.895,66.68,2.67,19.953,2
JY5,3018.25,113.186,68.168,2.677,19.638,2
JY5,3024.25,120.931,67.995,2.688,21.274,2
JY5,3024.375,121.133,67.241,2.682,21.031,2
JY5,3024.5,121.677,66.994,2.679,20.851,2
JY5,3024.625,123.602,67.266,2.679,20.418,2
JY5,3024.75,126.064,67.828,2.684,19.864,2
JY5,3028.25,132.058,69.81,2.685,19.966,2
JY5,3028.375,133.644,69.521,2.685,20.071,2
JY5,3028.5,133.681,69.438,2.688,20.055,2
JY5,3028.625,131.878,69.485,2.689,20.178,2
JY5,3028.875,127.355,69.658,2.685,20.658,2
JY5,3029,126.509,69.606,2.686,20.183,2
JY5,3031.5,134.021,66.624,2.689,14.34,2
JY5,3031.625,136.538,66.959,2.682,14.582,2
JY5,3034.25,137.403,67.41,2.637,13.525,2
JY5,3034.375,137.575,67.178,2.635,13.569,2
JY5,3034.875,136.308,67.022,2.646,14.817,2
JY5,3035,134.661,67.146,2.644,14.293,2
JY5,3035.125,133.419,67.235,2.643,13.859,2
JY5,3035.25,132.694,67.349,2.648,13.935,2
JY5,3035.375,133.304,67.56,2.656,14.216,2
JY5,3035.5,135.123,67.817,2.66,14.283,2
JY5,3035.625,135.742,67.999,2.661,14.014,2
JY5,3035.75,134.119,68.091,2.659,13.538,2
JY5,3035.875,132.128,68.14,2.656,12.922,2
JY5,3036,131.989,68.153,2.65,12.412,2
JY5,3036.125,133.13,68.179,2.643,12.295,2
JY5,3036.25,135.383,68.353,2.638,12.698,2
JY5,3037.25,136.467,68.32,2.665,13.919,2
JY5,3037.375,131.029,67.969,2.678,13.442,2
JY5,3037.5,129.241,67.959,2.683,13.281,2
JY5,3037.625,131.123,68.431,2.673,13.483,2
JY5,3037.75,132.079,69.285,2.652,13.806,2
JY5,3037.875,130.749,70.377,2.633,13.828,2
JY5,3038,130.198,71.364,2.623,13.503,2
JY5,3038.125,132.665,71.984,2.624,13.492,2
JY5,3038.25,135.858,72.197,2.634,14.096,2
JY5,3038.375,135.939,72.241,2.645,15.061,2
JY5,3038.5,133.213,72.169,2.652,15.808,2
JY5,3038.625,130.757,71.943,2.652,16.111,2
JY5,3038.75,131.172,71.658,2.646,16.128,2
JY5,3038.875,132.964,71.417,2.641,16.167,2
JY5,3039,134.067,71.29,2.637,16.343,2
JY5,3039.125,133.449,71.299,2.636,16.706,2
JY5,3039.25,132.258,71.446,2.635,17.238,2
JY5,3039.375,131.896,71.635,2.636,17.821,2
JY5,3039.5,132.762,71.775,2.64,17.997,2
JY5,3039.625,134.294,71.862,2.645,17.529,2
JY5,3039.75,135.355,71.973,2.645,16.957,2
JY5,3039.875,135.699,72.142,2.638,17.001,2
JY5,3040,135.639,72.333,2.627,17.399,2
JY5,3040.125,135.13,72.44,2.622,17.459,2
JY5,3040.25,133.926,72.381,2.624,17.24,2
JY5,3040.375,132.122,72.146,2.63,17.204,2
JY5,3040.5,130.859,71.8,2.635,17.44,2
JY5,3040.625,130.76,71.343,2.637,17.515,2
JY5,3040.75,130.928,70.876,2.638,17.346,2
JY5,3040.875,129.165,70.671,2.639,17.34,2
JY5,3041,124.983,70.944,2.642,17.654,2
JY5,3041.125,120.171,71.445,2.643,18.213,2
JY5,3041.25,117.871,71.872,2.641,18.645,2
JY5,3041.375,118.955,72.062,2.636,18.672,2
JY5,3041.5,122.452,71.837,2.632,18.297,2
JY5,3041.625,126.25,71.001,2.632,18.223,2
JY5,3041.75,129.241,69.769,2.639,18.958,2
JY5,3041.875,130.575,68.845,2.65,20.487,2
JY5,3042,130.166,68.577,2.658,21.782,2
JY5,3042.125,127.569,68.888,2.657,22.187,2
JY5,3042.25,123.747,69.553,2.641,21.862,2
JY5,3042.375,120.823,70.482,2.609,21.145,2
JY5,3042.5,120.021,71.606,2.561,19.964,2
JY5,3042.625,120.893,72.978,2.508,18.833,2
JY5,3042.75,123.019,74.487,2.469,18.433,2
JY5,3042.875,128.322,75.531,2.471,18.537,2
JY5,3043,137.908,75.773,2.518,18.106,2
JY5,3043.125,149.204,75.178,2.589,17.217,2
JY5,3043.375,161.244,72.79,2.67,16.372,2
JY5,3043.5,165.222,72.339,2.671,16.384,2
JY5,3043.75,176.556,74.012,2.672,15.291,2
JY5,3043.875,178.487,74.72,2.674,14.93,2
JY5,3044.125,169.962,73.86,2.669,15.33,2
JY5,3044.25,163.155,72.585,2.661,15.129,2
JY5,3044.375,158.579,71.485,2.647,14.995,2
JY5,3044.625,159.713,71.565,2.621,16.776,2
JY5,3044.75,163.241,72.509,2.617,17.73,2
JY5,3044.875,166.202,73.522,2.617,17.991,2
JY5,3045,167.162,74.157,2.618,18.088,2
JY5,3045.125,166.791,74.342,2.617,18.383,2
JY5,3045.25,167.237,74.36,2.614,18.553,2
JY5,3045.375,170.455,74.468,2.611,18.28,2
JY5,3045.5,174.096,74.697,2.611,17.863,2
JY5,3045.625,174.417,74.908,2.616,17.483,2
JY5,3045.75,170.32,74.984,2.626,16.911,2
JY5,3045.875,165.829,74.868,2.635,16.047,2
JY5,3046,165.811,74.572,2.638,15.264,2
JY5,3046.125,169.136,74.168,2.636,14.842,2
JY5,3046.25,171.539,73.816,2.633,14.722,2
JY5,3046.375,169.538,73.613,2.635,14.682,2
JY5,3046.5,165.576,73.527,2.642,14.613,2
JY5,3046.625,162.803,73.548,2.649,14.597,2
JY5,3046.75,162.073,73.746,2.655,14.84,2
JY5,3046.875,162.585,74.135,2.66,15.346,2
JY5,3047,163.449,74.529,2.669,16.002,2
JY5,3047.125,163.505,74.772,2.676,16.428,2
JY5,3047.25,163.244,74.841,2.679,16.345,2
JY5,3047.375,164.313,74.818,2.67,15.9,2
JY5,3047.5,167.505,74.803,2.653,15.618,2
JY5,3047.625,171.683,74.952,2.633,15.76,2
JY5,3047.75,175.317,75.339,2.617,16.21,2
JY5,3047.875,178.333,75.838,2.606,16.517,2
JY5,3048,180.374,76.183,2.6,16.572,2
JY5,3048.125,179.748,76.272,2.6,16.59,2
JY5,3048.25,176.573,76.108,2.602,16.7,2
JY5,3048.375,171.733,75.764,2.605,16.766,2
JY5,3048.5,166.707,75.45,2.606,16.554,2
JY5,3048.625,162.45,75.313,2.607,16.224,2
JY5,3048.75,159.673,75.212,2.61,15.919,2
JY5,3048.875,158.856,74.94,2.611,15.582,2
JY5,3049,159.012,74.521,2.611,15.175,2
JY5,3049.125,159.711,74.212,2.611,14.885,2
JY5,3049.25,161.647,74.186,2.617,14.951,2
JY5,3049.375,165.278,74.585,2.626,15.515,2
JY5,3049.5,170.068,75.266,2.634,16.488,2
JY5,3049.625,174.059,75.921,2.639,17.197,2
JY5,3049.75,176.192,76.141,2.639,16.974,2
JY5,3049.875,176.86,75.921,2.637,15.787,2
JY5,3050,176.64,75.481,2.634,14.703,2
JY5,3050.125,174.73,75.146,2.636,14.364,2
JY5,3050.25,169.363,74.929,2.649,14.847,2
JY5,3050.375,161.262,74.649,2.667,15.748,2
JY5,3050.5,153.461,74.272,2.676,16.509,2
JY5,3050.625,149.888,73.971,2.671,16.834,2
JY5,3050.75,151.787,73.898,2.658,16.971,2
JY5,3050.875,158.269,74.1,2.645,17.196,2
JY5,3051,165.192,74.539,2.637,17.209,2
JY5,3051.125,169.898,75.01,2.632,16.656,2
JY5,3051.25,171.679,75.315,2.632,15.791,2
JY5,3051.375,172.858,75.432,2.629,15.334,2
JY5,3051.5,174.212,75.352,2.62,15.58,2
JY5,3051.625,174.597,75.085,2.602,16.322,2
JY5,3051.75,172.986,74.683,2.584,16.928,2
JY5,3051.875,169.597,74.278,2.572,17.072,2
JY5,3052,165.749,74.008,2.57,16.779,2
JY5,3052.125,162.316,74.017,2.573,16.236,2
JY5,3052.25,160.125,74.31,2.576,15.771,2
JY5,3052.375,160.385,74.731,2.579,15.704,2
JY5,3052.5,162.773,74.978,2.583,15.878,2
JY5,3052.625,165.43,74.843,2.591,15.804,2
JY5,3052.75,166.514,74.396,2.6,15.453,2
JY5,3052.875,165.949,73.862,2.602,15.102,2
JY5,3053,164.831,73.333,2.594,14.823,2
JY5,3053.125,164.388,72.85,2.582,14.607,2
JY5,3053.25,165.15,72.623,2.574,14.516,2
JY5,3053.375,166.657,72.73,2.571,14.471,2
JY5,3053.5,168.039,73.079,2.574,14.31,2
JY5,3053.625,169.728,73.496,2.581,14.1,2
JY5,3053.75,172.643,73.859,2.59,14.164,2
JY5,3053.875,176.244,73.991,2.598,14.395,2
JY5,3054,179.394,73.836,2.602,14.388,2
JY5,3054.125,181.502,73.558,2.604,14.285,2
JY5,3054.25,182.178,73.467,2.604,14.507,2
JY5,3054.375,181.14,73.7,2.601,15.002,2
JY5,3054.5,179.802,74.164,2.596,15.231,2
JY5,3054.625,180.044,74.594,2.591,15.255,2
JY5,3054.75,182.959,74.848,2.593,15.546,2
JY5,3054.875,186.546,74.933,2.603,15.811,2
JY5,3055,188.555,74.865,2.614,15.507,2
JY5,3055.125,189.013,74.702,2.617,14.84,2
JY5,3055.25,190.544,74.607,2.611,14.607,2
JY5,3055.375,194.991,74.708,2.601,15.207,2
JY5,3055.5,200.643,74.95,2.598,16.142,2
JY5,3055.625,205.339,75.303,2.604,16.798,2
JY5,3055.75,208.298,75.734,2.618,16.787,2
JY5,3055.875,210.177,76.093,2.633,16.391,2
JY5,3056,210.818,76.164,2.644,16.033,2
JY5,3056.125,209.426,75.946,2.651,15.937,2
JY5,3056.25,205.92,75.384,2.657,16.113,2
JY5,3056.375,200.154,74.416,2.663,16.361,2
JY5,3056.5,193.382,73.28,2.663,16.367,2
JY5,3056.625,188.646,72.248,2.654,16.183,2
JY5,3056.75,188.06,71.437,2.638,15.834,2
JY5,3056.875,189.245,70.897,2.628,15.458,2
JY5,3057,188.54,70.781,2.627,15.178,2
JY5,3057.125,185.18,71.018,2.629,14.967,2
JY5,3057.25,182.503,71.401,2.63,14.848,2
JY5,3057.375,182.971,71.719,2.633,14.822,2
JY5,3057.5,186.388,71.823,2.639,14.823,2
JY5,3057.625,189.864,71.663,2.646,14.663,2
JY5,3057.75,191.422,71.357,2.653,14.248,2
JY5,3057.875,189.533,71.122,2.657,13.759,2
JY5,3058,185.2,71.095,2.66,13.367,2
JY5,3058.125,180.256,71.334,2.66,13.21,2
JY5,3058.25,176.926,71.657,2.657,13.316,2
JY5,3058.375,175.552,71.664,2.65,13.304,2
JY5,3058.5,175.672,71.108,2.642,12.725,2
JY5,3058.625,177.403,70.248,2.637,11.908,2
JY5,3058.75,180.68,69.604,2.635,11.555,2
JY5,3058.875,183.919,69.554,2.636,11.922,2
JY5,3059,185.178,70.107,2.635,12.44,2
JY5,3059.125,184.441,70.967,2.631,12.799,2
JY5,3059.25,183.532,71.631,2.621,13.079,2
JY5,3059.375,183.964,71.806,2.609,13.311,2
JY5,3059.5,185.583,71.38,2.6,13.304,2
JY5,3059.625,187.308,70.557,2.602,13.026,2
JY5,3059.75,187.709,69.581,2.612,12.787,2
JY5,3059.875,185.707,68.8,2.624,12.732,2
JY5,3060,182.319,68.465,2.628,12.649,2
JY5,3060.125,180.356,68.8,2.624,12.5,2
JY5,3060.25,181.319,69.727,2.617,12.6,2
JY5,3060.375,183.04,70.928,2.614,13.008,2
JY5,3060.5,183.573,71.849,2.616,13.283,2
JY5,3060.625,183.226,72.1,2.619,13.034,2
JY5,3060.75,184.485,71.693,2.619,12.67,2
JY5,3060.875,188.094,71.004,2.613,12.574,2
JY5,3061,193.047,70.54,2.604,12.829,2
JY5,3061.125,197.772,70.547,2.597,13.178,2
JY5,3061.25,199.914,70.874,2.6,13.382,2
JY5,3061.375,196.732,71.09,2.609,13.33,2
JY5,3061.5,189.64,70.935,2.615,13.187,2
JY5,3061.625,182.814,70.553,2.613,13.074,2
JY5,3061.75,180.073,70.195,2.604,12.997,2
JY5,3061.875,180.536,70.011,2.594,12.944,2
JY5,3062,181.078,70.033,2.589,12.822,2
JY5,3062.125,179.78,70.273,2.593,12.558,2
JY5,3062.25,177.482,70.71,2.605,12.378,2
JY5,3062.375,176.093,71.211,2.623,12.607,2
JY5,3062.5,176.938,71.711,2.637,13.109,2
JY5,3062.625,180.074,72.104,2.638,13.575,2
JY5,3062.75,183.232,72.225,2.624,13.631,2
JY5,3062.875,184.119,71.92,2.604,13.373,2
JY5,3063,182.195,71.252,2.588,13.01,2
JY5,3063.125,179.129,70.488,2.582,12.712,2
JY5,3063.25,176.481,69.944,2.584,12.578,2
JY5,3063.375,173.772,69.824,2.588,12.62,2
JY5,3063.5,170.35,70.062,2.59,12.645,2
JY5,3063.625,167.765,70.461,2.591,12.412,2
JY5,3063.75,167.691,70.771,2.587,11.802,2
JY5,3063.875,168.139,70.858,2.581,11.119,2
JY5,3064,166.81,70.647,2.574,10.608,2
JY5,3064.125,163.599,70.301,2.57,10.564,2
JY5,3064.25,160.801,70.041,2.571,11.029,2
JY5,3064.375,160.068,70.117,2.579,11.785,2
JY5,3064.5,163.688,70.611,2.594,12.409,2
JY5,3064.625,173.028,71.517,2.613,12.849,2
JY5,3064.75,187.752,72.524,2.63,13.276,2
JY5,3064.875,202.233,73.279,2.638,13.679,2
JY5,3065,210.382,73.558,2.631,13.837,2
JY5,3065.125,208.135,73.392,2.611,13.675,2
JY5,3065.25,197.762,72.821,2.591,13.401,2
JY5,3065.375,184.41,71.885,2.582,13.171,2
JY5,3065.5,174.648,70.85,2.589,13.032,2
JY5,3065.625,170.086,69.976,2.6,12.835,2
JY5,3065.75,169.495,69.564,2.609,12.53,2
JY5,3065.875,171.556,69.644,2.612,12.443,2
JY5,3066,176.257,70.134,2.608,12.695,2
JY5,3066.125,183.797,70.83,2.594,12.994,2
JY5,3066.25,191.836,71.515,2.574,13.052,2
JY5,3066.375,198.464,71.972,2.556,13.037,2
JY5,3066.5,203.012,72.192,2.548,13.1,2
JY5,3066.625,204.607,72.372,2.551,13.081,2
JY5,3066.75,202.862,72.627,2.555,12.794,2
JY5,3066.875,199.239,72.847,2.558,12.395,2
JY5,3067,197.618,72.995,2.56,12.193,2
JY5,3067.125,199.38,73.139,2.561,12.173,2
JY5,3067.25,202.634,73.278,2.557,12.214,2
JY5,3067.375,204.315,73.337,2.55,12.22,2
JY5,3067.5,204.08,73.262,2.544,12.172,2
JY5,3067.625,203.547,73.087,2.545,12.236,2
JY5,3067.75,203.562,72.837,2.552,12.485,2
JY5,3067.875,203.982,72.591,2.561,12.808,2
JY5,3068,203.781,72.46,2.569,13.003,2
JY5,3068.125,202.519,72.48,2.575,13.086,2
JY5,3068.25,200.031,72.502,2.578,13.175,2
JY5,3068.375,197.551,72.5,2.577,13.157,2
JY5,3068.5,196.36,72.611,2.575,12.771,2
JY5,3068.625,196.173,72.803,2.574,12.028,2
JY5,3068.75,195.613,72.908,2.572,11.429,2
JY5,3068.875,194.08,72.796,2.567,11.317,2
JY5,3069,191.975,72.485,2.561,11.754,2
JY5,3069.125,190.52,71.982,2.557,12.382,2
JY5,3069.25,190.218,71.374,2.556,12.852,2
JY5,3069.375,190.629,70.805,2.556,12.932,2
JY5,3069.5,190.222,70.408,2.558,12.599,2
JY5,3069.625,187.52,70.314,2.56,11.972,2
JY5,3069.75,184.425,70.561,2.56,11.443,2
JY5,3069.875,184.312,71.075,2.559,11.177,2
JY5,3070,188.763,71.698,2.559,11.092,2
JY5,3070.125,193.431,72.34,2.563,11.013,2
JY5,3070.25,194.573,72.789,2.569,10.952,2
JY5,3070.375,191.935,72.926,2.569,11.1,2
JY5,3070.5,189.046,72.83,2.562,11.396,2
JY5,3070.625,187.604,72.651,2.552,11.598,2
JY5,3070.75,188.338,72.415,2.546,11.66,2
JY5,3070.875,190.09,72.102,2.548,11.935,2
JY5,3071,190.738,71.721,2.555,12.504,2
JY5,3071.125,188.457,71.296,2.563,12.665,2
JY5,3071.25,184.036,70.896,2.568,12.02,2
JY5,3071.375,179.002,70.614,2.573,11.076,2
JY5,3071.5,174.946,70.467,2.576,10.585,2
JY5,3071.625,172.687,70.48,2.578,10.548,2
JY5,3071.75,173.266,70.661,2.576,10.625,2
JY5,3071.875,175.724,70.96,2.569,10.584,2
JY5,3072,178.282,71.265,2.557,10.461,2
JY5,3072.125,179.223,71.533,2.546,10.405,2
JY5,3072.25,178.294,71.727,2.543,10.554,2
JY5,3072.375,176.707,71.689,2.551,10.999,2
JY5,3072.5,176.702,71.326,2.567,11.754,2
JY5,3072.625,178.635,70.73,2.583,12.542,2
JY5,3072.75,182.481,70.229,2.592,12.749,2
JY5,3072.875,187.028,69.998,2.591,12.113,2
JY5,3073,190.105,70.06,2.585,11.184,2
JY5,3073.125,189.84,70.271,2.576,10.51,2
JY5,3073.25,188.115,70.403,2.57,10.129,2
JY5,3073.375,188.814,70.068,2.571,9.968,2
JY5,3073.5,194.959,69.371,2.576,10.163,2
JY5,3073.625,203.643,68.767,2.581,10.694,2
JY5,3073.75,211.764,68.77,2.586,11.319,2
JY5,3073.875,217.941,69.371,2.589,11.813,2
JY5,3074,223.559,70.452,2.589,12.235,2
JY5,3074.125,229.49,71.709,2.583,12.639,2
JY5,3074.25,234.259,72.773,2.574,12.898,2
JY5,3074.375,235.58,73.397,2.566,12.909,2
JY5,3074.5,232.203,73.634,2.562,12.77,2
JY5,3074.625,226.32,73.595,2.561,12.85,2
JY5,3074.75,220.887,73.331,2.562,13.181,2
JY5,3074.875,217.63,72.974,2.563,13.346,2
JY5,3075,215.937,72.676,2.561,13.061,2
JY5,3075.125,214.807,72.63,2.557,12.616,2
JY5,3075.25,213.403,72.788,2.553,12.478,2
JY5,3075.375,211.365,72.965,2.554,12.516,2
JY5,3075.5,208.796,73.015,2.559,12.406,2
JY5,3075.625,206.275,73.008,2.57,11.973,2
JY5,3075.75,204.888,72.993,2.581,11.462,2
JY5,3075.875,205.955,72.923,2.587,11.278,2
JY5,3076,209.698,72.784,2.582,11.563,2
JY5,3076.125,214.756,72.58,2.569,11.945,2
JY5,3076.25,219.401,72.278,2.558,12.032,2
JY5,3076.375,221.831,71.9,2.554,11.949,2
JY5,3076.5,220.929,71.644,2.555,12.043,2
JY5,3076.625,217.939,71.711,2.557,12.371,2
JY5,3076.75,220.17,72.147,2.56,12.632,2
JY5,3076.875,234.177,72.805,2.569,12.671,2
JY5,3077,259.616,73.487,2.58,12.607,2
JY5,3077.125,286.907,74.168,2.586,12.718,2
JY5,3077.25,308.564,74.83,2.582,13.093,2
JY5,3077.375,320.715,75.284,2.568,13.437,2
JY5,3077.5,323.55,75.309,2.552,13.528,2
JY5,3077.625,317.809,74.985,2.541,13.372,2
JY5,3077.75,309.34,74.531,2.534,13.055,2
JY5,3077.875,303.499,74.127,2.529,12.678,2
JY5,3078,301.531,73.853,2.526,12.458,2
JY5,3078.125,299.612,73.701,2.526,12.517,2
JY5,3078.25,295.217,73.59,2.529,12.634,2
JY5,3078.375,290.658,73.452,2.537,12.369,2
JY5,3078.5,292.324,73.366,2.553,11.982,2
JY5,3078.625,304.271,73.574,2.576,12.061,2
JY5,3078.75,327.165,74.146,2.592,12.957,2
JY5,3078.875,356.448,74.918,2.589,14.227,2
JY5,3079,384.895,75.498,2.566,15.171,2
JY5,3079.125,401.182,75.718,2.537,15.482,2
JY5,3079.25,400.149,75.652,2.512,15.428,2
JY5,3079.375,384.189,75.583,2.494,14.935,2
JY5,3079.5,366.583,75.675,2.48,13.944,2
JY5,3079.625,357.246,75.953,2.469,12.805,2
JY5,3079.75,364.448,76.268,2.462,12.027,2
JY5,3079.875,387.291,76.464,2.461,11.696,2
JY5,3080,420.465,76.26,2.47,11.601,2
JY5,3080.125,446.871,75.445,2.494,11.507,2
JY5,3080.25,443.996,73.766,2.534,11.35,2
JY5,3080.375,394.283,71.039,2.585,11.029,2
JY5,3080.5,307.082,67.651,2.624,10.47,2
JY5,3080.625,219.662,64.568,2.632,9.945,2
JY5,3080.75,168.38,63.104,2.607,9.84,2
JY5,3080.875,164.614,63.73,2.576,10.225,2
JY5,3081,192.165,66.336,2.556,10.759,2
JY5,3081.125,225.844,69.578,2.547,11.165,2
JY5,3081.25,242.751,72.228,2.543,11.416,2
JY5,3081.375,237.991,73.301,2.543,11.429,2
JY5,3081.5,220.508,73.151,2.55,11.089,2
JY5,3081.625,206.486,72.37,2.561,10.664,2
JY5,3081.75,201.027,71.609,2.57,10.395,2
JY5,3081.875,199.765,71.048,2.569,10.237,2
JY5,3082,196.69,70.593,2.557,9.98,2
JY5,3082.125,192.421,70.239,2.54,9.623,2
JY5,3082.25,193.559,70.164,2.528,9.43,2
JY5,3082.375,201.226,70.532,2.524,9.554,2
JY5,3082.5,210.097,71.25,2.528,9.899,2
JY5,3082.625,214.539,72.1,2.533,10.165,2
JY5,3082.75,214.316,72.678,2.535,10.253,2
JY5,3082.875,210.399,72.745,2.531,10.278,2
