Well Name,Depth,GR,AC,DEN,CNL
JY42-1HF,2542.125,93.695,184.735,2.453,27.795
JY42-1HF,2542.25,93.85,185.777,2.46,28.312
JY42-1HF,2542.375,93.966,187.134,2.482,28.73
JY42-1HF,2542.5,94.374,187.838,2.513,28.83
JY42-1HF,2542.625,95.023,187.264,2.539,29.142
JY42-1HF,2542.75,95.75,185.653,2.552,29.957
JY42-1HF,2542.875,96.328,185.509,2.555,30.087
JY42-1HF,2543,96.813,185.075,2.554,29.425
JY42-1HF,2543.125,97.208,184.742,2.552,28.371
JY42-1HF,2543.25,97.292,184.848,2.548,27.534
JY42-1HF,2543.375,96.435,185.188,2.536,28.629
JY42-1HF,2543.5,95.246,185.04,2.515,29.506
JY42-1HF,2543.625,94.73,185.858,2.485,29.934
JY42-1HF,2543.75,95.075,186.268,2.452,29.693
JY42-1HF,2543.875,95.828,186.295,2.422,28.76
JY42-1HF,2544,96.11,186.209,2.4,28.716
JY42-1HF,2544.125,96.437,185.75,2.399,29.273
JY42-1HF,2544.25,97.058,185.368,2.411,30.033
JY42-1HF,2544.375,97.742,185.893,2.432,30.451
JY42-1HF,2544.5,98.205,186.861,2.459,30.534
JY42-1HF,2544.625,98.3,187.681,2.489,31.171
JY42-1HF,2544.75,98.446,187.928,2.516,31.157
JY42-1HF,2544.875,99.147,187.708,2.537,30.741
JY42-1HF,2545,100.056,186.695,2.547,29.956
JY42-1HF,2545.125,100.696,185.828,2.547,29.209
JY42-1HF,2545.25,100.81,185.397,2.537,28.996
JY42-1HF,2545.375,100.638,185.259,2.521,28.967
JY42-1HF,2545.5,100.598,184.965,2.507,28.912
JY42-1HF,2545.625,100.562,184.829,2.497,29.1
JY42-1HF,2545.75,100.468,185.535,2.494,29.378
JY42-1HF,2545.875,100.154,186.17,2.498,29.56
JY42-1HF,2546,99.451,186.378,2.508,29.551
JY42-1HF,2546.125,98.443,186.708,2.518,29.023
JY42-1HF,2546.25,97.744,188.378,2.526,28.727
JY42-1HF,2546.375,97.15,187.788,2.525,28.687
JY42-1HF,2546.5,96.441,186.119,2.516,28.859
JY42-1HF,2546.625,95.721,183.836,2.502,29.127
JY42-1HF,2546.75,95.489,181.293,2.489,29.15
JY42-1HF,2546.875,95.69,179.751,2.49,28.591
JY42-1HF,2547,95.568,183.691,2.505,28.638
JY42-1HF,2547.125,95.191,185.724,2.53,28.901
JY42-1HF,2547.25,94.818,185.969,2.556,28.939
JY42-1HF,2547.375,94.693,185.332,2.575,28.83
JY42-1HF,2547.5,94.761,184.534,2.579,29.006
JY42-1HF,2547.625,95.118,183.157,2.568,29.019
JY42-1HF,2547.75,95.733,183.267,2.55,29.121
