Well Name,Depth,GR,AC,DEN,CNL,Facies
JY37-3HF,3185.125,96.895,184.597,2.281,33.929,2
JY37-3HF,3185.25,96.524,182.819,2.232,34.067,2
JY37-3HF,3185.375,96.529,182.222,2.177,33.724,2
JY37-3HF,3185.5,97,182.713,2.14,33.224,2
JY37-3HF,3185.625,97.667,183.871,2.125,32.878,2
JY37-3HF,3185.75,97.896,185.206,2.13,33.065,2
JY37-3HF,3185.875,97.133,186.541,2.162,33.974,2
JY37-3HF,3186,95.161,187.608,2.216,35.682,2
JY37-3HF,3186.125,92.274,188.394,2.275,37.503,2
JY37-3HF,3186.25,89.319,189.148,2.306,38.571,2
JY37-3HF,3186.375,87.477,189.934,2.279,37.906,2
JY37-3HF,3186.5,87.501,190.315,2.179,36.101,2
JY37-3HF,3186.625,89.144,189.798,2.094,34.516,2
JY37-3HF,3186.75,91.503,188.514,2.167,34.452,2
JY37-3HF,3186.875,93.609,187.028,2.411,35.712,2
JY37-3HF,3187,94.858,186.084,2.562,37.34,2
JY37-3HF,3187.125,95.166,186.091,2.478,38.295,2
JY37-3HF,3187.25,95.023,186.924,2.264,38.923,2
JY37-3HF,3187.375,94.999,187.816,2.114,39.649,2
JY37-3HF,3187.5,95.323,187.91,2.075,40.271,2
JY37-3HF,3187.625,95.886,186.985,2.102,39.756,2
JY37-3HF,3187.75,96.546,185.649,2.136,37.815,2
JY37-3HF,3187.875,97.186,184.794,2.167,35.883,2
JY37-3HF,3188,97.716,184.949,2.21,34.738,2
JY37-3HF,3188.125,98.196,185.921,2.271,34.035,2
JY37-3HF,3188.25,98.68,187.132,2.339,32.848,2
JY37-3HF,3188.375,99.038,188.119,2.395,31.467,2
JY37-3HF,3188.5,99.124,188.748,2.429,31.389,2
JY37-3HF,3188.625,98.97,189.119,2.431,32.649,2
JY37-3HF,3188.75,98.666,189.39,2.413,34.063,2
JY37-3HF,3188.875,98.239,189.689,2.387,33.993,2
JY37-3HF,3189,97.73,190.009,2.365,32.676,2
JY37-3HF,3189.125,97.274,190.311,2.349,31.504,2
JY37-3HF,3189.25,96.912,190.577,2.347,31.41,2
JY37-3HF,3189.375,96.62,190.769,2.361,31.992,2
JY37-3HF,3189.5,96.413,190.772,2.382,32.423,2
JY37-3HF,3189.625,96.334,190.529,2.392,31.693,2
JY37-3HF,3189.75,96.304,190.04,2.386,30.367,2
JY37-3HF,3189.875,96.247,189.454,2.373,30.225,2
JY37-3HF,3190,96.19,188.971,2.355,31.601,2
JY37-3HF,3190.125,96.197,188.798,2.333,33.224,2
JY37-3HF,3190.25,96.291,188.869,2.311,33.342,2
JY37-3HF,3190.375,96.475,189.01,2.299,32.734,2
JY37-3HF,3190.5,96.776,189.05,2.29,32.566,2
JY37-3HF,3190.625,97.163,188.99,2.278,33.004,2
JY37-3HF,3190.75,97.492,188.909,2.268,33.466,2
JY37-3HF,3190.875,97.622,188.908,2.27,33.918,2
JY37-3HF,3191,97.621,188.99,2.282,34.025,2
JY37-3HF,3191.125,97.578,189.064,2.291,33.362,2
JY37-3HF,3191.25,97.466,188.995,2.29,32.743,2
JY37-3HF,3191.375,97.353,188.756,2.279,32.975,2
JY37-3HF,3191.5,97.516,188.395,2.269,33.868,2
JY37-3HF,3191.625,98.138,188.021,2.264,34.743,2
JY37-3HF,3191.75,99.024,187.674,2.265,34.838,2
JY37-3HF,3191.875,99.845,187.308,2.272,34.561,2
JY37-3HF,3192,100.308,186.923,2.28,34.629,2
JY37-3HF,3192.125,100.248,186.598,2.285,34.964,2
JY37-3HF,3192.25,99.666,186.361,2.288,35.047,2
JY37-3HF,3192.375,98.914,186.156,2.293,34.47,2
JY37-3HF,3192.5,98.294,186.016,2.299,33.981,2
JY37-3HF,3192.625,97.894,185.979,2.304,33.974,2
JY37-3HF,3192.75,97.584,185.937,2.311,34.015,2
JY37-3HF,3192.875,97.265,185.744,2.323,33.881,2
JY37-3HF,3193,96.964,185.433,2.335,33.689,2
JY37-3HF,3193.125,96.849,185.112,2.338,33.421,2
JY37-3HF,3193.25,97.033,184.859,2.334,32.709,2
JY37-3HF,3193.375,97.541,184.788,2.326,31.704,2
JY37-3HF,3193.5,98.289,184.977,2.317,31.541,2
JY37-3HF,3193.625,99.135,185.311,2.311,32.755,2
JY37-3HF,3193.75,99.946,185.545,2.313,34.655,2
JY37-3HF,3193.875,100.657,185.609,2.33,35.582,2
JY37-3HF,3194,101.272,185.56,2.354,34.677,2
JY37-3HF,3194.125,101.776,185.516,2.375,33.118,2
JY37-3HF,3194.25,102.117,185.663,2.39,32.039,2
JY37-3HF,3194.375,102.305,186.243,2.402,31.702,2
JY37-3HF,3194.5,102.484,187.214,2.414,31.828,2
JY37-3HF,3194.625,102.738,188.248,2.422,32.198,2
JY37-3HF,3194.75,103.017,188.874,2.43,32.65,2
JY37-3HF,3194.875,103.185,188.863,2.448,33.086,2
JY37-3HF,3195,103.187,188.052,2.47,33.228,2
JY37-3HF,3195.125,103.047,186.673,2.481,32.647,2
JY37-3HF,3195.25,102.686,185.09,2.471,31.658,2
JY37-3HF,3195.375,101.878,183.878,2.448,30.658,2
JY37-3HF,3195.5,100.584,183.359,2.421,30.248,2
JY37-3HF,3195.625,99.161,183.624,2.393,30.683,2
JY37-3HF,3195.75,98.048,184.44,2.36,32.054,2
JY37-3HF,3195.875,97.597,185.357,2.324,34.148,2
JY37-3HF,3196,97.945,185.95,2.3,36.144,2
JY37-3HF,3196.125,99.065,185.957,2.3,36.638,2
JY37-3HF,3196.25,100.534,185.498,2.327,35.638,2
JY37-3HF,3196.375,101.682,184.939,2.364,34.016,2
JY37-3HF,3196.5,102.092,184.66,2.391,32.789,2
JY37-3HF,3196.625,101.937,184.659,2.402,32.294,2
JY37-3HF,3196.75,101.471,184.632,2.419,32.444,2
JY37-3HF,3196.875,100.757,184.3,2.451,32.447,2
JY37-3HF,3197,99.861,183.657,2.482,31.727,2
JY37-3HF,3197.125,98.921,182.922,2.498,30.582,2
JY37-3HF,3197.25,97.838,182.345,2.501,29.854,2
JY37-3HF,3197.375,96.211,182.14,2.498,29.767,2
JY37-3HF,3197.5,93.824,182.49,2.497,30.287,2
JY37-3HF,3197.625,91.068,183.332,2.487,31.412,2
JY37-3HF,3197.75,88.631,184.469,2.399,33.083,2
JY37-3HF,3197.875,87.184,185.498,2.208,34.419,2
JY37-3HF,3198,87.172,186.126,2.014,34.79,2
JY37-3HF,3198.125,88.553,186.029,1.984,34.972,2
JY37-3HF,3198.25,90.566,185.228,2.101,36.136,2
JY37-3HF,3198.375,92.219,184.11,2.216,37.665,2
JY37-3HF,3198.5,92.889,183.731,2.237,38.228,2
JY37-3HF,3198.625,92.667,184.82,2.184,37.557,2
JY37-3HF,3198.75,92.11,187.408,2.122,36.867,2
JY37-3HF,3198.875,91.903,190.646,2.081,37.015,2
JY37-3HF,3199,92.477,193.348,2.07,38.075,2
JY37-3HF,3199.125,93.766,194.301,2.092,39.379,2
JY37-3HF,3199.25,95.443,192.822,2.146,39.853,2
JY37-3HF,3199.375,97.245,189.537,2.229,39.242,2
JY37-3HF,3199.5,99.018,185.747,2.32,38.162,2
JY37-3HF,3199.625,100.614,182.78,2.395,36.609,2
JY37-3HF,3199.75,101.942,180.949,2.441,34.502,2
JY37-3HF,3199.875,102.957,180.165,2.465,32.369,2
JY37-3HF,3200,103.55,179.832,2.47,30.77,2
JY37-3HF,3200.125,103.581,179.433,2.458,29.547,2
JY37-3HF,3200.25,103.085,178.548,2.445,28.437,2
JY37-3HF,3200.375,102.372,177.387,2.446,27.482,2
JY37-3HF,3200.5,101.726,176.324,2.466,26.893,2
JY37-3HF,3200.625,101.305,176.737,2.497,26.59,2
JY37-3HF,3200.75,101.127,177.007,2.528,26.413,2
JY37-3HF,3200.875,101.1,176.349,2.558,26.467,2
JY37-3HF,3201,101.044,176.352,2.585,26.823,2
JY37-3HF,3201.125,100.763,176.899,2.597,26.924,2
JY37-3HF,3201.25,100.131,177.532,2.589,26.474,2
JY37-3HF,3201.375,99.181,177.829,2.57,25.758,2
JY37-3HF,3201.5,98.084,177.703,2.556,25.367,2
JY37-3HF,3201.625,97.082,177.029,2.551,25.402,2
JY37-3HF,3201.75,96.435,175.966,2.549,25.788,2
JY37-3HF,3201.875,96.274,175.226,2.534,26.45,2
JY37-3HF,3202,96.654,176.628,2.492,27.478,2
JY37-3HF,3202.125,97.527,176.574,2.423,28.737,2
JY37-3HF,3202.25,98.658,175.774,2.36,30.049,2
JY37-3HF,3202.375,99.709,174.955,2.332,31.061,2
JY37-3HF,3202.5,100.313,174.721,2.348,31.293,2
JY37-3HF,3202.625,100.157,175.514,2.382,30.507,2
JY37-3HF,3202.75,99.058,177.918,2.408,28.922,2
JY37-3HF,3202.875,97.258,179.369,2.419,27.262,2
JY37-3HF,3203,95.173,178.835,2.43,25.758,2
JY37-3HF,3203.125,93.264,178.11,2.449,24.468,2
JY37-3HF,3203.25,91.927,177.384,2.473,23.609,2
JY37-3HF,3203.375,91.412,176.767,2.489,23.532,2
JY37-3HF,3203.5,91.614,176.36,2.478,24.532,2
JY37-3HF,3203.625,92.119,176.224,2.428,26.494,2
JY37-3HF,3203.75,92.527,176.259,2.354,29.009,2
JY37-3HF,3203.875,92.625,176.238,2.275,31.068,2
JY37-3HF,3204,92.3,176.004,2.208,32.229,2
JY37-3HF,3204.125,91.526,175.65,2.159,33.251,2
JY37-3HF,3204.25,90.54,175.461,2.129,34.414,2
JY37-3HF,3204.375,89.672,175.745,2.121,34.935,2
JY37-3HF,3204.5,89.115,176.5,2.135,34.29,2
JY37-3HF,3204.625,88.807,177.484,2.174,33.379,2
JY37-3HF,3204.75,88.484,178.277,2.224,32.613,2
JY37-3HF,3204.875,87.868,178.555,2.266,31.446,2
JY37-3HF,3205,86.882,178.236,2.284,29.797,2
JY37-3HF,3205.125,85.574,177.579,2.285,28.226,2
JY37-3HF,3205.25,84.183,177.097,2.277,27.513,2
JY37-3HF,3205.375,83.039,177.181,2.244,27.899,2
JY37-3HF,3205.5,82.444,177.845,2.169,29.154,2
JY37-3HF,3205.625,82.39,178.7,2.059,30.62,2
JY37-3HF,3205.75,82.564,179.273,1.961,32.23,2
JY37-3HF,3205.875,82.618,179.305,1.897,34.761,2
JY37-3HF,3206,82.477,178.886,1.863,38.501,2
JY37-3HF,3206.125,82.174,178.334,1.841,42.336,2
JY37-3HF,3206.25,81.755,178.105,1.824,44.24,2
JY37-3HF,3206.375,81.367,178.494,1.812,43.586,2
JY37-3HF,3206.5,81.241,179.617,1.803,41.267,2
JY37-3HF,3206.625,81.508,181.088,1.796,39.566,2
JY37-3HF,3206.75,82.074,182.449,1.79,39.659,2
JY37-3HF,3206.875,82.762,183.278,1.783,41.712,2
JY37-3HF,3207,83.37,183.661,1.777,44.321,2
JY37-3HF,3207.125,83.746,184.004,1.775,45.949,2
JY37-3HF,3207.25,83.727,184.874,1.776,46.064,2
JY37-3HF,3207.375,83.279,186.424,1.78,45.835,2
JY37-3HF,3207.5,82.52,188.437,1.784,45.73,2
JY37-3HF,3207.625,81.699,190.292,1.786,45.573,2
JY37-3HF,3207.75,80.979,191.565,1.782,45.199,2
JY37-3HF,3207.875,80.436,191.982,1.771,44.934,2
JY37-3HF,3208,80.123,191.811,1.758,45.062,2
JY37-3HF,3208.125,80.024,191.359,1.755,45.539,2
JY37-3HF,3208.25,79.949,191.065,1.757,46.229,2
JY37-3HF,3208.375,79.537,191.28,1.759,46.716,2
JY37-3HF,3208.5,78.627,192.292,1.761,46.656,2
JY37-3HF,3208.625,77.254,194.234,1.772,46.899,2
JY37-3HF,3208.75,75.524,196.985,1.794,48.576,2
JY37-3HF,3208.875,73.752,200.449,1.843,51.136,2
JY37-3HF,3209,72.713,204.371,1.893,52.773,2
JY37-3HF,3209.125,73.443,208.549,1.858,51.961,2
JY37-3HF,3209.25,76.618,212.849,1.701,48.777,2
JY37-3HF,3209.375,82.208,217.174,1.581,44.916,2
JY37-3HF,3209.5,89.306,221.462,1.707,42.685,2
JY37-3HF,3209.625,96.571,225.587,1.904,42.91,2
JY37-3HF,3209.75,102.597,229.43,2.021,44.249,2
JY37-3HF,3209.875,106.731,232.931,2.043,44.851,2
JY37-3HF,3210,109.177,236.212,2.034,44.621,2
JY37-3HF,3210.125,110.851,239.504,2.031,44.59,2
JY37-3HF,3210.25,112.564,242.845,2.05,44.755,2
JY37-3HF,3210.375,114.651,246.88,2.087,44.213,2
JY37-3HF,3210.5,116.884,248.852,2.157,42.473,2
JY37-3HF,3210.625,118.925,247.633,2.239,40.08,2
JY37-3HF,3210.75,120.465,243.481,2.296,38.086,2
JY37-3HF,3210.875,121.443,237.334,2.344,37.142,2
JY37-3HF,3211,121.98,231.443,2.374,37.079,2
JY37-3HF,3211.125,122.22,228.864,2.37,37.224,2
JY37-3HF,3211.25,122.229,231.269,2.358,37.696,2
JY37-3HF,3211.375,122.189,238.216,2.361,38.944,2
JY37-3HF,3211.5,122.426,246.248,2.392,40.978,2
JY37-3HF,3211.625,123.159,251.877,2.447,43.107,2
JY37-3HF,3211.75,124.392,252.579,2.511,44.28,2
JY37-3HF,3211.875,125.91,248.857,2.569,44.179,2
JY37-3HF,3212,127.364,241.933,2.608,43.201,2
JY37-3HF,3212.125,128.353,234.022,2.628,42.164,2
JY37-3HF,3212.25,128.708,226.745,2.632,41.826,2
JY37-3HF,3212.375,128.503,221.446,2.622,41.97,2
JY37-3HF,3212.5,127.978,218.355,2.591,42.064,2
JY37-3HF,3212.625,127.292,217.248,2.53,41.874,2
JY37-3HF,3212.75,126.439,217.885,2.453,41.541,2
JY37-3HF,3212.875,125.243,219.445,2.376,41.668,2
JY37-3HF,3213,123.62,221.35,2.312,42.6,2
JY37-3HF,3213.125,121.679,223.766,2.257,44.654,2
JY37-3HF,3213.25,119.722,227.593,2.207,47.631,2
JY37-3HF,3213.375,118.091,233.103,2.164,50.364,2
JY37-3HF,3213.5,117.101,238.905,2.135,51.697,2
JY37-3HF,3213.625,116.972,243.792,2.119,51.911,2
JY37-3HF,3213.75,117.795,247.474,2.108,52.128,2
JY37-3HF,3213.875,119.484,250.391,2.098,53.271,2
JY37-3HF,3214,121.681,253.39,2.09,54.456,2
JY37-3HF,3214.125,123.908,257.495,2.092,54.672,2
JY37-3HF,3214.25,125.73,262.845,2.103,53.614,2
JY37-3HF,3214.375,126.771,269.027,2.127,51.613,2
JY37-3HF,3214.5,126.633,276.997,2.163,48.818,2
JY37-3HF,3214.625,125.147,281.881,2.214,45.108,2
JY37-3HF,3214.75,122.559,279.62,2.283,40.555,2
JY37-3HF,3214.875,119.424,268.512,2.366,35.773,2
JY37-3HF,3215,116.452,251.519,2.447,31.172,2
JY37-3HF,3215.125,114.255,233.09,2.512,26.7,2
JY37-3HF,3215.25,113.17,219.685,2.551,22.644,2
JY37-3HF,3215.375,112.984,216.006,2.56,19.594,2
JY37-3HF,3215.5,113.123,223.892,2.562,17.674,2
JY37-3HF,3215.625,112.779,236.893,2.573,16.31,2
JY37-3HF,3215.75,111.258,247.488,2.594,14.557,2
JY37-3HF,3215.875,108.306,249.071,2.61,12.271,2
JY37-3HF,3216,104.25,242.772,2.617,9.911,2
JY37-3HF,3216.125,99.674,232.805,2.62,7.841,2
JY37-3HF,3216.25,95.15,225.037,2.623,6.221,2
JY37-3HF,3216.375,91.216,222.873,2.626,5.152,2
JY37-3HF,3216.5,88.245,226.23,2.632,4.879,2
JY37-3HF,3216.625,86.364,229.743,2.635,5.316,2
JY37-3HF,3216.75,85.584,228.437,2.634,5.454,2
JY37-3HF,3216.875,86.296,221.602,2.636,4.688,2
JY37-3HF,3217,89.299,213.575,2.639,3.898,2
JY37-3HF,3217.125,95.184,207.937,2.637,4.365,2
JY37-3HF,3217.25,103.641,206.489,2.634,6.201,2
JY37-3HF,3217.375,113.417,208.314,2.63,8.608,2
JY37-3HF,3217.5,122.688,211.412,2.626,10.85,2
JY37-3HF,3217.625,129.674,212.883,2.623,12.694,2
JY37-3HF,3217.75,133.189,212.2,2.624,13.736,2
JY37-3HF,3217.875,133.123,210.848,2.631,13.61,2
JY37-3HF,3218,130.153,210.227,2.644,12.429,2
JY37-3HF,3218.125,125.37,209.999,2.657,10.854,2
JY37-3HF,3218.25,119.975,209.24,2.664,9.358,2
JY37-3HF,3218.375,114.997,207.053,2.664,8.238,2
JY37-3HF,3218.5,111.103,203.384,2.661,7.489,2
JY37-3HF,3218.625,108.921,201.875,2.659,7.004,2
JY37-3HF,3218.75,109.213,201.527,2.66,6.797,2
JY37-3HF,3218.875,112.47,201.086,2.664,6.962,2
JY37-3HF,3219,118.675,199.391,2.671,7.607,2
JY37-3HF,3219.125,127.42,196.383,2.681,8.763,2
JY37-3HF,3219.25,137.857,192.952,2.69,10.37,2
JY37-3HF,3219.375,148.599,190.974,2.696,12.469,2
JY37-3HF,3219.625,164.603,198.539,2.708,17.547,2
JY37-3HF,3219.75,167.749,208.009,2.715,19.89,2
JY37-3HF,3219.875,166.964,217.246,2.718,21.528,2
JY37-3HF,3220,162.207,222.928,2.71,21.761,2
JY37-3HF,3220.125,153.93,223.688,2.692,19.885,2
JY37-3HF,3220.25,143.174,219.834,2.668,16.704,2
JY37-3HF,3220.375,131.592,212.644,2.647,13.508,2
JY37-3HF,3220.5,121.092,204.998,2.633,11.099,2
JY37-3HF,3220.625,112.852,198.841,2.63,9.32,2
JY37-3HF,3220.75,106.973,195.034,2.633,7.966,2
JY37-3HF,3220.875,102.629,193.34,2.634,7.003,2
JY37-3HF,3221,98.862,193.835,2.625,6.361,2
JY37-3HF,3221.125,95.015,195.839,2.608,5.819,2
JY37-3HF,3221.25,91.059,197.722,2.593,5.135,2
JY37-3HF,3221.375,87.491,198.508,2.585,4.381,2
JY37-3HF,3221.5,85.027,198.297,2.579,3.821,2
JY37-3HF,3221.625,84.131,197.347,2.563,3.63,2
JY37-3HF,3221.75,85.307,196.442,2.538,3.847,2
JY37-3HF,3221.875,89.441,197.873,2.524,4.525,2
JY37-3HF,3222,97.302,202.989,2.534,5.644,2
JY37-3HF,3222.125,108.661,210.715,2.589,7.217,2
JY37-3HF,3222.25,122.308,217.903,2.645,9.211,2
JY37-3HF,3222.375,136.521,222.471,2.668,11.548,2
JY37-3HF,3222.5,149.423,223.211,2.673,14.243,2
JY37-3HF,3222.625,159.608,221.137,2.673,17.144,2
JY37-3HF,3222.75,166.891,218.839,2.671,19.577,2
JY37-3HF,3222.875,171.989,219.295,2.663,20.958,2
JY37-3HF,3223,175.646,222.308,2.654,21.835,2
JY37-3HF,3223.125,178.131,225.894,2.658,23.023,2
JY37-3HF,3223.25,179.205,228.397,2.68,24.535,2
JY37-3HF,3223.75,161.881,233.742,2.703,21.109,2
JY37-3HF,3223.875,153.723,237.996,2.678,18.759,2
JY37-3HF,3224,145.572,239.578,2.671,15.961,2
JY37-3HF,3224.125,137.947,236.116,2.68,13.036,2
JY37-3HF,3224.25,131.167,227.487,2.687,10.652,2
JY37-3HF,3224.375,125.602,215.568,2.685,9.171,2
JY37-3HF,3224.5,121.861,202.898,2.682,8.492,2
JY37-3HF,3224.625,120.667,193.033,2.683,8.46,2
JY37-3HF,3224.75,122.552,187.863,2.687,8.909,2
JY37-3HF,3224.875,127.451,187.246,2.691,9.849,2
JY37-3HF,3225,134.576,189.474,2.694,11.291,2
