Well Name,Depth,GR,AC,DEN,CNL
JY37-5HF,2916.565,188.777,214.961,2.724,21.531
JY37-5HF,2916.69,187.499,214.798,2.722,20.9
JY37-5HF,2916.815,187.961,214.592,2.726,20.398
JY37-5HF,2916.94,189.155,214.344,2.735,20.117
JY37-5HF,2917.065,190.067,214.107,2.743,19.711
JY37-5HF,2917.19,190.19,213.995,2.742,19.303
JY37-5HF,2917.315,189.625,214.118,2.734,19.386
JY37-5HF,2917.44,189.294,214.626,2.725,20.038
JY37-5HF,2917.565,190.597,215.468,2.726,20.691
JY37-5HF,2917.69,192.046,216.528,2.736,20.709
JY37-5HF,2917.815,191.571,217.554,2.742,20.362
JY37-5HF,2917.94,189.588,218.322,2.743,20.181
JY37-5HF,2918.065,188.474,218.682,2.748,20.313
JY37-5HF,2918.19,189.298,218.627,2.756,20.299
JY37-5HF,2918.315,190.397,218.288,2.758,19.825
JY37-5HF,2918.44,191.068,217.8,2.75,19.343
JY37-5HF,2918.565,191.541,217.319,2.738,19.413
JY37-5HF,2918.69,190.86,216.911,2.733,20.032
JY37-5HF,2918.815,187.929,216.611,2.737,20.686
JY37-5HF,2918.94,183.347,216.422,2.741,20.973
JY37-5HF,2919.065,180.079,216.346,2.74,20.782
JY37-5HF,2919.19,180.111,216.335,2.735,20.57
JY37-5HF,2919.315,182.476,216.251,2.73,20.788
JY37-5HF,2919.44,184.247,215.92,2.726,21.559
JY37-5HF,2919.565,183.842,215.108,2.719,22.227
JY37-5HF,2919.69,183.253,213.725,2.711,22.159
JY37-5HF,2919.815,184.28,211.751,2.708,21.3
JY37-5HF,2919.94,185.799,209.439,2.715,20.221
JY37-5HF,2920.065,185.292,207.142,2.727,19.329
JY37-5HF,2920.19,182.911,205.249,2.739,18.94
JY37-5HF,2920.315,181.126,203.988,2.745,19.02
JY37-5HF,2920.44,181.347,203.372,2.746,19.395
JY37-5HF,2920.565,183.422,203.301,2.746,19.714
JY37-5HF,2920.69,185.955,203.43,2.746,19.876
JY37-5HF,2920.815,187.604,203.547,2.742,20.152
JY37-5HF,2920.94,187.777,203.514,2.733,20.592
JY37-5HF,2921.065,186.68,203.355,2.726,20.955
JY37-5HF,2921.19,185.033,203.128,2.724,20.883
JY37-5HF,2921.315,184.152,202.899,2.727,20.48
JY37-5HF,2921.44,185.361,202.668,2.732,19.991
JY37-5HF,2921.565,187.851,202.385,2.737,19.547
JY37-5HF,2921.69,188.946,202.02,2.74,19.124
JY37-5HF,2921.815,187,201.624,2.744,18.775
JY37-5HF,2921.94,182.992,201.336,2.748,18.526
JY37-5HF,2922.065,179.625,201.299,2.752,18.504
JY37-5HF,2922.19,178.564,201.61,2.754,18.782
JY37-5HF,2922.315,179.806,202.349,2.755,19.2
JY37-5HF,2922.44,181.367,203.402,2.753,19.709
JY37-5HF,2922.565,181.549,204.675,2.749,20.366
JY37-5HF,2922.69,180.73,206.067,2.744,21.111
JY37-5HF,2922.815,181.097,207.507,2.743,21.573
JY37-5HF,2922.94,183.444,208.958,2.743,21.317
JY37-5HF,2923.065,186.537,210.387,2.745,20.787
JY37-5HF,2923.19,187.893,211.767,2.745,20.438
JY37-5HF,2923.315,187.242,213.043,2.744,20.278
JY37-5HF,2923.44,185.881,214.171,2.746,19.969
JY37-5HF,2923.565,184.775,215.138,2.749,19.442
JY37-5HF,2923.69,183.97,215.927,2.75,19.076
JY37-5HF,2923.815,185.016,216.568,2.745,19.063
JY37-5HF,2923.94,188.563,217.054,2.739,19.267
JY37-5HF,2924.065,192.511,217.336,2.738,19.359
JY37-5HF,2924.19,193.562,217.375,2.743,19.274
JY37-5HF,2924.315,192.266,217.107,2.749,19.154
JY37-5HF,2924.44,191.022,216.516,2.752,19.299
JY37-5HF,2924.565,190.717,215.681,2.755,19.916
JY37-5HF,2924.69,190.114,214.669,2.76,20.772
JY37-5HF,2924.815,189.042,213.563,2.764,21.07
JY37-5HF,2924.94,188.584,212.398,2.764,20.376
JY37-5HF,2925.065,188.634,211.148,2.761,19.286
JY37-5HF,2925.19,188.351,209.788,2.761,18.427
JY37-5HF,2925.315,187.396,208.337,2.765,18.073
JY37-5HF,2925.44,186.362,206.891,2.768,18.352
JY37-5HF,2925.565,185.606,205.61,2.766,19.233
JY37-5HF,2925.69,185.06,204.645,2.763,20.183
JY37-5HF,2925.815,184.592,204.128,2.762,20.373
JY37-5HF,2925.94,184.665,204.009,2.763,19.852
JY37-5HF,2926.065,185.395,204.225,2.764,19.341
JY37-5HF,2926.19,186.569,204.619,2.763,19.264
JY37-5HF,2926.315,186.945,205.046,2.764,19.49
JY37-5HF,2926.44,186.112,205.4,2.767,19.65
JY37-5HF,2926.565,184.871,205.634,2.771,19.548
JY37-5HF,2926.69,184.422,205.746,2.771,19.163
JY37-5HF,2926.815,184.644,205.747,2.766,18.937
JY37-5HF,2926.94,185.064,205.698,2.759,19.227
JY37-5HF,2927.065,185.487,205.663,2.753,19.899
JY37-5HF,2927.19,186.132,205.743,2.75,20.41
JY37-5HF,2927.315,187.114,206.012,2.751,20.605
JY37-5HF,2927.44,188.404,206.541,2.755,20.706
JY37-5HF,2927.565,188.815,207.354,2.76,20.975
JY37-5HF,2927.69,186.458,208.366,2.76,21.363
JY37-5HF,2927.815,182.271,209.449,2.752,21.692
JY37-5HF,2927.94,179.17,210.376,2.738,21.823
JY37-5HF,2928.065,178.342,210.943,2.724,21.668
JY37-5HF,2928.19,178.812,210.885,2.716,21.241
JY37-5HF,2928.315,179.781,210.119,2.716,20.532
JY37-5HF,2928.44,181.437,208.675,2.722,19.307
JY37-5HF,2928.565,183.143,206.658,2.733,17.788
JY37-5HF,2928.69,182.754,204.483,2.746,16.558
JY37-5HF,2928.815,179.7,202.533,2.756,16.048
JY37-5HF,2928.94,175.155,201.287,2.759,16.123
JY37-5HF,2929.065,172.124,200.944,2.755,16.376
JY37-5HF,2929.19,172.26,201.616,2.75,16.514
JY37-5HF,2929.315,175.244,203.086,2.751,16.8
JY37-5HF,2929.44,179.093,204.923,2.754,17.653
JY37-5HF,2929.565,182.202,206.709,2.753,19.142
JY37-5HF,2929.69,183.678,208.111,2.746,20.648
JY37-5HF,2929.815,183.763,209.065,2.739,21.448
JY37-5HF,2929.94,183.257,209.693,2.739,21.243
JY37-5HF,2930.065,182.931,210.36,2.744,20.415
JY37-5HF,2930.19,183.04,211.337,2.748,19.492
JY37-5HF,2930.315,183.65,212.809,2.75,18.894
JY37-5HF,2930.44,184.389,214.623,2.749,18.719
JY37-5HF,2930.565,185.714,216.522,2.748,18.931
JY37-5HF,2930.69,188.206,218.086,2.749,19.469
JY37-5HF,2930.815,191.16,219.019,2.753,20.362
JY37-5HF,2930.94,193.48,219.062,2.756,21.252
JY37-5HF,2931.065,194.341,218.178,2.754,21.64
JY37-5HF,2931.19,193.972,216.533,2.747,21.188
JY37-5HF,2931.315,192.563,214.308,2.741,19.967
JY37-5HF,2931.44,188.829,211.892,2.738,18.546
JY37-5HF,2931.565,182.747,209.621,2.735,17.364
JY37-5HF,2931.69,175.463,207.879,2.734,16.526
JY37-5HF,2931.815,169.858,206.786,2.735,15.852
JY37-5HF,2931.94,167.82,206.382,2.736,15.381
JY37-5HF,2932.065,169.789,206.607,2.734,15.396
JY37-5HF,2932.19,173.641,207.21,2.732,16.052
JY37-5HF,2932.315,176.776,208.031,2.732,17.198
JY37-5HF,2932.44,177.812,208.947,2.737,18.267
JY37-5HF,2932.565,177.935,209.914,2.739,18.833
JY37-5HF,2932.69,178.731,210.934,2.737,18.772
JY37-5HF,2932.815,181.348,212.019,2.732,18.55
JY37-5HF,2932.94,186.007,213.16,2.731,18.638
JY37-5HF,2933.065,191.92,214.302,2.735,19.063
JY37-5HF,2933.19,196.183,215.346,2.74,19.733
JY37-5HF,2933.315,196.712,216.192,2.747,20.727
JY37-5HF,2933.44,193.753,216.682,2.756,21.839
JY37-5HF,2933.565,189.963,216.776,2.764,22.355
JY37-5HF,2933.69,187.258,216.463,2.768,21.761
JY37-5HF,2933.815,185.862,215.82,2.766,20.899
JY37-5HF,2933.94,185.552,215.002,2.761,20.427
JY37-5HF,2934.065,186.116,214.14,2.757,20.437
JY37-5HF,2934.19,187.771,213.358,2.755,20.657
JY37-5HF,2934.315,189.804,212.684,2.76,20.872
JY37-5HF,2934.44,190.654,212.106,2.768,20.93
JY37-5HF,2934.565,189.72,211.602,2.775,20.891
JY37-5HF,2934.69,188.126,211.178,2.776,20.823
JY37-5HF,2934.815,188.11,210.877,2.77,20.643
JY37-5HF,2934.94,190.978,210.74,2.761,20.365
JY37-5HF,2935.065,194.105,210.822,2.752,20.248
JY37-5HF,2935.19,194.894,211.17,2.747,20.417
JY37-5HF,2935.315,193.141,211.727,2.748,20.601
JY37-5HF,2935.44,191.21,212.45,2.753,20.67
JY37-5HF,2935.565,190.581,213.25,2.758,20.889
JY37-5HF,2935.69,190.413,214.026,2.757,21.27
JY37-5HF,2935.815,190.744,214.687,2.753,21.499
JY37-5HF,2935.94,191.67,215.204,2.749,21.445
JY37-5HF,2936.065,192.155,215.606,2.747,21.235
JY37-5HF,2936.19,192.1,215.937,2.748,20.947
JY37-5HF,2936.315,192.724,216.235,2.749,20.529
JY37-5HF,2936.44,194.388,216.463,2.75,19.982
JY37-5HF,2936.565,196.017,216.464,2.753,19.572
JY37-5HF,2936.69,195.452,216.091,2.753,19.595
JY37-5HF,2936.815,192.753,215.22,2.753,20.239
JY37-5HF,2936.94,190.702,213.829,2.752,21.141
JY37-5HF,2937.065,193.143,212.117,2.756,21.77
JY37-5HF,2937.19,199.037,210.298,2.764,21.635
JY37-5HF,2937.315,203.074,208.62,2.772,21.028
JY37-5HF,2937.44,201.117,207.179,2.773,20.397
JY37-5HF,2937.565,195.706,205.973,2.769,20.115
JY37-5HF,2937.69,191.819,204.883,2.763,20.111
JY37-5HF,2937.815,190.837,203.842,2.761,20.208
JY37-5HF,2937.94,191.492,202.878,2.762,20.421
JY37-5HF,2938.065,193.185,202.105,2.765,20.942
JY37-5HF,2938.19,195.525,201.677,2.766,21.709
JY37-5HF,2938.315,197.163,201.767,2.766,22.182
JY37-5HF,2938.44,196.786,202.292,2.763,22.169
JY37-5HF,2938.565,195.914,203.115,2.759,21.895
JY37-5HF,2938.69,195.92,203.981,2.753,21.672
JY37-5HF,2938.815,196.178,204.669,2.747,21.511
JY37-5HF,2938.94,195.254,204.997,2.741,21.404
JY37-5HF,2939.065,192.648,204.921,2.736,21.419
JY37-5HF,2939.19,190.291,204.509,2.733,21.393
JY37-5HF,2939.315,189.706,203.814,2.737,21.114
JY37-5HF,2939.44,190.819,202.941,2.745,20.79
JY37-5HF,2939.565,191.58,201.959,2.752,20.689
JY37-5HF,2939.69,190.35,200.934,2.752,20.716
JY37-5HF,2939.815,188.151,199.943,2.747,20.62
JY37-5HF,2939.94,188.237,199.067,2.742,20.411
JY37-5HF,2940.065,191.432,198.422,2.74,20.322
JY37-5HF,2940.19,194.107,198.036,2.744,20.4
JY37-5HF,2940.315,194.019,197.896,2.749,20.52
JY37-5HF,2940.44,192.395,197.886,2.751,20.595
JY37-5HF,2940.565,192.99,197.855,2.754,20.635
JY37-5HF,2940.69,195.53,197.66,2.761,20.677
JY37-5HF,2940.815,196.803,197.26,2.769,20.729
JY37-5HF,2940.94,195.71,196.737,2.772,20.819
JY37-5HF,2941.065,193.4,196.271,2.768,20.967
JY37-5HF,2941.19,190.748,196.059,2.761,21.227
JY37-5HF,2941.315,188.579,196.22,2.756,21.56
JY37-5HF,2941.44,187.574,196.842,2.748,21.643
JY37-5HF,2941.565,187.857,197.814,2.735,21.447
JY37-5HF,2941.69,188.601,199.046,2.723,21.204
JY37-5HF,2941.815,189.056,200.429,2.722,21.6
JY37-5HF,2941.94,189.309,201.882,2.736,23.541
JY37-5HF,2942.065,190.031,203.376,2.756,25.487
JY37-5HF,2942.19,191.068,204.914,2.771,24.015
JY37-5HF,2942.315,191.525,206.519,2.774,20.007
JY37-5HF,2942.44,191.051,208.212,2.77,17.842
JY37-5HF,2942.565,189.548,209.959,2.768,18.221
JY37-5HF,2942.69,187.9,211.709,2.768,19.757
JY37-5HF,2942.815,187.049,213.342,2.768,20.733
JY37-5HF,2942.94,186.935,214.716,2.769,21.294
JY37-5HF,2943.065,186.89,215.704,2.774,21.823
JY37-5HF,2943.19,186.529,216.212,2.778,22.415
JY37-5HF,2943.315,186.234,216.344,2.779,22.889
JY37-5HF,2943.44,187.692,216.217,2.776,22.707
JY37-5HF,2943.565,191.788,216.046,2.771,21.989
JY37-5HF,2943.69,196.035,216.014,2.767,21.302
JY37-5HF,2943.815,197.747,216.227,2.766,21.065
JY37-5HF,2943.94,195.311,216.652,2.769,21.021
JY37-5HF,2944.065,191.704,217.191,2.774,21.078
JY37-5HF,2944.19,190.03,217.747,2.776,21.427
JY37-5HF,2944.315,190.733,218.266,2.773,21.942
JY37-5HF,2944.44,191.559,218.75,2.768,22.23
JY37-5HF,2944.565,191.222,219.235,2.765,22.177
JY37-5HF,2944.69,191.068,219.746,2.766,22.183
JY37-5HF,2944.815,192.89,220.263,2.768,22.549
JY37-5HF,2944.94,196.421,220.706,2.769,23.048
JY37-5HF,2945.065,198.116,221.022,2.765,23.312
JY37-5HF,2945.19,196.856,221.18,2.756,23.032
JY37-5HF,2945.315,194.569,221.204,2.746,22.693
JY37-5HF,2945.44,193.771,221.131,2.74,22.786
JY37-5HF,2945.565,193.72,220.97,2.736,23.239
JY37-5HF,2945.69,192.627,220.694,2.734,23.431
JY37-5HF,2945.815,191.37,220.255,2.734,23.043
JY37-5HF,2945.94,191.716,219.599,2.733,22.547
JY37-5HF,2946.065,193.65,218.805,2.728,22.146
JY37-5HF,2946.19,195.53,218.001,2.717,21.526
JY37-5HF,2946.315,195.416,217.387,2.708,20.659
JY37-5HF,2946.44,192.902,217.084,2.709,19.955
JY37-5HF,2946.565,189.773,217.165,2.709,19.857
JY37-5HF,2946.69,187.593,217.58,2.709,20.245
JY37-5HF,2946.815,186.534,218.165,2.714,20.9
JY37-5HF,2946.94,186.959,218.769,2.72,21.605
JY37-5HF,2947.065,189.74,219.274,2.72,22.026
JY37-5HF,2947.19,193.431,219.64,2.718,21.984
JY37-5HF,2947.315,195.763,219.834,2.719,21.699
JY37-5HF,2947.44,195.932,219.867,2.722,21.365
JY37-5HF,2947.565,195.307,219.711,2.724,21.026
JY37-5HF,2947.69,194.442,219.221,2.725,20.902
JY37-5HF,2947.815,193.78,218.31,2.73,21.132
JY37-5HF,2947.94,193.64,216.898,2.734,21.696
JY37-5HF,2948.065,193.677,214.993,2.735,22.212
JY37-5HF,2948.19,193.707,212.807,2.734,22.421
JY37-5HF,2948.315,193.785,210.615,2.739,22.075
JY37-5HF,2948.44,193.343,208.808,2.75,21.25
JY37-5HF,2948.565,191.339,207.634,2.758,20.344
JY37-5HF,2948.69,188.374,207.316,2.76,19.901
JY37-5HF,2948.815,185.307,207.787,2.757,19.744
JY37-5HF,2948.94,182.361,208.846,2.752,19.564
JY37-5HF,2949.065,180.92,210.233,2.75,19.386
JY37-5HF,2949.19,182.657,211.598,2.75,19.463
JY37-5HF,2949.315,185.808,212.744,2.751,19.919
JY37-5HF,2949.44,187.721,213.555,2.752,20.475
JY37-5HF,2949.565,187.991,214.117,2.755,20.844
JY37-5HF,2949.69,188.943,214.541,2.756,20.986
JY37-5HF,2949.815,190.971,214.985,2.753,20.974
JY37-5HF,2949.94,191.492,215.519,2.745,20.88
JY37-5HF,2950.065,189.541,216.12,2.738,20.905
JY37-5HF,2950.19,186.824,216.668,2.735,21.17
JY37-5HF,2950.315,186.239,217.055,2.735,21.468
JY37-5HF,2950.44,187.928,217.167,2.737,21.345
JY37-5HF,2950.565,190.395,216.992,2.739,20.944
JY37-5HF,2950.69,192.37,216.575,2.741,20.785
JY37-5HF,2950.815,193.265,216.002,2.743,20.941
JY37-5HF,2950.94,192.641,215.394,2.744,21.093
JY37-5HF,2951.065,190.932,214.821,2.745,21.145
JY37-5HF,2951.19,189.291,214.373,2.746,21.279
JY37-5HF,2951.315,188.857,214.108,2.746,21.267
JY37-5HF,2951.44,189.124,214.078,2.745,20.756
JY37-5HF,2951.565,189.236,214.291,2.745,20.174
JY37-5HF,2951.69,188.727,214.701,2.748,20.068
JY37-5HF,2951.815,188.341,215.24,2.755,20.543
JY37-5HF,2951.94,189.086,215.791,2.763,20.939
JY37-5HF,2952.065,190.838,216.293,2.767,20.799
JY37-5HF,2952.19,192.891,216.745,2.766,20.503
JY37-5HF,2952.315,193.988,217.213,2.759,20.536
JY37-5HF,2952.44,194.268,217.763,2.752,20.977
JY37-5HF,2952.565,194.469,218.427,2.746,21.256
JY37-5HF,2952.69,194.729,219.119,2.745,21.123
JY37-5HF,2952.815,194.291,219.712,2.747,21.057
JY37-5HF,2952.94,192.707,220.05,2.749,21.451
JY37-5HF,2953.065,191.268,220.091,2.752,21.971
JY37-5HF,2953.19,191.636,219.834,2.755,21.795
JY37-5HF,2953.315,193.413,219.413,2.756,20.934
JY37-5HF,2953.44,193.977,218.972,2.754,19.965
JY37-5HF,2953.565,192.629,218.626,2.749,19.391
JY37-5HF,2953.69,190.831,218.408,2.743,19.428
JY37-5HF,2953.815,190.198,218.288,2.735,20.306
JY37-5HF,2953.94,190.623,218.205,2.727,21.561
JY37-5HF,2954.065,190.197,218.093,2.725,22.37
JY37-5HF,2954.19,189.179,217.934,2.727,22.331
JY37-5HF,2954.315,189.667,217.757,2.73,21.951
JY37-5HF,2954.44,192.016,217.624,2.733,21.423
JY37-5HF,2954.565,193.143,217.609,2.735,20.621
JY37-5HF,2954.69,190.132,217.769,2.737,19.805
JY37-5HF,2954.815,185.743,218.101,2.736,19.312
JY37-5HF,2954.94,184.43,218.591,2.734,19.283
JY37-5HF,2955.065,187.525,219.167,2.734,19.613
JY37-5HF,2955.19,191.252,219.761,2.74,20.108
JY37-5HF,2955.315,193.2,220.316,2.75,20.454
JY37-5HF,2955.44,193.415,220.82,2.759,20.445
JY37-5HF,2955.565,193.285,221.291,2.761,20.309
JY37-5HF,2955.69,193.575,221.761,2.757,20.533
JY37-5HF,2955.815,193.92,222.255,2.752,21.061
JY37-5HF,2955.94,193.443,222.764,2.75,21.384
JY37-5HF,2956.065,192.129,223.223,2.754,21.191
JY37-5HF,2956.19,191.182,223.563,2.758,20.777
JY37-5HF,2956.315,191.088,223.715,2.758,20.749
JY37-5HF,2956.44,191.925,223.653,2.755,21.051
JY37-5HF,2956.565,193.165,223.419,2.753,21.35
JY37-5HF,2956.69,194.21,223.085,2.753,21.451
JY37-5HF,2956.815,194.5,222.761,2.753,21.399
JY37-5HF,2956.94,194.134,222.508,2.751,21.316
JY37-5HF,2957.065,194.166,222.354,2.749,21.327
JY37-5HF,2957.19,194.834,222.26,2.75,21.525
JY37-5HF,2957.315,194.407,222.181,2.754,21.938
JY37-5HF,2957.44,192.356,222.065,2.757,22.416
JY37-5HF,2957.565,190.34,221.919,2.757,22.674
JY37-5HF,2957.69,190.162,221.793,2.758,22.334
JY37-5HF,2957.815,191.754,221.769,2.759,21.565
JY37-5HF,2957.94,193.411,221.875,2.756,20.704
JY37-5HF,2958.065,194.767,222.109,2.75,20.207
JY37-5HF,2958.19,195.281,222.396,2.746,20.075
JY37-5HF,2958.315,194.37,222.65,2.744,20.22
JY37-5HF,2958.44,192.54,222.79,2.745,20.64
JY37-5HF,2958.565,191.777,222.831,2.749,21.153
JY37-5HF,2958.69,193.008,222.845,2.755,21.497
JY37-5HF,2958.815,195.347,222.933,2.758,21.49
JY37-5HF,2958.94,196.674,223.132,2.753,21.349
JY37-5HF,2959.065,196.446,223.422,2.747,21.495
JY37-5HF,2959.19,195.005,223.705,2.746,21.744
JY37-5HF,2959.315,194.01,223.865,2.751,21.834
JY37-5HF,2959.44,194.092,223.803,2.757,21.652
JY37-5HF,2959.565,194.511,223.506,2.758,21.347
JY37-5HF,2959.69,194.139,223.031,2.755,21.059
JY37-5HF,2959.815,193.908,222.425,2.75,20.972
JY37-5HF,2959.94,196.073,221.739,2.747,21.154
JY37-5HF,2960.065,199.212,220.975,2.746,21.22
JY37-5HF,2960.19,200.591,220.071,2.746,20.756
JY37-5HF,2960.315,199.656,218.985,2.746,20.157
JY37-5HF,2960.44,198.552,217.679,2.746,20.04
JY37-5HF,2960.565,197.724,216.106,2.745,20.441
JY37-5HF,2960.69,195.62,214.277,2.745,20.907
JY37-5HF,2960.815,193.033,212.164,2.746,20.99
JY37-5HF,2960.94,192.521,209.735,2.744,20.628
JY37-5HF,2961.065,193.596,206.991,2.737,20.004
JY37-5HF,2961.19,193.382,203.904,2.728,19.429
JY37-5HF,2961.315,189.101,200.546,2.719,18.744
JY37-5HF,2961.44,181.895,197.049,2.715,17.528
JY37-5HF,2961.565,174.31,193.6,2.718,15.842
JY37-5HF,2961.69,168.969,190.427,2.723,14.375
