Well Name,Depth,GR,AC,DEN,CNL,Facies
JY8-2HF,2332.625,72.879,184.051,2.22,32.745,2
JY8-2HF,2332.75,74.561,183.963,2.256,32.221,2
JY8-2HF,2332.875,75.204,183.962,2.279,31.47,2
JY8-2HF,2333,75.099,184.022,2.287,30.851,2
JY8-2HF,2333.125,75.14,184.112,2.283,30.739,2
JY8-2HF,2333.25,75.233,184.199,2.28,30.733,2
JY8-2HF,2333.375,75.336,184.252,2.284,30.514,2
JY8-2HF,2333.5,75.7,184.245,2.289,30.558,2
JY8-2HF,2333.625,75.632,184.16,2.292,31.227,2
JY8-2HF,2333.75,75.134,183.99,2.29,32.498,2
JY8-2HF,2333.875,74.599,183.739,2.287,33.563,2
JY8-2HF,2334,74.075,183.423,2.288,33.248,2
JY8-2HF,2334.125,73.368,183.069,2.289,32.751,2
JY8-2HF,2334.25,72.433,182.709,2.287,32.168,2
JY8-2HF,2334.375,71.828,182.375,2.279,31.81,2
JY8-2HF,2334.5,72.441,182.098,2.268,31.966,2
JY8-2HF,2334.625,72.624,181.897,2.26,31.394,2
JY8-2HF,2334.75,71.73,181.782,2.263,31.707,2
JY8-2HF,2334.875,71.32,181.751,2.273,31.429,2
JY8-2HF,2335,71.357,181.79,2.286,31.028,2
JY8-2HF,2335.125,71.764,181.882,2.294,30.99,2
JY8-2HF,2335.25,71.397,182.003,2.292,31.013,2
JY8-2HF,2335.375,70.987,182.137,2.274,32.456,2
JY8-2HF,2335.5,71.05,182.273,2.251,32.769,2
JY8-2HF,2335.625,69.856,182.409,2.227,32.284,2
JY8-2HF,2335.75,67.629,182.552,2.207,31.592,2
JY8-2HF,2335.875,66.176,182.721,2.194,31.254,2
JY8-2HF,2336,66.528,182.935,2.191,31.117,2
JY8-2HF,2336.125,67.358,183.214,2.203,30.704,2
JY8-2HF,2336.25,68.09,183.575,2.225,30.568,2
JY8-2HF,2336.375,69.496,184.026,2.251,30.817,2
JY8-2HF,2336.5,71.28,184.564,2.274,31.068,2
JY8-2HF,2336.625,70.915,185.179,2.287,30.466,2
JY8-2HF,2336.75,69.051,185.848,2.281,31.206,2
JY8-2HF,2336.875,68.008,186.548,2.266,31.006,2
JY8-2HF,2337,67.374,187.25,2.249,31.534,2
JY8-2HF,2337.125,67.055,187.928,2.236,32.282,2
JY8-2HF,2337.25,67.123,188.563,2.229,32.128,2
JY8-2HF,2337.375,68.237,189.141,2.231,31.513,2
JY8-2HF,2337.5,69.407,189.656,2.233,30.337,2
JY8-2HF,2337.625,69.247,190.111,2.228,29.94,2
JY8-2HF,2337.75,68.479,190.514,2.213,30.497,2
JY8-2HF,2337.875,68.188,190.883,2.19,31.593,2
JY8-2HF,2338,68.655,191.236,2.162,32.359,2
JY8-2HF,2338.125,68.924,191.595,2.139,32.203,2
JY8-2HF,2338.25,68.717,191.984,2.122,32.118,2
JY8-2HF,2338.375,68.579,192.422,2.108,32.154,2
JY8-2HF,2338.5,68.627,192.924,2.097,32.01,2
JY8-2HF,2338.625,68.574,193.499,2.088,31.631,2
JY8-2HF,2338.75,68.298,194.144,2.082,31.976,2
JY8-2HF,2338.875,67.872,194.845,2.081,31.683,2
JY8-2HF,2339,67.251,195.575,2.081,31.642,2
JY8-2HF,2339.125,66.761,196.294,2.079,31.539,2
JY8-2HF,2339.25,67.108,196.951,2.074,31.509,2
JY8-2HF,2339.375,67.767,197.492,2.064,32.059,2
JY8-2HF,2339.5,67.276,197.862,2.056,33.053,2
JY8-2HF,2339.625,66.192,198.019,2.054,33.415,2
JY8-2HF,2339.75,65.399,197.932,2.071,33.452,2
JY8-2HF,2339.875,64.348,197.597,2.1,33.727,2
JY8-2HF,2340,62.829,197.033,2.127,34.366,2
JY8-2HF,2340.125,61.479,196.282,2.14,34.429,2
JY8-2HF,2340.25,60.765,195.405,2.122,34.744,2
JY8-2HF,2340.375,60.649,194.472,2.092,35.61,2
JY8-2HF,2340.5,60.998,193.55,2.066,37.185,2
JY8-2HF,2340.625,61.468,192.693,2.054,38.049,2
JY8-2HF,2340.75,61.869,191.932,2.062,36.406,2
JY8-2HF,2340.875,62.667,191.273,2.071,34.361,2
JY8-2HF,2341,64.095,190.691,2.067,33.964,2
JY8-2HF,2341.125,65.456,190.14,2.054,34.952,2
JY8-2HF,2341.25,66.26,189.557,2.037,36.057,2
JY8-2HF,2341.375,67.238,188.876,2.024,36.271,2
JY8-2HF,2341.5,68.424,188.035,2.021,35.453,2
JY8-2HF,2341.625,68.775,186.993,2.03,34.182,2
JY8-2HF,2341.75,68.686,185.728,2.043,34.117,2
JY8-2HF,2341.875,69.073,184.253,2.054,34.758,2
JY8-2HF,2342,69.892,182.605,2.061,35.074,2
JY8-2HF,2342.125,70.169,180.848,2.064,34.255,2
JY8-2HF,2342.25,69.217,179.067,2.062,33.509,2
JY8-2HF,2342.375,67.902,177.354,2.06,32.49,2
JY8-2HF,2342.5,66.766,175.802,2.061,32.302,2
JY8-2HF,2342.625,65.228,174.495,2.067,32.596,2
JY8-2HF,2342.75,62.866,173.498,2.079,32.84,2
JY8-2HF,2342.875,60.803,172.854,2.095,32.575,2
JY8-2HF,2343,60.635,172.58,2.11,31.366,2
JY8-2HF,2343.125,61.566,172.666,2.125,29.667,2
JY8-2HF,2343.25,62.373,173.08,2.142,28.079,2
JY8-2HF,2343.375,63.251,173.774,2.162,26.923,2
JY8-2HF,2343.5,64.352,174.686,2.185,26.323,2
JY8-2HF,2343.625,66.209,175.75,2.206,26.194,2
JY8-2HF,2343.75,67.745,176.899,2.218,25.695,2
JY8-2HF,2343.875,67.821,178.071,2.219,26.092,2
JY8-2HF,2344,67.35,179.211,2.212,26.821,2
JY8-2HF,2344.125,66.566,180.271,2.199,27.933,2
JY8-2HF,2344.25,66.115,181.214,2.186,29.998,2
JY8-2HF,2344.375,65.839,182.011,2.176,30.297,2
JY8-2HF,2344.5,65.857,182.643,2.174,31.836,2
JY8-2HF,2344.625,66.865,183.099,2.179,32.824,2
JY8-2HF,2344.75,68.017,183.378,2.189,33.512,2
JY8-2HF,2344.875,68.765,183.488,2.201,33.964,2
JY8-2HF,2345,69.719,183.445,2.21,32.205,2
JY8-2HF,2345.125,70.829,183.277,2.215,32.163,2
JY8-2HF,2345.25,71.368,183.016,2.216,32.207,2
JY8-2HF,2345.375,71.646,182.705,2.215,32.754,2
JY8-2HF,2345.5,72.426,182.387,2.208,33.397,2
JY8-2HF,2345.625,72.751,182.107,2.197,33.245,2
JY8-2HF,2345.75,72.417,181.905,2.18,32.958,2
JY8-2HF,2345.875,71.862,181.815,2.164,32.989,2
JY8-2HF,2346,70.688,181.859,2.157,32.909,2
JY8-2HF,2346.125,69.38,182.048,2.159,32.513,2
JY8-2HF,2346.25,67.474,182.381,2.168,32.055,2
JY8-2HF,2346.375,65.862,182.842,2.179,32.506,2
JY8-2HF,2346.5,65.291,183.408,2.186,31.959,2
JY8-2HF,2346.625,65.123,184.048,2.185,31.654,2
JY8-2HF,2346.75,65.247,184.728,2.178,31.427,2
JY8-2HF,2346.875,65.225,185.415,2.168,31.602,2
JY8-2HF,2347,65.969,186.078,2.159,32.399,2
JY8-2HF,2347.125,67.598,186.69,2.155,31.855,2
JY8-2HF,2347.25,68.894,187.23,2.162,31.712,2
JY8-2HF,2347.375,69.773,187.682,2.178,30.417,2
JY8-2HF,2347.5,70.604,188.034,2.204,29.042,2
JY8-2HF,2347.625,71.839,188.281,2.234,28.468,2
JY8-2HF,2347.75,73.052,188.419,2.262,28.591,2
JY8-2HF,2347.875,73.727,188.452,2.278,28.843,2
JY8-2HF,2348,73.823,188.388,2.285,29.806,2
JY8-2HF,2348.125,73.442,188.239,2.292,30.135,2
JY8-2HF,2348.25,73.15,188.027,2.305,30.264,2
JY8-2HF,2348.375,72.684,187.776,2.328,30.941,2
JY8-2HF,2348.5,72.019,187.517,2.361,30.816,2
JY8-2HF,2348.625,72.201,187.284,2.386,30.829,2
JY8-2HF,2348.75,73.326,187.109,2.399,31.025,2
JY8-2HF,2348.875,74.567,187.019,2.398,30.611,2
JY8-2HF,2349,75.384,187.036,2.389,29.9,2
JY8-2HF,2349.125,76.163,187.167,2.377,30.343,2
JY8-2HF,2349.25,76.727,187.409,2.371,29.96,2
JY8-2HF,2349.375,76.69,187.746,2.37,29.893,2
JY8-2HF,2349.5,76.404,188.155,2.373,30.165,2
JY8-2HF,2349.625,76.026,188.604,2.38,30.641,2
JY8-2HF,2349.75,76.386,189.063,2.387,31.241,2
JY8-2HF,2349.875,77.391,189.501,2.391,32.238,2
JY8-2HF,2350,77.67,189.897,2.389,31.605,2
JY8-2HF,2350.125,77.03,190.231,2.385,30.906,2
JY8-2HF,2350.25,75.859,190.495,2.387,30.772,2
JY8-2HF,2350.375,73.845,190.684,2.404,31.053,2
JY8-2HF,2350.5,71.087,190.798,2.441,31.052,2
JY8-2HF,2350.625,68.428,190.84,2.482,31.056,2
JY8-2HF,2350.75,66.712,190.818,2.502,29.234,2
JY8-2HF,2350.875,66.159,190.748,2.498,28.684,2
JY8-2HF,2351,66.439,190.653,2.474,29.17,2
JY8-2HF,2351.125,67.861,190.568,2.442,29.791,2
JY8-2HF,2351.25,69.691,190.538,2.414,30.248,2
JY8-2HF,2351.375,70.825,190.618,2.398,29.18,2
JY8-2HF,2351.5,71.567,190.866,2.379,28.541,2
JY8-2HF,2351.625,72.108,191.336,2.359,27.726,2
JY8-2HF,2351.75,72.173,192.068,2.343,27.003,2
JY8-2HF,2351.875,71.486,193.078,2.337,27.056,2
JY8-2HF,2352,71.448,194.352,2.348,27.035,2
JY8-2HF,2352.125,72.5,195.842,2.365,28.128,2
JY8-2HF,2352.25,73.297,197.468,2.38,29.434,2
JY8-2HF,2352.375,73.448,199.127,2.387,30.542,2
JY8-2HF,2352.5,73.069,200.703,2.383,31.327,2
JY8-2HF,2352.625,73.025,202.08,2.368,31.997,2
JY8-2HF,2352.75,73.07,203.162,2.342,31.653,2
JY8-2HF,2352.875,72.302,203.879,2.303,33.512,2
JY8-2HF,2353,71.128,204.199,2.252,34.96,2
JY8-2HF,2353.125,70.224,204.125,2.192,36.243,2
JY8-2HF,2353.25,69.026,203.694,2.132,38.246,2
JY8-2HF,2353.375,66.058,202.967,2.088,37.304,2
JY8-2HF,2353.5,61.767,202.013,2.074,36.306,2
JY8-2HF,2353.625,58.203,200.903,2.082,35.303,2
JY8-2HF,2353.75,56.676,199.695,2.105,34.74,2
JY8-2HF,2353.875,56.959,198.428,2.13,34.806,2
JY8-2HF,2354,57.799,197.123,2.148,35.266,2
JY8-2HF,2354.125,60.051,195.787,2.145,35.87,2
JY8-2HF,2354.25,63.538,194.418,2.119,37.011,2
JY8-2HF,2354.375,65.959,193.013,2.079,39.72,2
JY8-2HF,2354.5,66.746,191.576,2.031,42.709,2
JY8-2HF,2354.625,65.973,190.124,1.989,44.296,2
JY8-2HF,2354.75,64.943,188.685,1.966,44.691,2
JY8-2HF,2354.875,64.433,187.3,1.974,41.716,2
JY8-2HF,2355,64.507,186.012,2.005,38.382,2
JY8-2HF,2355.125,65.74,184.862,2.049,36.042,2
JY8-2HF,2355.25,67.669,183.881,2.097,34.506,2
JY8-2HF,2355.375,68.982,183.085,2.14,32.499,2
JY8-2HF,2355.5,69.971,182.471,2.17,33.44,2
JY8-2HF,2355.625,70.88,182.021,2.19,32.695,2
JY8-2HF,2355.75,70.909,181.704,2.203,32.308,2
JY8-2HF,2355.875,70.388,181.483,2.209,32.305,2
JY8-2HF,2356,69.758,181.321,2.209,32.345,2
JY8-2HF,2356.125,69.23,181.188,2.204,32.791,2
JY8-2HF,2356.25,69.567,181.066,2.192,32.945,2
JY8-2HF,2356.375,70.839,180.948,2.179,33.073,2
JY8-2HF,2356.5,72.01,180.841,2.17,32.85,2
JY8-2HF,2356.625,72.484,180.765,2.172,32.238,2
JY8-2HF,2356.75,71.236,180.747,2.188,31.47,2
JY8-2HF,2356.875,69.765,180.823,2.216,30.896,2
JY8-2HF,2357,69.312,181.026,2.241,30.845,2
JY8-2HF,2357.125,69.028,181.392,2.252,30.799,2
JY8-2HF,2357.25,69.333,181.949,2.25,30.948,2
JY8-2HF,2357.375,69.896,182.715,2.239,31.36,2
JY8-2HF,2357.5,71.225,183.696,2.229,31.58,2
JY8-2HF,2357.625,72.591,184.88,2.233,32.03,2
JY8-2HF,2357.75,72.783,186.238,2.243,32.335,2
JY8-2HF,2357.875,72.555,187.72,2.252,32.164,2
JY8-2HF,2358,72.082,189.261,2.255,31.699,2
JY8-2HF,2358.125,71.044,190.779,2.25,31.369,2
JY8-2HF,2358.25,67.853,192.182,2.241,31.181,2
JY8-2HF,2358.375,62.279,193.379,2.238,32.047,2
JY8-2HF,2358.5,56.687,194.28,2.239,32.338,2
JY8-2HF,2358.625,52.911,194.811,2.236,32.804,2
JY8-2HF,2358.75,50.915,194.914,2.222,33.768,2
