Well Name,Depth,GR,AC,DEN,CNL
JY36-6HF,3056.02,152.494,197.931,2.695,23.604
JY36-6HF,3056.145,152.931,198.23,2.701,23.373
JY36-6HF,3056.27,154.456,198.279,2.705,23.21
JY36-6HF,3056.395,155.012,198.215,2.704,23.179
JY36-6HF,3056.52,154.35,198.26,2.702,23.222
JY36-6HF,3056.645,153.118,198.34,2.698,23.926
JY36-6HF,3056.77,152.189,198.321,2.693,24.621
JY36-6HF,3056.895,152.38,198.095,2.691,24.965
JY36-6HF,3057.02,153.859,197.476,2.691,24.872
JY36-6HF,3057.145,155.5,196.587,2.695,24.515
JY36-6HF,3057.27,156.659,195.867,2.696,24.514
JY36-6HF,3057.395,156.883,195.655,2.694,24.813
JY36-6HF,3057.52,155.922,196.145,2.689,24.938
JY36-6HF,3057.645,153.678,197.292,2.682,24.888
JY36-6HF,3057.77,151.578,199.094,2.678,24.785
JY36-6HF,3057.895,150.975,201.283,2.674,24.758
JY36-6HF,3058.02,152.233,203.697,2.672,24.922
JY36-6HF,3058.145,154.943,205.847,2.675,25.179
JY36-6HF,3058.27,157.909,206.842,2.681,25.2
JY36-6HF,3058.395,159.009,205.529,2.687,24.942
JY36-6HF,3058.52,158.461,203.195,2.689,24.505
JY36-6HF,3058.645,157.237,200.806,2.689,23.634
JY36-6HF,3058.77,156.191,198.974,2.689,22.959
JY36-6HF,3058.895,156.009,197.857,2.69,22.436
JY36-6HF,3059.02,157.071,196.669,2.69,22.156
JY36-6HF,3059.145,158.467,194.963,2.695,22.181
JY36-6HF,3059.27,159.211,192.848,2.697,22.482
JY36-6HF,3059.395,158.858,191.087,2.695,22.725
JY36-6HF,3059.52,157.604,190.307,2.691,22.786
JY36-6HF,3059.645,156.256,190.806,2.685,22.589
JY36-6HF,3059.77,155.484,192.297,2.684,22.191
JY36-6HF,3059.895,155.25,194.495,2.692,21.736
JY36-6HF,3060.02,154.733,196.318,2.697,21.424
JY36-6HF,3060.145,153.793,197.17,2.701,21.535
JY36-6HF,3060.27,152.629,197.052,2.704,21.634
JY36-6HF,3060.395,151.676,197.043,2.698,21.615
JY36-6HF,3060.52,151.245,197.652,2.69,21.308
JY36-6HF,3060.645,150.634,197.948,2.678,20.452
JY36-6HF,3060.77,149.172,197.525,2.671,19.021
JY36-6HF,3060.895,146.588,195.94,2.672,17.613
JY36-6HF,3061.02,142.997,192.901,2.673,16.829
JY36-6HF,3061.145,138.577,189.388,2.665,16.741
JY36-6HF,3061.27,134.649,188.14,2.659,17.101
JY36-6HF,3061.395,132.021,189.337,2.652,17.421
JY36-6HF,3061.52,131.481,191.687,2.65,17.555
JY36-6HF,3061.645,133.334,193.798,2.657,18.019
JY36-6HF,3061.77,137.031,195.019,2.658,18.987
JY36-6HF,3061.895,140.965,196.584,2.674,20.496
JY36-6HF,3062.02,143.873,197.928,2.681,22.402
JY36-6HF,3062.145,146.068,199.529,2.685,23.705
JY36-6HF,3062.27,148.039,201.028,2.687,24.061
JY36-6HF,3062.395,150.258,201.623,2.688,23.755
JY36-6HF,3062.52,152.736,201.154,2.689,23.306
JY36-6HF,3062.645,154.163,198.222,2.688,23.164
JY36-6HF,3062.77,154.062,195.848,2.684,23.416
JY36-6HF,3062.895,152.802,194.227,2.682,23.501
JY36-6HF,3063.02,151.203,193.215,2.683,23.414
JY36-6HF,3063.145,150.4,192.927,2.685,23.286
JY36-6HF,3063.27,151.104,192.886,2.691,23.232
JY36-6HF,3063.395,152.133,193.433,2.693,23.345
JY36-6HF,3063.52,152.453,193.993,2.691,23.686
JY36-6HF,3063.645,151.735,194.658,2.687,23.52
JY36-6HF,3063.77,150.193,195.845,2.681,23.173
JY36-6HF,3063.895,148.578,197.911,2.685,22.953
JY36-6HF,3064.02,148.855,199.32,2.684,23.062
JY36-6HF,3064.145,150.493,198.885,2.68,23.509
JY36-6HF,3064.27,152.66,198.057,2.678,23.94
JY36-6HF,3064.395,154.368,198.263,2.68,24.206
JY36-6HF,3064.52,154.674,200.256,2.68,24.355
JY36-6HF,3064.645,154.04,203.143,2.68,24.414
JY36-6HF,3064.77,154.207,203.596,2.674,24.382
JY36-6HF,3064.895,155.341,201.129,2.672,24.141
JY36-6HF,3065.02,156.815,196.663,2.673,23.612
JY36-6HF,3065.145,157.595,191.918,2.676,23.017
