Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY11-4,2259.375,1,83.282,183.201,2.649,5.091,329.747,318.015,1.132
JY11-4,2259.5,1,88.966,181.381,2.641,5.465,248.499,238.254,1.256
JY11-4,2259.625,1,96.921,182.475,2.639,5.801,170.091,163.398,1.442
JY11-4,2259.75,1,102.749,184.566,2.649,6.468,126.771,124.001,1.518
JY11-4,2259.875,1,99.56,184.798,2.665,7.419,125.637,126.248,1.394
JY11-4,2260,1,87.872,183.278,2.681,7.886,184.791,188.844,1.18
JY11-4,2260.125,1,72.961,179.953,2.693,7.131,326.5,332.73,1.012
JY11-4,2260.25,1,61.906,175.394,2.698,5.708,522.517,527.719,0.932
JY11-4,2260.375,1,56.331,174.03,2.697,4.484,701.685,703.631,0.896
JY11-4,2260.5,1,56.033,177.54,2.692,3.824,804.021,805.389,0.856
JY11-4,2260.625,1,58.805,182.922,2.682,3.595,835.138,841.038,0.791
JY11-4,2260.75,1,62.122,188.135,2.672,3.566,830.346,844.256,0.709
JY11-4,2260.875,1,64.706,194.746,2.663,3.488,822.724,843.62,0.644
JY11-4,2261,1,66.467,203.228,2.655,3.329,819.886,844.801,0.615
JY11-4,2261.125,1,67.268,209.632,2.647,3.22,815.633,840.78,0.61
JY11-4,2261.25,1,67.183,209.857,2.636,3.236,794.861,817.488,0.616
JY11-4,2261.375,1,66.982,206.245,2.627,3.31,747.377,766.027,0.635
JY11-4,2261.5,1,67.337,199.549,2.62,3.386,678.869,693.976,0.68
JY11-4,2287.75,2,157.987,269.65,2.622,21.705,25.911,26.643,4.302
JY11-4,2287.875,2,166.539,269.65,2.627,21.949,23.656,24.471,4.31
JY11-4,2288,2,176.677,264.246,2.645,19.775,25.895,26.689,4.34
JY11-4,2288.125,2,173.578,264.356,2.643,19.359,26.323,27.036,4.393
JY11-4,2289.875,2,187.382,252.035,2.652,14.619,32.903,34.182,3.857
JY11-4,2290,2,196.389,259.546,2.642,16.002,33.744,34.877,3.895
JY11-4,2290.25,2,209.409,265.684,2.63,17.743,33.288,34.347,3.922
JY11-4,2290.375,2,222.608,268.159,2.622,18.701,32.962,34.017,3.918
JY11-4,2294.25,2,208.671,277.975,2.639,21.032,19.658,20.168,4.096
JY11-4,2294.375,2,185.35,274.085,2.648,18.695,24.246,24.088,3.825
JY11-4,2298,2,157.348,244.606,2.635,14.585,50.72,52.416,3.415
JY11-4,2298.125,2,158.038,244.393,2.635,14.726,52.034,53.749,3.478
JY11-4,2298.25,2,153.457,238.324,2.645,15.135,53.343,55,3.542
JY11-4,2311.25,2,170.341,241.65,2.623,14.637,39.362,40.455,3.355
JY11-4,2311.375,2,170.824,242.07,2.626,14.659,31.292,31.885,3.236
JY11-4,2311.5,2,172.096,241.975,2.631,14.927,23.521,24.045,3.122
JY41-5,2502.375,1,166.583,232.456,2.712,17.151,41.119,38.387,5.192
JY41-5,2502.5,1,160.729,231.785,2.707,16.575,41.041,38.044,5.101
JY41-5,2502.625,1,158.16,232.531,2.704,15.951,39.762,36.614,4.974
JY41-5,2508,1,89.398,198.598,2.66,3.901,431.399,390.261,1.418
JY41-5,2508.125,1,90.29,198.407,2.665,4.075,385.632,349.227,1.55
JY41-5,2508.25,1,90.675,198.382,2.666,4.431,341.263,309.408,1.643
JY41-5,2508.375,1,90.239,198.727,2.664,4.871,296.333,269.286,1.698
JY41-5,2508.5,1,90.293,199.637,2.662,5.296,257.244,235.017,1.75
JY41-5,2508.625,1,92.36,200.983,2.661,5.784,233.623,215.096,1.792
JY41-5,2508.75,1,95.2,202.542,2.661,6.464,230.548,213.995,1.754
JY41-5,2508.875,1,95.399,203.84,2.658,7.242,248.694,232.745,1.635
JY41-5,2509,1,92.413,204.339,2.655,7.767,289.88,273.208,1.491
JY41-5,2509.125,1,88.891,203.738,2.649,7.494,355.544,336.208,1.394
JY41-5,2509.25,1,86.698,202.094,2.643,6.54,433.505,410.099,1.322
JY41-5,2509.375,1,85.319,199.835,2.638,5.277,519.287,490.864,1.245
JY41-5,2509.5,1,84.053,197.367,2.633,4.203,618.275,582.481,1.19
JY41-5,2509.625,1,83.363,195.333,2.626,3.509,712.277,666.562,1.147
JY41-5,2509.75,1,84.698,194.182,2.616,3.117,761.528,706.309,1.101
JY41-5,2509.875,1,88.621,194.229,2.606,2.863,727.02,668.221,1.125
JY41-5,2510,1,94.56,195.297,2.599,2.785,641.64,585.341,1.314
JY41-5,2510.125,1,101.495,197.098,2.594,3.095,547.663,497.231,1.535
JY41-5,2510.25,1,107.449,199.423,2.587,3.795,478.468,434.158,1.637
JY41-5,2510.375,1,111.332,201.981,2.576,4.631,445.745,406.16,1.661
JY41-5,2510.5,1,111.996,204.724,2.568,5.275,463.516,425.32,1.632
JY41-5,2510.625,1,108.866,207.803,2.569,5.626,541.667,500.164,1.441
JY41-5,2510.75,1,102.677,211.188,2.577,5.651,694.131,643.231,1.197
JY41-5,2510.875,1,95.448,214.656,2.583,5.201,939.022,868.126,1.11
JY41-5,2511,1,89.072,217.661,2.579,4.397,1210.787,1109.881,1.124
JY41-5,2511.125,1,84.427,219.639,2.567,3.52,1406.589,1274.164,1.148
JY41-5,2511.25,1,83.135,219.946,2.553,2.932,1413.531,1262.83,1.281
JY41-5,2511.375,1,86.135,218.708,2.542,2.767,1234.17,1086.19,1.515
JY41-5,2511.5,1,93.129,217.077,2.538,3.023,909.025,786.498,1.756
JY41-5,2511.625,1,102.801,216.58,2.545,3.46,541.507,459.592,2.151
JY41-5,2511.75,1,116.386,218.187,2.563,4.001,251.589,208.525,2.864
JY41-5,2511.875,1,136.575,222.339,2.591,5.132,99.961,81.616,3.767
JY41-5,2514.125,1,149.036,219.814,2.697,13.099,64.661,53.275,2.973
JY41-5,2514.25,1,149.769,222.147,2.701,15.646,62.558,51.418,3.067
JY41-5,2514.375,1,149.604,223.473,2.704,16.59,60.834,49.625,3.212
JY41-5,2514.5,1,149.746,224.726,2.703,15.962,57.022,46.083,3.586
JY41-5,2514.625,1,151.69,226.732,2.699,14.879,50.716,40.666,4.221
JY41-5,2517.375,1,67.229,194.375,2.721,5.722,983.152,902.488,1.274
JY41-5,2517.5,1,57.202,187.77,2.721,3.086,1262.004,1148.016,0.999
JY41-5,2517.625,1,54.608,183.86,2.72,1.783,1277.254,1156.172,0.956
JY41-5,2518,1,59.953,186.926,2.683,2.289,1099.338,1009.13,0.85
JY41-5,2518.125,1,60.121,189.957,2.667,2.393,1263.724,1155.229,0.874
JY41-5,2518.25,1,60.273,192.652,2.651,2.114,1413.136,1271.571,0.905
JY41-5,2518.375,1,61.048,194.865,2.634,1.649,1419.704,1248.492,0.939
JY41-5,2518.5,1,62.489,196.416,2.621,1.302,1232.158,1054.409,1.007
JY41-5,2518.625,1,64.5,197.491,2.614,1.301,931.813,776.592,1.117
JY41-5,2518.75,1,68.112,199.014,2.608,1.719,616.569,501.98,1.218
JY41-5,2518.875,1,77.557,201.797,2.604,2.482,353.4,282.314,1.469
JY41-5,2519,1,95.925,206.39,2.609,3.515,172.146,134.902,2.143
JY41-5,2519.125,1,122.782,212.937,2.628,5.146,77.845,60.418,3.214
JY41-5,2519.25,1,150.702,221.363,2.661,8.282,47.696,37.431,4.118
JY56-z1,2850.5,1,181.624,219.336,2.733,18.596,74.969,87.647,4.159
JY56-z1,2850.625,1,175.532,214.466,2.731,17.52,130.747,152.177,4.01
JY56-z1,2850.75,1,167.215,208.01,2.728,15.923,205.017,237.81,3.768
JY56-z1,2850.875,1,156.31,203.385,2.724,13.959,264.884,306.543,3.471
JY56-z1,2851,1,142.783,198.718,2.719,12.011,294.022,339.448,3.171
JY56-z1,2851.125,1,129.831,193.254,2.715,10.32,296.527,341.219,2.925
JY56-z1,2851.25,1,121.653,195.31,2.71,9.064,288.777,331.178,2.773
JY56-z1,2851.375,1,117.821,201.337,2.707,8.318,272.296,311.574,2.73
JY56-z1,2851.5,1,117.349,207.898,2.704,8.196,242.8,277.653,2.711
JY56-z1,2851.625,1,120.561,212.349,2.703,8.712,207.303,237.029,2.679
JY56-z1,2851.75,1,128.202,218.369,2.701,9.75,175.406,200.318,2.637
JY56-z1,2851.875,1,138.768,223.733,2.699,11.119,152.239,173.235,2.61
JY56-z1,2852,1,148.658,227.805,2.698,12.36,131.599,148.962,2.625
JY56-z1,2855.5,1,123.936,221.486,2.693,10.65,109.772,125.439,3.08
JY56-z1,2855.625,1,138.077,227.815,2.702,12.138,104.177,118.635,3.313
JY56-z1,2857.25,1,115.554,223.34,2.634,7.268,105.099,124.538,1.878
JY56-z1,2857.375,1,97.285,211.666,2.633,5.576,185.81,219.9,1.608
JY56-z1,2857.5,1,88.442,198.533,2.631,4.67,308.011,363.403,1.516
JY56-z1,2857.625,1,85.757,193.633,2.625,4.498,423.893,498.381,1.55
JY56-z1,2857.75,1,89.945,197.679,2.618,5.15,444.724,521.173,1.805
JY56-z1,2857.875,1,102.954,203.097,2.608,6.589,354.969,415.075,2.317
JY56-z1,2858,1,122.538,208.713,2.591,8.419,216.437,253.168,2.8
JY56-z1,2858.125,1,138.085,212.239,2.571,9.659,120.466,141.919,2.984
JY56-z1,2858.25,1,139.593,212.103,2.567,9.006,85.569,101.942,2.836
JY56-z1,2858.375,1,125.024,208.472,2.588,6.895,91.914,110.023,2.388
JY56-z1,2858.5,1,102.122,201.853,2.621,4.737,158.723,189.519,1.789
JY56-z1,2858.625,1,80.944,193.841,2.65,3.321,355.935,423.848,1.279
JY56-z1,2858.75,1,66.77,187.124,2.663,2.659,725.516,863.725,1.013
JY56-z1,2858.875,1,60.311,181.812,2.659,2.568,1161.286,1383.51,0.932
JY56-z1,2859,1,59.364,178.297,2.645,2.705,1508.01,1797.428,0.925
JY56-z1,2859.125,1,61.256,177.375,2.631,2.925,1671.102,1991.133,0.928
JY56-z1,2859.25,1,63.627,178.562,2.619,3.173,1709.227,2034.375,0.941
JY56-z1,2859.375,1,65.753,179.888,2.609,3.405,1699.068,2019.652,0.951
JY56-z1,2859.5,1,67.127,181.135,2.6,3.543,1669.77,1982.736,0.945
JY56-z1,2859.625,1,67.825,183.455,2.594,3.6,1613.424,1914.354,0.944
JY56-z1,2859.75,1,68.768,185.42,2.593,3.693,1510.468,1791.477,0.948
JY56-z1,2859.875,1,71.49,185.05,2.595,3.894,1358.773,1612.763,0.94
JY56-z1,2860,1,74.991,184.353,2.598,4.105,1203.086,1431.319,0.917
JY56-z1,2860.125,1,76.854,183.379,2.6,4.226,1086.569,1297.256,0.894
JY56-z1,2860.25,1,75.214,182.324,2.599,4.249,1027.193,1229.777,0.87
JY56-z1,2860.375,1,71.643,182.024,2.598,4.245,1003.569,1203.007,0.836
JY56-z1,2860.5,1,68.575,182.954,2.594,4.197,996.541,1195.151,0.788
JY56-z1,2860.625,1,67.023,184.847,2.59,4.028,994.328,1193.1,0.725
JY56-z1,2860.75,1,66.567,186.284,2.587,3.777,992.11,1190.664,0.661
JY56-z1,2860.875,1,67.285,187.117,2.587,3.597,986.932,1183.545,0.623
JY56-z1,2861,1,70.205,186.848,2.59,3.594,980.783,1174.517,0.636
JY56-z1,2861.125,1,76.12,185.703,2.594,3.685,977.246,1168.609,0.704
JY56-z1,2861.25,1,83.49,183.614,2.594,3.762,976.834,1166.723,0.78
JY56-z1,2861.375,1,88.732,181.525,2.593,3.763,974.94,1163,0.818
JY56-z1,2861.5,1,90.112,179.966,2.593,3.704,970.34,1155.557,0.829
JY56-z1,2861.625,1,88.34,179.193,2.595,3.611,969.244,1151.743,0.845
JY56-z1,2861.75,1,84.858,178.65,2.597,3.493,982.405,1165.114,0.881
JY56-z1,2861.875,1,80.392,178.679,2.598,3.309,1026.984,1217.17,0.922
JY56-z1,2862,1,76.703,179.268,2.601,2.977,1127.068,1337.18,0.946
JY56-z1,2862.125,1,75.041,179.477,2.605,2.585,1290.227,1532.29,0.944
JY56-z1,2862.25,1,76.065,179.46,2.609,2.247,1503.732,1783.684,0.921
JY56-z1,2862.375,1,79.989,178.184,2.61,2.004,1716.001,2027.676,0.87
JY56-z1,2862.5,1,86.574,176.232,2.607,1.811,1887.56,2217.047,0.828
JY56-z1,2862.625,1,94.253,175.248,2.603,1.716,1991.205,2319.354,0.839
JY56-z1,2862.75,1,100.602,174.808,2.599,1.922,2022.824,2331.803,0.926
JY56-z1,2862.875,1,105.836,177.415,2.601,2.631,1928.989,2197.164,1.138
JY56-z1,2863,1,113.16,189.253,2.613,4.107,1592.787,1793.551,1.559
JY56-z1,2863.125,1,124.666,202.101,2.641,6.482,1073.873,1196.466,2.175
JY56-z1,2872.75,2,191.171,234.797,2.689,14.438,18.775,20.881,3.918
JY56-z1,2872.875,2,191.352,234.322,2.689,14.72,18.653,21.031,3.978
JY56-z1,2873,2,193.357,234.235,2.691,15.038,24.486,27.589,4.003
JY56-z1,2873.125,2,193.6,234.506,2.691,15.165,35.761,40.025,3.989
JY56-z1,2873.25,2,190.547,235.075,2.688,15.022,48.368,53.932,3.936
JY56-z1,2873.375,2,186.941,235.787,2.682,14.721,57.117,63.705,3.853
JY56-z1,2873.5,2,186.9,236.552,2.677,14.428,60.104,67.206,3.741
JY56-z1,2873.625,2,190.4,237.467,2.674,14.114,58.977,66.149,3.615
JY56-z1,2873.75,2,193.414,238.579,2.672,13.821,55.703,62.644,3.473
JY56-z1,2873.875,2,192.676,239.821,2.67,13.725,52.124,58.686,3.313
JY56-z1,2876.875,2,159.807,233.33,2.68,14.416,78.191,92.065,3.388
JY56-z1,2877,2,161.855,233.461,2.674,14.377,78.983,93.107,3.408
JY56-z1,2877.125,2,168.63,234.233,2.671,14.124,78.433,92.469,3.405
JY56-z1,2877.25,2,174.572,235.686,2.669,13.766,77.439,91.255,3.403
JY56-z1,2880.875,2,182.601,243.714,2.674,14.422,71.628,89.317,2.978
JY56-z1,2881,2,183.96,244.134,2.669,14.391,71.892,89.665,3.081
JY56-z1,2881.125,2,184.741,243.779,2.666,14.052,71.566,89.394,3.182
JY56-z1,2882,2,171.905,245.739,2.65,12.157,70.84,88.705,3.676
JY56-z1,2882.125,2,173.745,249.275,2.645,12.537,61.143,76.633,3.663
JY56-z1,2882.25,2,175.917,252.655,2.643,13.292,51.823,65.06,3.568
JY56-z1,2883.75,2,194.322,265.079,2.623,16.734,59.681,74.79,3.668
JY56-z1,2883.875,2,191.53,265.005,2.626,16.252,59.518,74.429,3.679
JY56-z1,2884.375,2,180.25,265.892,2.632,15.726,62.8,77.086,3.724
JY56-z1,2884.5,2,184.305,266.818,2.627,15.673,63.549,77.504,3.738
JY56-z1,2884.625,2,188.676,267.715,2.622,15.589,64.131,77.884,3.721
JY51-2,3026.875,1,152.842,70.275,210.728,2.672,13.918,59.481,58.482
JY51-2,3027,1,151.346,70.329,208.878,2.634,17.749,62.687,63.027
JY51-2,3027.125,1,133.311,70.304,206.389,2.601,17.674,81.805,83.043
JY51-2,3027.25,1,111.097,70.193,203.532,2.585,13.122,122.574,123.973
JY51-2,3027.375,1,95.076,70.031,200.661,2.592,7.872,182.98,183.379
JY51-2,3027.5,1,89.788,69.863,198.145,2.608,4.927,241.054,239.731
JY51-2,3027.625,1,89.977,69.736,196.322,2.627,4.071,278.267,275.035
JY51-2,3027.75,1,89.579,69.7,195.507,2.64,4.529,295.778,291.77
JY51-2,3027.875,1,85.342,69.808,195.82,2.645,5.364,314.258,309.519
JY51-2,3028,1,79.596,70.072,197.409,2.643,5.858,335.184,326.918
JY51-2,3028.125,1,76.603,70.498,200.225,2.636,5.731,328.796,314.038
JY51-2,3028.25,1,80.937,71.073,204.071,2.632,5.334,275.998,256.402
JY51-2,3028.375,1,94.514,71.757,208.738,2.636,5.352,190.381,171.873
JY51-2,3028.5,1,116.948,72.486,213.81,2.648,6.464,113.982,101.07
JY51-2,3034,1,102.363,57.479,190.285,2.619,6.128,394.631,405.673
JY51-2,3034.125,1,98.089,57.463,191.05,2.61,4.738,452.011,467.45
JY51-2,3034.25,1,97.199,57.476,192.195,2.603,3.912,483.495,501.291
JY51-2,3034.375,1,98.918,57.53,193.663,2.6,3.74,485.64,503.016
JY51-2,3034.5,1,101.835,57.602,195.35,2.6,4.037,468.019,483.066
JY51-2,3034.625,1,104.275,57.659,197.157,2.602,4.528,439.559,451.216
JY51-2,3034.75,1,105.732,57.669,198.99,2.609,5.017,405.102,413.455
JY51-2,3034.875,1,107.441,57.622,200.838,2.619,5.478,365.984,372.111
JY51-2,3035,1,110.598,57.554,202.784,2.63,6.017,325.78,331.01
JY51-2,3035.125,1,114.647,57.55,204.984,2.636,6.725,290.305,295.538
JY51-2,3035.25,1,117.88,57.677,207.608,2.637,7.571,263.544,269.282
JY51-2,3035.375,1,120.065,57.955,210.745,2.637,8.423,246.406,253.057
JY51-2,3035.5,1,121.504,58.338,214.23,2.639,9.047,237.095,245.406
JY51-2,3035.625,1,121.927,58.721,217.709,2.64,9.205,237.661,249.006
JY51-2,3035.75,1,120.171,58.973,220.623,2.639,8.755,253.25,269.506
JY51-2,3035.875,1,114.751,58.987,222.416,2.633,7.759,289.379,312.647
JY51-2,3036,1,105.472,58.776,222.629,2.621,6.417,351.328,383.334
JY51-2,3036.125,1,94.655,58.443,221.202,2.609,4.988,428.749,468.373
JY51-2,3036.25,1,86.881,58.135,218.464,2.599,3.841,485.368,527.037
JY51-2,3036.375,1,85.403,57.949,214.989,2.597,3.309,482.79,517.907
JY51-2,3036.5,1,90.13,57.914,211.613,2.601,3.625,420.835,444.532
JY51-2,3036.625,1,96.922,57.974,209.077,2.61,4.737,332.71,346.712
JY51-2,3036.75,1,102.505,58.056,207.988,2.62,6.349,255.327,264.729
JY51-2,3036.875,1,106.05,58.118,208.513,2.629,7.922,202.956,210.837
JY51-2,3037,1,108.26,58.191,210.702,2.632,8.985,174.91,183.17
JY51-2,3037.125,1,108.194,58.327,214.379,2.63,9.437,167.677,177.02
JY51-2,3037.25,1,104.542,58.549,219.132,2.626,9.243,171.574,181.345
JY51-2,3037.375,1,99.798,58.812,224.577,2.619,8.314,175.814,184.801
JY51-2,3037.5,1,99.265,59.047,230.173,2.613,6.931,173.182,180.728
JY51-2,3037.625,1,105.841,59.194,235.275,2.614,5.887,165.508,172.055
JY51-2,3037.75,1,115.016,59.266,239.141,2.627,5.815,159.63,166.444
JY51-2,3037.875,1,118.758,59.335,241.106,2.648,6.888,165.883,174.77
JY51-2,3038,1,113.078,59.497,240.667,2.667,8.615,201.546,215.49
JY51-2,3038.125,1,101.73,59.794,237.584,2.673,9.898,287.101,309.714
JY51-2,3038.25,1,91.404,60.191,232.337,2.662,9.52,414.216,445.326
JY51-2,3038.375,1,86.169,60.571,225.658,2.643,7.572,527.945,561.122
JY51-2,3038.5,1,86.162,60.813,218.675,2.625,5.477,555.402,580.296
JY51-2,3038.625,1,90.361,60.858,212.62,2.615,4.435,482.505,494.082
JY51-2,3038.75,1,97.758,60.775,208.175,2.612,4.551,357.543,359.368
JY51-2,3038.875,1,107.478,60.691,205.317,2.613,5.573,249.809,249.039
JY51-2,3039,1,117.074,60.737,203.568,2.62,7.058,186.007,185.581
JY51-2,3039.125,1,123.644,60.97,202.659,2.63,8.52,155.532,155.698
JY51-2,3039.25,1,126.573,61.379,202.411,2.642,9.659,140.585,141.338
JY51-2,3039.375,1,127.578,61.884,202.626,2.653,10.531,135.549,136.983
JY51-2,3039.5,1,126.489,62.389,203.078,2.66,11.312,140.009,142.229
JY51-2,3039.625,1,119.644,62.827,203.583,2.658,11.655,155.062,158.1
JY51-2,3039.75,1,105.863,63.178,204.059,2.647,10.778,184.627,187.976
JY51-2,3040.5,1,138.542,65.797,204.858,2.667,7.668,144.684,137.116
JY51-2,3040.625,1,139.72,66.44,204.441,2.676,10.86,138.499,132.663
JY51-2,3040.75,1,134.788,66.99,203.956,2.675,13.389,149.561,143.91
JY51-2,3040.875,1,128.2,67.436,203.603,2.668,13.75,171.929,164.941
JY51-2,3041,1,121.84,67.824,203.654,2.66,12.021,195.605,185.925
JY51-2,3041.125,1,116.728,68.226,204.41,2.654,9.786,207.211,194.016
JY51-2,3041.25,1,114.588,68.674,206.129,2.651,8.123,194.951,179.042
JY51-2,3041.375,1,118.042,69.15,208.865,2.652,7.44,159.464,143.645
JY51-2,3041.5,1,129.052,69.598,212.555,2.662,7.923,113.969,101.401
JY51-2,3044.625,1,127.651,71.113,212.332,2.666,11.098,233.079,220.741
JY51-2,3044.75,1,117.801,71.25,211.066,2.651,8.2,312.008,294.753
JY51-2,3044.875,1,111.139,71.376,209.255,2.639,6.401,389.534,366.553
JY51-2,3045,1,106.641,71.54,206.947,2.632,5.734,458.144,431.071
JY51-2,3045.125,1,102.335,71.794,204.251,2.63,5.82,538.198,509.641
JY51-2,3045.25,1,97.409,72.166,201.296,2.628,6.087,666.061,636.32
JY51-2,3045.375,1,92.652,72.629,198.201,2.627,6.084,845.14,810.433
JY51-2,3045.5,1,88.501,73.125,195.134,2.626,5.712,1016.283,971.213
JY51-2,3045.625,1,84.747,73.59,192.315,2.627,5.175,1096.703,1039.26
JY51-2,3045.75,1,81.209,73.983,190.008,2.627,4.727,1054.631,988.745
JY51-2,3045.875,1,78.499,74.312,188.461,2.627,4.517,935.525,868.561
JY51-2,3046,1,77.573,74.635,187.934,2.628,4.593,800.664,736.967
JY51-2,3046.125,1,79.308,75.037,188.646,2.626,4.944,670.613,610.33
JY51-2,3046.25,1,84.369,75.565,190.708,2.623,5.471,531.187,474.871
JY51-2,3046.375,1,93.316,76.194,194.276,2.622,6.029,381.276,333.193
JY51-2,3046.5,1,107.821,76.864,199.341,2.628,6.63,244.753,209.489
JY51-2,3046.625,1,128.999,77.514,205.677,2.642,7.561,146.983,124.585
JY51-2,3046.75,1,154.639,78.103,213.019,2.66,9.368,92.008,78.776
JY51-2,3046.875,1,179.036,78.621,221.041,2.676,12.676,65.349,57.083
