Well Name,Depth,GR,AC,DEN,CNL
JY37-4,2972.829,122.691,2.617,205.451,4.659
JY37-4,2972.954,123.962,2.616,204.847,4.602
JY37-4,2973.079,125.606,2.616,204.704,4.708
JY37-4,2973.204,126.339,2.616,204.98,4.834
JY37-4,2973.329,126.517,2.615,205.537,4.88
JY37-4,2973.454,127.884,2.612,206.173,4.838
JY37-4,2973.579,131.279,2.606,206.624,4.823
JY37-4,2973.704,135.994,2.602,206.811,5.009
JY37-4,2973.829,140.475,2.6,206.869,5.448
JY37-4,2973.954,143.194,2.601,206.896,5.981
JY37-4,2974.079,143.416,2.604,206.802,6.242
JY37-4,2974.204,141.463,2.609,206.601,5.932
JY37-4,2974.329,137.917,2.611,206.23,5.088
JY37-4,2974.454,132.978,2.607,205.37,4.087
JY37-4,2974.579,127.472,2.598,204.024,3.329
JY37-4,2974.704,122.944,2.592,202.711,3.134
JY37-4,2974.829,120.271,2.595,202.027,3.609
JY37-4,2974.954,118.33,2.604,202.105,4.536
JY37-4,2975.079,115.975,2.611,202.955,5.302
JY37-4,2975.204,113.496,2.608,204.373,5.267
JY37-4,2975.329,111.657,2.594,205.53,4.499
JY37-4,2975.454,110.138,2.581,205.703,3.663
JY37-4,2975.579,108.082,2.575,204.886,3.242
JY37-4,2975.704,105.322,2.578,203.832,3.225
JY37-4,2975.829,102.66,2.583,203.038,3.343
JY37-4,2975.954,101.04,2.585,203.068,3.413
JY37-4,2976.079,101.587,2.584,204.302,3.54
JY37-4,2976.204,106.368,2.586,206.757,4.085
JY37-4,2976.329,116.896,2.596,209.908,5.463
JY37-4,2976.454,132.839,2.618,213.789,8.055
JY37-4,2976.579,151.9,2.649,218.656,11.755
JY37-4,2976.704,170.941,2.682,224.223,15.944
JY37-4,2976.829,188.173,2.709,229.985,19.662
JY37-4,2976.954,201.75,2.727,235.21,22.549
JY37-4,2977.079,210.138,2.737,239.001,24.581
JY37-4,2977.204,212.38,2.74,240.473,25.384
JY37-4,2977.329,209.685,2.738,239.613,24.777
JY37-4,2977.454,204.354,2.73,237.168,22.948
JY37-4,2977.579,198.611,2.72,234.041,20.479
JY37-4,2977.704,194.472,2.71,231.46,18.134
JY37-4,2977.829,192.229,2.705,230.246,16.546
JY37-4,2977.954,191.09,2.704,230.637,15.839
JY37-4,2978.079,190.651,2.705,232.062,15.831
JY37-4,2978.204,190.777,2.708,234.148,16.423
JY37-4,2978.329,188.762,2.708,235.999,17.161
JY37-4,2978.454,180.657,2.703,236.641,16.946
JY37-4,2978.579,165.518,2.686,235.758,14.518
JY37-4,2978.704,148.897,2.664,233.697,11.111
JY37-4,2978.829,138.948,2.648,230.647,8.8
JY37-4,2978.954,138.752,2.645,226.869,8.598
JY37-4,2979.079,141.893,2.646,223.163,9.556
JY37-4,2979.204,139.966,2.644,219.873,9.982
JY37-4,2979.329,130.146,2.635,216.787,8.531
JY37-4,2979.454,118.226,2.625,213.849,6.1
JY37-4,2979.579,109.98,2.62,211.188,4.299
JY37-4,2979.704,107.035,2.619,209.054,3.661
JY37-4,2979.829,106.198,2.621,208.17,3.732
JY37-4,2979.954,105.864,2.623,208.825,3.859
JY37-4,2980.079,106.62,2.622,210.743,3.679
JY37-4,2980.204,109.222,2.619,213.074,3.263
JY37-4,2980.329,112.675,2.612,214.663,2.86
JY37-4,2980.454,114.821,2.606,214.951,2.632
JY37-4,2980.579,115.942,2.602,214.29,2.665
JY37-4,2980.704,117.658,2.602,213.727,2.994
JY37-4,2980.829,120.503,2.605,214.218,3.593
JY37-4,2980.954,123.942,2.611,215.683,4.507
JY37-4,2981.079,128.084,2.621,216.99,5.826
JY37-4,2981.204,132.439,2.633,216.774,7.467
JY37-4,2981.329,135.385,2.644,214.407,8.948
